repo_name,time,metric,our_value,paper_value,diff_our_minus_paper,abs_diff
terryyin/lizard,2024-12,ncloc,10174.0,38175.0,-28001.0,28001.0
terryyin/lizard,2025-01,ncloc,10787.0,38788.0,-28001.0,28001.0
terryyin/lizard,2025-02,ncloc,11647.0,39648.0,-28001.0,28001.0
terryyin/lizard,2025-04,ncloc,12494.0,40495.0,-28001.0,28001.0
terryyin/lizard,2025-05,ncloc,13378.0,41379.0,-28001.0,28001.0
terryyin/lizard,2025-06,ncloc,13950.0,41951.0,-28001.0,28001.0
terryyin/lizard,2025-07,ncloc,13964.0,41965.0,-28001.0,28001.0
terryyin/lizard,2025-08,ncloc,14031.0,42032.0,-28001.0,28001.0
terryyin/lizard,2025-03,ncloc,12213.0,40178.0,-27965.0,27965.0
PostHog/posthog,2024-11,cognitive_complexity,27810.0,55625.0,-27815.0,27815.0
KroMiose/nekro-agent,2025-05,ncloc,13598.0,40244.0,-26646.0,26646.0
microsoft/AzureTRE,2025-07,ncloc,20743.0,47032.0,-26289.0,26289.0
airweave-ai/airweave,2025-07,ncloc,39714.0,65825.0,-26111.0,26111.0
microsoft/AzureTRE,2025-06,ncloc,20602.0,46255.0,-25653.0,25653.0
microsoft/AzureTRE,2025-05,ncloc,20575.0,45665.0,-25090.0,25090.0
wdm0006/elote,2024-07,cognitive_complexity,146.0,25213.0,-25067.0,25067.0
wdm0006/elote,2025-02,cognitive_complexity,275.0,25342.0,-25067.0,25067.0
PostHog/posthog,2024-10,cognitive_complexity,26621.0,51579.0,-24958.0,24958.0
microsoft/AzureTRE,2025-04,ncloc,20862.0,45569.0,-24707.0,24707.0
microsoft/AzureTRE,2025-03,ncloc,20237.0,44442.0,-24205.0,24205.0
microsoft/AzureTRE,2025-02,ncloc,20240.0,44420.0,-24180.0,24180.0
OpenSPP/openspp-modules,2024-02,ncloc,23150.0,47264.0,-24114.0,24114.0
PostHog/posthog,2024-09,cognitive_complexity,25907.0,49984.0,-24077.0,24077.0
airweave-ai/airweave,2025-05,ncloc,29543.0,53539.0,-23996.0,23996.0
airweave-ai/airweave,2025-06,ncloc,34520.0,58483.0,-23963.0,23963.0
keephq/keep,2024-08,ncloc,40411.0,63868.0,-23457.0,23457.0
PostHog/posthog,2024-08,cognitive_complexity,24467.0,47410.0,-22943.0,22943.0
keephq/keep,2024-07,ncloc,37302.0,59644.0,-22342.0,22342.0
utensils/mcp-nixos,2025-05,ncloc,7942.0,30121.0,-22179.0,22179.0
utensils/mcp-nixos,2025-06,ncloc,7942.0,30121.0,-22179.0,22179.0
PostHog/posthog,2024-07,cognitive_complexity,23459.0,45623.0,-22164.0,22164.0
PostHog/posthog,2024-06,cognitive_complexity,22228.0,44371.0,-22143.0,22143.0
microsoft/AzureTRE,2025-01,ncloc,19774.0,41319.0,-21545.0,21545.0
microsoft/AzureTRE,2024-12,ncloc,19774.0,41235.0,-21461.0,21461.0
tsukumijima/KonomiTV,2025-01,ncloc,13837.0,35217.0,-21380.0,21380.0
PostHog/posthog,2024-05,cognitive_complexity,21097.0,42257.0,-21160.0,21160.0
microsoft/AzureTRE,2024-10,ncloc,19739.0,40791.0,-21052.0,21052.0
microsoft/AzureTRE,2024-09,ncloc,19692.0,40607.0,-20915.0,20915.0
tsukumijima/KonomiTV,2024-12,ncloc,13223.0,34088.0,-20865.0,20865.0
tsukumijima/KonomiTV,2024-11,ncloc,13206.0,34069.0,-20863.0,20863.0
tsukumijima/KonomiTV,2024-10,ncloc,13206.0,34068.0,-20862.0,20862.0
microsoft/AzureTRE,2024-11,ncloc,19759.0,40580.0,-20821.0,20821.0
tsukumijima/KonomiTV,2024-09,ncloc,13188.0,33994.0,-20806.0,20806.0
tsukumijima/KonomiTV,2024-08,ncloc,13156.0,33899.0,-20743.0,20743.0
PostHog/posthog,2024-04,cognitive_complexity,20155.0,40895.0,-20740.0,20740.0
microsoft/AzureTRE,2024-08,ncloc,19690.0,40418.0,-20728.0,20728.0
microsoft/AzureTRE,2024-07,ncloc,19690.0,40385.0,-20695.0,20695.0
LearningCircuit/local-deep-research,2025-06,ncloc,70568.0,91226.0,-20658.0,20658.0
microsoft/AzureTRE,2024-06,ncloc,19688.0,40193.0,-20505.0,20505.0
microsoft/AzureTRE,2024-05,ncloc,19660.0,40143.0,-20483.0,20483.0
microsoft/AzureTRE,2024-04,ncloc,19623.0,40093.0,-20470.0,20470.0
microsoft/AzureTRE,2024-01,ncloc,19580.0,40025.0,-20445.0,20445.0
microsoft/AzureTRE,2024-02,ncloc,19617.0,40058.0,-20441.0,20441.0
microsoft/AzureTRE,2024-03,ncloc,19623.0,40064.0,-20441.0,20441.0
zauberzeug/nicegui,2025-07,code_smells,304.0,20733.0,-20429.0,20429.0
zauberzeug/nicegui,2025-08,code_smells,307.0,20735.0,-20428.0,20428.0
zauberzeug/nicegui,2025-06,code_smells,290.0,20717.0,-20427.0,20427.0
zauberzeug/nicegui,2025-05,code_smells,291.0,20715.0,-20424.0,20424.0
PostHog/posthog,2024-03,cognitive_complexity,19448.0,39860.0,-20412.0,20412.0
getsentry/sentry,2025-07,code_smells,5657.0,25633.0,-19976.0,19976.0
PostHog/posthog,2024-02,cognitive_complexity,18497.0,38389.0,-19892.0,19892.0
utensils/mcp-nixos,2025-08,ncloc,7199.0,26618.0,-19419.0,19419.0
getsentry/sentry,2025-08,code_smells,5735.0,25151.0,-19416.0,19416.0
PostHog/posthog,2024-01,cognitive_complexity,17158.0,36484.0,-19326.0,19326.0
zauberzeug/nicegui,2024-05,code_smells,211.0,19350.0,-19139.0,19139.0
zauberzeug/nicegui,2024-03,code_smells,203.0,19341.0,-19138.0,19138.0
zauberzeug/nicegui,2024-04,code_smells,206.0,19343.0,-19137.0,19137.0
zauberzeug/nicegui,2024-06,code_smells,217.0,19352.0,-19135.0,19135.0
zauberzeug/nicegui,2024-02,code_smells,191.0,19325.0,-19134.0,19134.0
zauberzeug/nicegui,2024-07,code_smells,220.0,19352.0,-19132.0,19132.0
zauberzeug/nicegui,2024-01,code_smells,184.0,19235.0,-19051.0,19051.0
DataDog/integrations-core,2025-03,technical_debt,17191.0,36164.0,-18973.0,18973.0
DataDog/integrations-core,2025-04,technical_debt,17269.0,36164.0,-18895.0,18895.0
TextGeneratorio/text-generator.io,2025-06,technical_debt,1386.0,20281.0,-18895.0,18895.0
TextGeneratorio/text-generator.io,2025-05,technical_debt,1699.0,20589.0,-18890.0,18890.0
TextGeneratorio/text-generator.io,2025-04,technical_debt,1684.0,20554.0,-18870.0,18870.0
DataDog/integrations-core,2025-07,technical_debt,18046.0,36876.0,-18830.0,18830.0
DataDog/integrations-core,2025-08,technical_debt,18331.0,37132.0,-18801.0,18801.0
DataDog/integrations-core,2025-01,technical_debt,17175.0,35928.0,-18753.0,18753.0
DataDog/integrations-core,2025-02,technical_debt,17072.0,35815.0,-18743.0,18743.0
sbomify/sbomify,2025-06,ncloc,27264.0,45839.0,-18575.0,18575.0
DataDog/integrations-core,2025-06,technical_debt,17830.0,36392.0,-18562.0,18562.0
DataDog/integrations-core,2025-05,technical_debt,17640.0,36154.0,-18514.0,18514.0
DataDog/integrations-core,2024-12,technical_debt,17136.0,35613.0,-18477.0,18477.0
TextGeneratorio/text-generator.io,2025-07,technical_debt,1903.0,20329.0,-18426.0,18426.0
DataDog/integrations-core,2024-11,technical_debt,17031.0,35413.0,-18382.0,18382.0
TextGeneratorio/text-generator.io,2025-01,technical_debt,1592.0,19900.0,-18308.0,18308.0
TextGeneratorio/text-generator.io,2025-02,technical_debt,1592.0,19900.0,-18308.0,18308.0
TextGeneratorio/text-generator.io,2025-03,technical_debt,1592.0,19900.0,-18308.0,18308.0
TextGeneratorio/text-generator.io,2024-12,technical_debt,1495.0,19796.0,-18301.0,18301.0
TextGeneratorio/text-generator.io,2024-11,technical_debt,1480.0,19776.0,-18296.0,18296.0
tsukumijima/KonomiTV,2024-06,ncloc,12773.0,31054.0,-18281.0,18281.0
tsukumijima/KonomiTV,2024-07,ncloc,12786.0,31067.0,-18281.0,18281.0
tsukumijima/KonomiTV,2024-05,ncloc,12653.0,30861.0,-18208.0,18208.0
TextGeneratorio/text-generator.io,2024-08,technical_debt,3744.0,21944.0,-18200.0,18200.0
TextGeneratorio/text-generator.io,2024-01,technical_debt,3709.0,21904.0,-18195.0,18195.0
TextGeneratorio/text-generator.io,2024-02,technical_debt,3709.0,21904.0,-18195.0,18195.0
TextGeneratorio/text-generator.io,2024-05,technical_debt,3719.0,21914.0,-18195.0,18195.0
TextGeneratorio/text-generator.io,2024-07,technical_debt,3714.0,21909.0,-18195.0,18195.0
TextGeneratorio/text-generator.io,2025-08,technical_debt,2402.0,20570.0,-18168.0,18168.0
keephq/keep,2024-06,ncloc,32965.0,51097.0,-18132.0,18132.0
ethyca/fides,2025-08,technical_debt,6649.0,24610.0,-17961.0,17961.0
DataDog/integrations-core,2024-09,technical_debt,17091.0,34980.0,-17889.0,17889.0
DataDog/integrations-core,2024-08,technical_debt,16867.0,34216.0,-17349.0,17349.0
DataDog/integrations-core,2024-07,technical_debt,16734.0,34055.0,-17321.0,17321.0
tsukumijima/KonomiTV,2024-02,ncloc,12601.0,29729.0,-17128.0,17128.0
tsukumijima/KonomiTV,2024-03,ncloc,12606.0,29734.0,-17128.0,17128.0
tsukumijima/KonomiTV,2024-04,ncloc,12645.0,29771.0,-17126.0,17126.0
airweave-ai/airweave,2025-03,ncloc,17200.0,34194.0,-16994.0,16994.0
DataDog/integrations-core,2024-10,technical_debt,16931.0,33907.0,-16976.0,16976.0
keephq/keep,2024-05,ncloc,29495.0,46223.0,-16728.0,16728.0
keephq/keep,2024-04,ncloc,28758.0,45222.0,-16464.0,16464.0
airweave-ai/airweave,2025-04,ncloc,23502.0,39686.0,-16184.0,16184.0
ethyca/fides,2025-07,technical_debt,6337.0,22434.0,-16097.0,16097.0
DataDog/integrations-core,2024-06,technical_debt,16641.0,32532.0,-15891.0,15891.0
KroMiose/nekro-agent,2025-04,ncloc,12166.0,28021.0,-15855.0,15855.0
DataDog/integrations-core,2024-05,technical_debt,16601.0,32175.0,-15574.0,15574.0
tw-haiven/haiven,2025-08,ncloc,10283.0,25808.0,-15525.0,15525.0
DataDog/integrations-core,2024-04,technical_debt,16471.0,31816.0,-15345.0,15345.0
ethyca/fides,2025-06,technical_debt,6008.0,21061.0,-15053.0,15053.0
ethyca/fides,2025-05,technical_debt,5568.0,20571.0,-15003.0,15003.0
keephq/keep,2024-03,ncloc,25026.0,39943.0,-14917.0,14917.0
DataDog/integrations-core,2024-03,technical_debt,16334.0,31209.0,-14875.0,14875.0
keephq/keep,2024-02,ncloc,22837.0,37683.0,-14846.0,14846.0
DataDog/integrations-core,2024-01,technical_debt,16390.0,30811.0,-14421.0,14421.0
DataDog/integrations-core,2024-02,technical_debt,16207.0,30576.0,-14369.0,14369.0
tw-haiven/haiven,2025-07,ncloc,10275.0,24639.0,-14364.0,14364.0
lancedb/lancedb,2025-07,ncloc,17130.0,31373.0,-14243.0,14243.0
airweave-ai/airweave,2025-02,ncloc,13911.0,28095.0,-14184.0,14184.0
lancedb/lancedb,2025-06,ncloc,16888.0,30612.0,-13724.0,13724.0
lancedb/lancedb,2025-05,ncloc,16518.0,30103.0,-13585.0,13585.0
ethyca/fides,2025-03,technical_debt,5495.0,19006.0,-13511.0,13511.0
ethyca/fides,2025-04,technical_debt,5554.0,19006.0,-13452.0,13452.0
ethyca/fides,2025-02,technical_debt,5450.0,18869.0,-13419.0,13419.0
lancedb/lancedb,2025-03,ncloc,14965.0,28068.0,-13103.0,13103.0
lancedb/lancedb,2025-04,ncloc,16338.0,29375.0,-13037.0,13037.0
keephq/keep,2024-01,ncloc,20381.0,33220.0,-12839.0,12839.0
airweave-ai/airweave,2025-01,ncloc,10314.0,23139.0,-12825.0,12825.0
tw-haiven/haiven,2025-06,ncloc,7045.0,19775.0,-12730.0,12730.0
tw-haiven/haiven,2025-05,ncloc,7233.0,19957.0,-12724.0,12724.0
lancedb/lancedb,2025-02,ncloc,14399.0,26921.0,-12522.0,12522.0
lancedb/lancedb,2025-01,ncloc,13677.0,25744.0,-12067.0,12067.0
getsentry/sentry,2025-06,code_smells,5693.0,17537.0,-11844.0,11844.0
lancedb/lancedb,2024-12,ncloc,11743.0,23524.0,-11781.0,11781.0
lancedb/lancedb,2024-09,ncloc,10003.0,21675.0,-11672.0,11672.0
getsentry/sentry,2025-04,code_smells,5760.0,17330.0,-11570.0,11570.0
getsentry/sentry,2025-05,code_smells,5555.0,17119.0,-11564.0,11564.0
TextGeneratorio/text-generator.io,2025-08,cognitive_complexity,1822.0,13348.0,-11526.0,11526.0
lancedb/lancedb,2024-11,ncloc,10998.0,22522.0,-11524.0,11524.0
TextGeneratorio/text-generator.io,2025-07,cognitive_complexity,1601.0,13119.0,-11518.0,11518.0
getsentry/sentry,2025-03,code_smells,5562.0,17071.0,-11509.0,11509.0
lancedb/lancedb,2024-07,ncloc,8603.0,20083.0,-11480.0,11480.0
lancedb/lancedb,2024-08,ncloc,9180.0,20546.0,-11366.0,11366.0
TextGeneratorio/text-generator.io,2025-05,cognitive_complexity,1014.0,12370.0,-11356.0,11356.0
TextGeneratorio/text-generator.io,2025-06,cognitive_complexity,806.0,12162.0,-11356.0,11356.0
TextGeneratorio/text-generator.io,2025-04,cognitive_complexity,1005.0,12356.0,-11351.0,11351.0
lancedb/lancedb,2024-10,ncloc,10433.0,21682.0,-11249.0,11249.0
tw-haiven/haiven,2025-04,ncloc,6823.0,17985.0,-11162.0,11162.0
tw-haiven/haiven,2025-03,ncloc,6874.0,17985.0,-11111.0,11111.0
ethyca/fides,2025-01,technical_debt,5247.0,16262.0,-11015.0,11015.0
ethyca/fides,2024-12,technical_debt,5261.0,16186.0,-10925.0,10925.0
TextGeneratorio/text-generator.io,2024-01,cognitive_complexity,4122.0,14844.0,-10722.0,10722.0
TextGeneratorio/text-generator.io,2024-02,cognitive_complexity,4122.0,14844.0,-10722.0,10722.0
TextGeneratorio/text-generator.io,2024-05,cognitive_complexity,4132.0,14854.0,-10722.0,10722.0
TextGeneratorio/text-generator.io,2024-07,cognitive_complexity,4133.0,14855.0,-10722.0,10722.0
TextGeneratorio/text-generator.io,2024-08,cognitive_complexity,4154.0,14876.0,-10722.0,10722.0
TextGeneratorio/text-generator.io,2024-11,cognitive_complexity,783.0,11505.0,-10722.0,10722.0
TextGeneratorio/text-generator.io,2024-12,cognitive_complexity,781.0,11503.0,-10722.0,10722.0
TextGeneratorio/text-generator.io,2025-01,cognitive_complexity,890.0,11612.0,-10722.0,10722.0
TextGeneratorio/text-generator.io,2025-02,cognitive_complexity,890.0,11612.0,-10722.0,10722.0
TextGeneratorio/text-generator.io,2025-03,cognitive_complexity,890.0,11612.0,-10722.0,10722.0
ethyca/fides,2024-11,technical_debt,5369.0,15958.0,-10589.0,10589.0
ethyca/fides,2024-10,technical_debt,5303.0,15884.0,-10581.0,10581.0
getsentry/sentry,2025-02,code_smells,5495.0,15845.0,-10350.0,10350.0
lancedb/lancedb,2025-08,ncloc,18606.0,28931.0,-10325.0,10325.0
ethyca/fides,2024-09,technical_debt,5223.0,15533.0,-10310.0,10310.0
lancedb/lancedb,2024-06,ncloc,8391.0,18589.0,-10198.0,10198.0
ethyca/fides,2024-08,technical_debt,5107.0,15187.0,-10080.0,10080.0
getsentry/sentry,2024-11,code_smells,5469.0,15273.0,-9804.0,9804.0
getsentry/sentry,2024-10,code_smells,5439.0,15219.0,-9780.0,9780.0
OpenMOSS/Language-Model-SAEs,2024-09,ncloc,19832.0,29596.0,-9764.0,9764.0
getsentry/sentry,2025-01,code_smells,5449.0,15211.0,-9762.0,9762.0
getsentry/sentry,2024-09,code_smells,5379.0,15125.0,-9746.0,9746.0
getsentry/sentry,2024-12,code_smells,5442.0,15179.0,-9737.0,9737.0
getsentry/sentry,2024-08,code_smells,5389.0,14939.0,-9550.0,9550.0
PostHog/posthog,2025-08,code_smells,4261.0,13795.0,-9534.0,9534.0
KroMiose/nekro-agent,2025-03,ncloc,8750.0,18140.0,-9390.0,9390.0
KroMiose/nekro-agent,2025-02,ncloc,8566.0,17859.0,-9293.0,9293.0
getsentry/sentry,2024-07,code_smells,5336.0,14608.0,-9272.0,9272.0
ethyca/fides,2024-07,technical_debt,6018.0,15274.0,-9256.0,9256.0
wdm0006/elote,2024-07,ncloc,906.0,10123.0,-9217.0,9217.0
wdm0006/elote,2025-02,ncloc,2341.0,11558.0,-9217.0,9217.0
ethyca/fides,2024-06,technical_debt,5858.0,15037.0,-9179.0,9179.0
OpenMOSS/Language-Model-SAEs,2024-08,ncloc,19621.0,28633.0,-9012.0,9012.0
getsentry/sentry,2024-06,code_smells,5302.0,14297.0,-8995.0,8995.0
PostHog/posthog,2025-07,code_smells,4085.0,13058.0,-8973.0,8973.0
getsentry/sentry,2024-05,code_smells,5297.0,14245.0,-8948.0,8948.0
ethyca/fides,2024-05,technical_debt,5598.0,14472.0,-8874.0,8874.0
lancedb/lancedb,2024-05,ncloc,8229.0,17029.0,-8800.0,8800.0
PostHog/posthog,2025-06,code_smells,3909.0,12657.0,-8748.0,8748.0
sbomify/sbomify,2025-05,ncloc,23338.0,31878.0,-8540.0,8540.0
tw-haiven/haiven,2025-02,ncloc,6925.0,15444.0,-8519.0,8519.0
tw-haiven/haiven,2025-01,ncloc,6821.0,15200.0,-8379.0,8379.0
PostHog/posthog,2025-05,code_smells,3668.0,11978.0,-8310.0,8310.0
ethyca/fides,2024-04,technical_debt,5407.0,13683.0,-8276.0,8276.0
yeagerai/genlayer-studio,2024-08,ncloc,4415.0,12677.0,-8262.0,8262.0
sbomify/sbomify,2025-04,ncloc,21011.0,29163.0,-8152.0,8152.0
sbomify/sbomify,2025-01,ncloc,19852.0,27968.0,-8116.0,8116.0
yeagerai/genlayer-studio,2024-10,ncloc,7621.0,15724.0,-8103.0,8103.0
sbomify/sbomify,2025-02,ncloc,20349.0,28438.0,-8089.0,8089.0
getsentry/sentry,2024-04,code_smells,5260.0,13317.0,-8057.0,8057.0
terryyin/lizard,2025-02,technical_debt,630.0,8596.0,-7966.0,7966.0
terryyin/lizard,2024-12,technical_debt,532.0,8489.0,-7957.0,7957.0
terryyin/lizard,2025-01,technical_debt,621.0,8578.0,-7957.0,7957.0
terryyin/lizard,2024-04,technical_debt,512.0,8464.0,-7952.0,7952.0
terryyin/lizard,2024-08,technical_debt,512.0,8464.0,-7952.0,7952.0
terryyin/lizard,2024-10,technical_debt,529.0,8481.0,-7952.0,7952.0
terryyin/lizard,2025-05,technical_debt,764.0,8715.0,-7951.0,7951.0
terryyin/lizard,2025-03,technical_debt,666.0,8616.0,-7950.0,7950.0
terryyin/lizard,2025-06,technical_debt,799.0,8745.0,-7946.0,7946.0
terryyin/lizard,2025-07,technical_debt,799.0,8745.0,-7946.0,7946.0
terryyin/lizard,2025-04,technical_debt,676.0,8617.0,-7941.0,7941.0
terryyin/lizard,2025-08,technical_debt,804.0,8745.0,-7941.0,7941.0
tw-haiven/haiven,2024-12,ncloc,6803.0,14705.0,-7902.0,7902.0
ethyca/fides,2024-03,technical_debt,5186.0,12970.0,-7784.0,7784.0
sbomify/sbomify,2025-03,ncloc,20689.0,28473.0,-7784.0,7784.0
getsentry/sentry,2024-03,code_smells,5151.0,12920.0,-7769.0,7769.0
tw-haiven/haiven,2024-11,ncloc,7006.0,14740.0,-7734.0,7734.0
PostHog/posthog,2025-03,code_smells,3379.0,10997.0,-7618.0,7618.0
getsentry/sentry,2024-02,code_smells,5317.0,12876.0,-7559.0,7559.0
PostHog/posthog,2025-04,code_smells,3556.0,11012.0,-7456.0,7456.0
believethehype/nostrdvm,2024-09,ncloc,19969.0,27395.0,-7426.0,7426.0
lancedb/lancedb,2024-04,ncloc,8066.0,15470.0,-7404.0,7404.0
PostHog/posthog,2025-02,code_smells,3241.0,10641.0,-7400.0,7400.0
getsentry/sentry,2024-01,code_smells,5587.0,12963.0,-7376.0,7376.0
yeagerai/genlayer-studio,2024-07,ncloc,3875.0,11224.0,-7349.0,7349.0
believethehype/nostrdvm,2025-02,ncloc,24777.0,32117.0,-7340.0,7340.0
believethehype/nostrdvm,2025-03,ncloc,24777.0,32117.0,-7340.0,7340.0
believethehype/nostrdvm,2025-04,ncloc,24781.0,32121.0,-7340.0,7340.0
believethehype/nostrdvm,2025-05,ncloc,24882.0,32222.0,-7340.0,7340.0
believethehype/nostrdvm,2025-08,ncloc,24919.0,32259.0,-7340.0,7340.0
believethehype/nostrdvm,2025-01,ncloc,22901.0,30089.0,-7188.0,7188.0
believethehype/nostrdvm,2024-12,ncloc,22467.0,29654.0,-7187.0,7187.0
tw-haiven/haiven,2024-10,ncloc,6971.0,14085.0,-7114.0,7114.0
believethehype/nostrdvm,2024-11,ncloc,21398.0,28510.0,-7112.0,7112.0
VirtualFlow/VFVS,2024-01,ncloc,1104.0,8129.0,-7025.0,7025.0
daxa-ai/pebblo,2025-02,ncloc,12191.0,19211.0,-7020.0,7020.0
daxa-ai/pebblo,2025-06,ncloc,12457.0,19477.0,-7020.0,7020.0
smartian1/tgtrader,2025-01,ncloc,8253.0,15263.0,-7010.0,7010.0
smartian1/tgtrader,2025-02,ncloc,10283.0,17293.0,-7010.0,7010.0
smartian1/tgtrader,2025-03,ncloc,10870.0,17880.0,-7010.0,7010.0
smartian1/tgtrader,2025-04,ncloc,11891.0,18901.0,-7010.0,7010.0
OpenMOSS/Language-Model-SAEs,2024-07,ncloc,17356.0,24364.0,-7008.0,7008.0
daxa-ai/pebblo,2024-10,ncloc,10602.0,17583.0,-6981.0,6981.0
daxa-ai/pebblo,2024-11,ncloc,10847.0,17828.0,-6981.0,6981.0
daxa-ai/pebblo,2024-09,ncloc,10285.0,17260.0,-6975.0,6975.0
believethehype/nostrdvm,2024-08,ncloc,19312.0,26268.0,-6956.0,6956.0
daxa-ai/pebblo,2024-08,ncloc,8784.0,15733.0,-6949.0,6949.0
believethehype/nostrdvm,2024-07,ncloc,16516.0,23459.0,-6943.0,6943.0
believethehype/nostrdvm,2024-06,ncloc,14495.0,21373.0,-6878.0,6878.0
OpenMOSS/Language-Model-SAEs,2024-06,ncloc,16123.0,22997.0,-6874.0,6874.0
believethehype/nostrdvm,2024-10,ncloc,20580.0,27452.0,-6872.0,6872.0
daxa-ai/pebblo,2024-07,ncloc,6073.0,12857.0,-6784.0,6784.0
believethehype/nostrdvm,2024-05,ncloc,12678.0,19444.0,-6766.0,6766.0
ethyca/fides,2024-02,technical_debt,5263.0,12000.0,-6737.0,6737.0
PostHog/posthog,2025-01,code_smells,3046.0,9746.0,-6700.0,6700.0
yeagerai/genlayer-studio,2024-11,ncloc,7730.0,14376.0,-6646.0,6646.0
believethehype/nostrdvm,2024-04,ncloc,11724.0,18350.0,-6626.0,6626.0
PostHog/posthog,2024-12,code_smells,2960.0,9472.0,-6512.0,6512.0
ethyca/fides,2024-01,technical_debt,5258.0,11741.0,-6483.0,6483.0
daxa-ai/pebblo,2024-05,ncloc,4976.0,11439.0,-6463.0,6463.0
daxa-ai/pebblo,2024-06,ncloc,5298.0,11761.0,-6463.0,6463.0
ethyca/fides,2025-05,cognitive_complexity,7993.0,14419.0,-6426.0,6426.0
ethyca/fides,2025-08,cognitive_complexity,10277.0,16701.0,-6424.0,6424.0
yeagerai/genlayer-studio,2024-09,ncloc,6924.0,13299.0,-6375.0,6375.0
PostHog/posthog,2024-11,code_smells,2845.0,9164.0,-6319.0,6319.0
yeagerai/genlayer-studio,2025-05,ncloc,14651.0,20916.0,-6265.0,6265.0
yeagerai/genlayer-studio,2025-06,ncloc,14957.0,21166.0,-6209.0,6209.0
ethyca/fides,2025-07,cognitive_complexity,9470.0,15629.0,-6159.0,6159.0
ethyca/fides,2025-03,cognitive_complexity,7731.0,13783.0,-6052.0,6052.0
yeagerai/genlayer-studio,2024-12,ncloc,9713.0,15719.0,-6006.0,6006.0
OpenMOSS/Language-Model-SAEs,2025-05,ncloc,10435.0,16427.0,-5992.0,5992.0
OpenMOSS/Language-Model-SAEs,2025-06,ncloc,11211.0,17203.0,-5992.0,5992.0
PostHog/posthog,2024-10,code_smells,2758.0,8720.0,-5962.0,5962.0
tw-haiven/haiven,2024-09,ncloc,6677.0,12629.0,-5952.0,5952.0
PostHog/posthog,2024-09,code_smells,2673.0,8534.0,-5861.0,5861.0
ethyca/fides,2025-04,cognitive_complexity,7940.0,13783.0,-5843.0,5843.0
yeagerai/genlayer-studio,2025-01,ncloc,10292.0,16120.0,-5828.0,5828.0
yeagerai/genlayer-studio,2025-02,ncloc,11532.0,17292.0,-5760.0,5760.0
PostHog/posthog,2024-08,code_smells,2510.0,8245.0,-5735.0,5735.0
OpenMOSS/Language-Model-SAEs,2025-07,ncloc,12209.0,17941.0,-5732.0,5732.0
yeagerai/genlayer-studio,2025-03,ncloc,11693.0,17409.0,-5716.0,5716.0
daxa-ai/pebblo,2024-04,ncloc,4129.0,9821.0,-5692.0,5692.0
ethyca/fides,2025-06,cognitive_complexity,8750.0,14426.0,-5676.0,5676.0
PostHog/posthog,2024-06,code_smells,2251.0,7886.0,-5635.0,5635.0
keephq/keep,2025-08,cognitive_complexity,11759.0,17378.0,-5619.0,5619.0
keephq/keep,2025-07,cognitive_complexity,11542.0,17159.0,-5617.0,5617.0
yagami1997/TradeMind,2025-05,ncloc,8342.0,13959.0,-5617.0,5617.0
yagami1997/TradeMind,2025-06,ncloc,8342.0,13959.0,-5617.0,5617.0
yagami1997/TradeMind,2025-07,ncloc,8342.0,13959.0,-5617.0,5617.0
ethyca/fides,2025-02,cognitive_complexity,7487.0,13094.0,-5607.0,5607.0
PostHog/posthog,2024-07,code_smells,2351.0,7955.0,-5604.0,5604.0
keephq/keep,2025-06,cognitive_complexity,11483.0,17026.0,-5543.0,5543.0
yeagerai/genlayer-studio,2024-06,ncloc,3185.0,8700.0,-5515.0,5515.0
LearningCircuit/local-deep-research,2025-05,ncloc,23718.0,29156.0,-5438.0,5438.0
LearningCircuit/local-deep-research,2025-04,ncloc,13895.0,19291.0,-5396.0,5396.0
wdm0006/elote,2025-02,technical_debt,153.0,5529.0,-5376.0,5376.0
OpenMOSS/Language-Model-SAEs,2025-04,ncloc,8501.0,13855.0,-5354.0,5354.0
keephq/keep,2025-05,cognitive_complexity,11199.0,16553.0,-5354.0,5354.0
