repo_name,time,dataset_source,is_treatment,event,post_event,time_to_event,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,cursor,commits,lines_added,lines_removed,contributors,stars,issues,age,ncloc_paper,ncloc_python_snapshot,paper_covariate_matched,python_snapshot_ncloc_matched,analysis_ready_agc_paper_ncloc,analysis_ready_agc_python_snapshot_ncloc,latest_commit,python_file_count,files_analyzed,failure_count,agc_analysis_status,agc_repo_month_matched,top_level_blocks_scored,agc_top_level_blocks,human_top_level_blocks,agc_top_level_block_ratio,function_blocks_scored,agc_function_blocks,human_function_blocks,agc_function_block_ratio,class_blocks_scored,agc_class_blocks,human_class_blocks,agc_class_block_ratio,comparison_status,changed_top_level_blocks,changed_agc_top_level_blocks,changed_hwc_top_level_blocks,agc_changed_top_level_block_ratio,added_top_level_blocks,added_agc_top_level_blocks,added_hwc_top_level_blocks,agc_added_top_level_block_ratio,modified_top_level_blocks,modified_agc_top_level_blocks,modified_hwc_top_level_blocks,agc_modified_top_level_block_ratio,changed_function_blocks,changed_agc_function_blocks,changed_hwc_function_blocks,agc_changed_function_block_ratio,changed_class_blocks,changed_agc_class_blocks,changed_hwc_class_blocks,agc_changed_class_block_ratio,analysis_ready_agc_changed_block_paper_ncloc,analysis_ready_agc_changed_block_python_snapshot_ncloc
tsukumijima/KonomiTV,2024-05,treatment,0,2025-01,0,-8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3028,1605,4,16.0,0.0,952.0,30861.0,14107,1,1,1,1,a3a81e9e05409e15aaf31fdb163e43d017c28309,60,60,0,ok,1,271,90,181,0.3321033210332103,149,37,112,0.2483221476510067,122,53,69,0.4344262295081967,ready,17,2,15,0.11764705882352941,0,0,0,,17,2,15,0.11764705882352941,15,1,14,0.06666666666666667,2,1,1,0.5,1,1
tsukumijima/KonomiTV,2024-06,treatment,0,2025-01,0,-7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2000,1702,5,19.0,1.0,983.0,31054.0,14227,1,1,1,1,0308a91fe4787b5c85bb5a1896df735218a2d285,61,61,0,ok,1,272,90,182,0.3308823529411764,150,37,113,0.2466666666666666,122,53,69,0.4344262295081967,ready,6,1,5,0.16666666666666666,1,0,1,0.0,5,1,4,0.2,2,0,2,0.0,4,1,3,0.25,1,1
tsukumijima/KonomiTV,2024-07,treatment,0,2025-01,0,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1531,1478,3,7.0,0.0,1013.0,31067.0,14240,1,1,1,1,4a8930d01675076ebe437e52d67340d73cb05ff3,61,61,0,ok,1,272,90,182,0.3308823529411764,150,37,113,0.2466666666666666,122,53,69,0.4344262295081967,ready,3,1,2,0.3333333333333333,0,0,0,,3,1,2,0.3333333333333333,2,0,2,0.0,1,1,0,1.0,1,1
tsukumijima/KonomiTV,2024-08,treatment,0,2025-01,0,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,142,8747,4960,3,10.0,2.0,1044.0,33899.0,14660,1,1,1,1,c626e58c3d72b412b9060ae2e84bae1f882b1671,65,65,0,ok,1,278,93,185,0.3345323741007194,151,36,115,0.23841059602649,127,57,70,0.4488188976377952,ready,31,6,25,0.1935483870967742,11,5,6,0.45454545454545453,20,1,19,0.05,13,0,13,0.0,18,6,12,0.3333333333333333,1,1
tsukumijima/KonomiTV,2024-09,treatment,0,2025-01,0,-4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,5170,4895,4,8.0,5.0,1075.0,33994.0,14692,1,1,1,1,68f62d829b04009f40c8bc920ecb83843dcba477,65,65,0,ok,1,278,93,185,0.3345323741007194,151,36,115,0.23841059602649,127,57,70,0.4488188976377952,ready,14,1,13,0.07142857142857142,0,0,0,,14,1,13,0.07142857142857142,6,0,6,0.0,8,1,7,0.125,1,1
tsukumijima/KonomiTV,2024-10,treatment,0,2025-01,0,-3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,2057,1818,5,23.0,3.0,1105.0,34068.0,14710,1,1,1,1,d7400da6f353019bae2b57da7c4d5329d6e00aa8,65,65,0,ok,1,278,93,185,0.3345323741007194,151,36,115,0.23841059602649,127,57,70,0.4488188976377952,ready,6,0,6,0.0,0,0,0,,6,0,6,0.0,1,0,1,0.0,5,0,5,0.0,1,1
tsukumijima/KonomiTV,2024-11,treatment,0,2025-01,0,-2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,458,367,3,11.0,2.0,1136.0,34069.0,14710,1,1,1,1,0362744cc8a6b94eafbe8b690562fb05c3bc4c0d,65,65,0,ok,1,278,93,185,0.3345323741007194,151,36,115,0.23841059602649,127,57,70,0.4488188976377952,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
tsukumijima/KonomiTV,2024-12,treatment,0,2025-01,0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,778,751,4,12.0,5.0,1166.0,34088.0,14727,1,1,1,1,23e3ad46ba1d38eb7780928a20b821818fa9cd95,65,65,0,ok,1,278,93,185,0.3345323741007194,151,36,115,0.23841059602649,127,57,70,0.4488188976377952,ready,5,2,3,0.4,0,0,0,,5,2,3,0.4,2,0,2,0.0,3,2,1,0.6666666666666666,1,1
tsukumijima/KonomiTV,2025-01,treatment,1,2025-01,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,45,6420,4494,4,17.0,5.0,1197.0,35217.0,15433,1,1,1,1,b2662d5c86655ba7b7eae33af3aed84c64353064,68,68,0,ok,1,285,96,189,0.3368421052631579,155,38,117,0.2451612903225806,130,58,72,0.4461538461538462,ready,42,14,28,0.3333333333333333,8,2,6,0.25,34,12,22,0.35294117647058826,22,10,12,0.45454545454545453,20,4,16,0.2,1,1
tsukumijima/KonomiTV,2025-02,treatment,1,2025-01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,187,20255,7290,6,21.0,11.0,1228.0,46290.0,17382,1,1,1,1,9f5131c557d239a5b1cf5e348ba5c2ef95805200,72,72,0,ok,1,304,103,201,0.3388157894736842,168,40,128,0.238095238095238,136,63,73,0.4632352941176471,ready,65,11,54,0.16923076923076924,20,6,14,0.3,45,5,40,0.1111111111111111,40,2,38,0.05,25,9,16,0.36,1,1
tsukumijima/KonomiTV,2025-03,treatment,1,2025-01,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,70,8948,7829,5,54.0,6.0,1256.0,47015.0,17668,1,1,1,1,e3b19c86f602e21cd30dfd57586a2c97724318ef,72,72,0,ok,1,304,101,203,0.3322368421052631,170,40,130,0.2352941176470588,134,61,73,0.4552238805970149,ready,18,2,16,0.1111111111111111,2,0,2,0.0,16,2,14,0.125,10,0,10,0.0,8,2,6,0.25,1,1
tsukumijima/KonomiTV,2025-04,treatment,1,2025-01,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,47,6889,5660,5,15.0,5.0,1287.0,47574.0,18239,1,1,1,1,75e3dad94a11fde2be631d680b0484b12c7ecc7c,74,74,0,ok,1,308,105,203,0.3409090909090909,174,44,130,0.2528735632183908,134,61,73,0.4552238805970149,ready,37,10,27,0.2702702702702703,4,4,0,1.0,33,6,27,0.18181818181818182,18,5,13,0.2777777777777778,19,5,14,0.2631578947368421,1,1
tsukumijima/KonomiTV,2025-05,treatment,1,2025-01,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,160,38,3,6.0,0.0,1317.0,47580.0,18245,1,1,1,1,ae8b9a657881619f471001500144a7387b8db99c,74,74,0,ok,1,308,105,203,0.3409090909090909,174,44,130,0.2528735632183908,134,61,73,0.4552238805970149,ready,1,1,0,1.0,0,0,0,,1,1,0,1.0,0,0,0,,1,1,0,1.0,1,1
tsukumijima/KonomiTV,2025-06,treatment,1,2025-01,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,57,9965,5986,4,11.0,1.0,1348.0,50537.0,18398,1,1,1,1,26e94e2ce38f13de2c08d911c9ae0e61d8d1eef9,74,74,0,ok,1,309,104,205,0.3365695792880259,175,44,131,0.2514285714285714,134,60,74,0.4477611940298507,ready,7,1,6,0.14285714285714285,1,0,1,0.0,6,1,5,0.16666666666666666,4,0,4,0.0,3,1,2,0.3333333333333333,1,1
tsukumijima/KonomiTV,2025-07,treatment,1,2025-01,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,424,370,2,5.0,0.0,1378.0,50537.0,18398,1,1,1,1,4eabb2ba48bafa164062f0b060d081c400a5f3be,74,74,0,ok,1,309,104,205,0.3365695792880259,175,44,131,0.2514285714285714,134,60,74,0.4477611940298507,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
tsukumijima/KonomiTV,2025-08,treatment,1,2025-01,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,7383,6841,1,8.0,2.0,1409.0,51014.0,18709,1,1,1,1,33f1544aeed4cdb79d87617023d99aee42a82591,74,74,0,ok,1,316,104,212,0.3291139240506329,175,44,131,0.2514285714285714,141,60,81,0.425531914893617,ready,15,2,13,0.13333333333333333,7,0,7,0.0,8,2,6,0.25,3,0,3,0.0,12,2,10,0.16666666666666666,1,1
tw-haiven/haiven,2024-04,treatment,0,2025-02,0,-10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,225,22052,32438,8,0.0,0.0,0.0,9796.0,8904,1,1,1,1,d4af924ba440a4249c5239f80bd44719bcd63449,94,94,0,ok,1,191,53,138,0.2774869109947644,118,33,85,0.2796610169491525,73,20,53,0.273972602739726,no_previous_month,,,,,,,,,,,,,,,,,,,,,0,0
tw-haiven/haiven,2024-05,treatment,0,2025-02,0,-9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,223,64257,29460,9,4.0,0.0,0.0,13850.0,9505,1,1,1,1,e0abfac98ed22108758388f8f032147de689bac1,101,101,0,ok,1,215,68,147,0.3162790697674418,130,44,86,0.3384615384615385,85,24,61,0.2823529411764706,ready,98,25,73,0.25510204081632654,34,19,15,0.5588235294117647,64,6,58,0.09375,52,14,38,0.2692307692307692,46,11,35,0.2391304347826087,1,1
tw-haiven/haiven,2024-06,treatment,0,2025-02,0,-8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2571,2384,4,8.0,1.0,1.0,13869.0,9500,1,1,1,1,eb451366aedf564fd436c9ed1774b254269576a0,101,101,0,ok,1,215,68,147,0.3162790697674418,130,44,86,0.3384615384615385,85,24,61,0.2823529411764706,ready,10,0,10,0.0,0,0,0,,10,0,10,0.0,3,0,3,0.0,7,0,7,0.0,1,1
tw-haiven/haiven,2024-07,treatment,0,2025-02,0,-7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1828,2711,5,2.0,1.0,31.0,13858.0,9470,1,1,1,1,10d03df6257fd83ea4f712da73ab808a7dee966c,101,101,0,ok,1,206,64,142,0.3106796116504854,120,40,80,0.3333333333333333,86,24,62,0.2790697674418604,ready,12,3,9,0.25,4,2,2,0.5,8,1,7,0.125,4,2,2,0.5,8,1,7,0.125,1,1
tw-haiven/haiven,2024-08,treatment,0,2025-02,0,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,166,12035,10644,4,8.0,0.0,62.0,14637.0,9588,1,1,1,1,da4f5738f75edfd3147a38ce47f608d2ca07fb1c,99,99,0,ok,1,194,53,141,0.2731958762886597,102,32,70,0.3137254901960784,92,21,71,0.2282608695652173,ready,71,12,59,0.16901408450704225,33,6,27,0.18181818181818182,38,6,32,0.15789473684210525,19,5,14,0.2631578947368421,52,7,45,0.1346153846153846,1,1
tw-haiven/haiven,2024-09,treatment,0,2025-02,0,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101,12234,13522,7,15.0,0.0,93.0,12629.0,6854,1,1,1,1,2d3aafe4dcd6bbd56ac2dc6b5a1579d95e9525f5,83,83,0,ok,1,170,52,118,0.3058823529411765,84,32,52,0.3809523809523809,86,20,66,0.2325581395348837,ready,28,9,19,0.32142857142857145,8,4,4,0.5,20,5,15,0.25,8,7,1,0.875,20,2,18,0.1,1,1
tw-haiven/haiven,2024-10,treatment,0,2025-02,0,-4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,11869,9297,8,29.0,1.0,123.0,14085.0,7160,1,1,1,1,4db9fdf092caa1601a61494c1f50ce118e127c7b,82,82,0,ok,1,191,56,135,0.2931937172774869,103,34,69,0.3300970873786408,88,22,66,0.25,ready,57,10,47,0.17543859649122806,32,9,23,0.28125,25,1,24,0.04,24,4,20,0.16666666666666666,33,6,27,0.18181818181818182,1,1
tw-haiven/haiven,2024-11,treatment,0,2025-02,0,-3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107,5243,5386,4,15.0,1.0,154.0,14740.0,7189,1,1,1,1,ed4ee3b88e827a2d00bd54a5635334467403805c,81,81,0,ok,1,193,58,135,0.3005181347150259,103,34,69,0.3300970873786408,90,24,66,0.2666666666666666,ready,33,7,26,0.21212121212121213,4,3,1,0.75,29,4,25,0.13793103448275862,4,1,3,0.25,29,6,23,0.20689655172413793,1,1
tw-haiven/haiven,2024-12,treatment,0,2025-02,0,-2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87,11063,12381,4,7.0,2.0,184.0,14705.0,7025,1,1,1,1,ff2da523d9bbb6f26c8a0ffede2d85cf4f70d406,82,82,0,ok,1,187,53,134,0.2834224598930481,99,30,69,0.303030303030303,88,23,65,0.2613636363636363,ready,21,2,19,0.09523809523809523,2,1,1,0.5,19,1,18,0.05263157894736842,1,0,1,0.0,20,2,18,0.1,1,1
tw-haiven/haiven,2025-01,treatment,0,2025-02,0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,5301,4565,4,10.0,0.0,215.0,15200.0,7043,1,1,1,1,ca9984841f6964bcd519a358becb343734df604e,83,83,0,ok,1,188,53,135,0.2819148936170212,100,30,70,0.3,88,23,65,0.2613636363636363,ready,8,0,8,0.0,1,0,1,0.0,7,0,7,0.0,1,0,1,0.0,7,0,7,0.0,1,1
tw-haiven/haiven,2025-02,treatment,1,2025-02,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,76,2623,2371,3,15.0,2.0,246.0,15444.0,7150,1,1,1,1,b24d3346a9e7be65ff1de9e5f956a46506dfc78b,84,84,0,ok,1,189,53,136,0.2804232804232804,100,30,70,0.3,89,23,66,0.2584269662921348,ready,11,0,11,0.0,3,0,3,0.0,8,0,8,0.0,0,0,0,,11,0,11,0.0,1,1
tw-haiven/haiven,2025-03,treatment,1,2025-02,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,125,12271,8443,5,9.0,1.0,274.0,17985.0,7082,1,1,1,1,9fa1486c64f85b5acc14ce919fad7c52b18afeb9,83,83,0,ok,1,191,48,143,0.2513089005235602,103,28,75,0.2718446601941747,88,20,68,0.2272727272727272,ready,60,5,55,0.08333333333333333,13,1,12,0.07692307692307693,47,4,43,0.0851063829787234,26,2,24,0.07692307692307693,34,3,31,0.08823529411764706,1,1
tw-haiven/haiven,2025-04,treatment,1,2025-02,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,3907,3140,4,8.0,0.0,305.0,17985.0,7013,1,1,1,1,8aded9a7f73cc6ad47b174ea192cd052543ad7cb,83,83,0,ok,1,181,49,132,0.2707182320441988,93,29,64,0.3118279569892473,88,20,68,0.2272727272727272,ready,38,3,35,0.07894736842105263,1,1,0,1.0,37,2,35,0.05405405405405406,14,1,13,0.07142857142857142,24,2,22,0.08333333333333333,1,1
tw-haiven/haiven,2025-05,treatment,1,2025-02,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,53,4185,2408,4,7.0,0.0,335.0,19957.0,7423,1,1,1,1,d28fdf46b8b2f84d18aa2acbfc006a55cc23876b,84,84,0,ok,1,185,49,136,0.2648648648648649,96,29,67,0.3020833333333333,89,20,69,0.2247191011235955,ready,17,0,17,0.0,5,0,5,0.0,12,0,12,0.0,5,0,5,0.0,12,0,12,0.0,1,1
tw-haiven/haiven,2025-06,treatment,1,2025-02,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,4909,4705,3,8.0,0.0,366.0,19775.0,7234,1,1,1,1,86c46d02f3e9de4b924dd952a0d4c7f054e450c8,84,84,0,ok,1,184,49,135,0.266304347826087,95,29,66,0.3052631578947368,89,20,69,0.2247191011235955,ready,6,0,6,0.0,0,0,0,,6,0,6,0.0,0,0,0,,6,0,6,0.0,1,1
tw-haiven/haiven,2025-07,treatment,1,2025-02,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,13078,4082,3,5.0,0.0,396.0,24639.0,10643,1,1,1,1,12e203af7347c6c10bd552498a9feef6d74ba7fd,102,102,0,ok,1,233,60,173,0.2575107296137339,115,36,79,0.3130434782608696,118,24,94,0.2033898305084746,ready,72,14,58,0.19444444444444445,49,12,37,0.24489795918367346,23,2,21,0.08695652173913043,21,7,14,0.3333333333333333,51,7,44,0.13725490196078433,1,1
tw-haiven/haiven,2025-08,treatment,1,2025-02,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,5905,2868,1,0.0,2.0,427.0,25808.0,10651,1,1,1,1,387fe8472ff1d216e2fef974f92298224af5f114,102,102,0,ok,1,233,60,173,0.2575107296137339,115,36,79,0.3130434782608696,118,24,94,0.2033898305084746,ready,2,0,2,0.0,0,0,0,,2,0,2,0.0,0,0,0,,2,0,2,0.0,1,1
utensils/mcp-nixos,2025-03,treatment,1,2025-03,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,171,84673,60557,2,7.0,0.0,0.0,13358.0,14881,1,1,1,1,6639328ed56c9956658673f5bc85c2e8bc7ed949,92,92,0,ok,1,251,54,197,0.2151394422310757,175,53,122,0.3028571428571429,76,1,75,0.0131578947368421,no_previous_month,,,,,,,,,,,,,,,,,,,,,0,0
utensils/mcp-nixos,2025-04,treatment,1,2025-03,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,136,39616,6585,2,43.0,4.0,2.0,13451.0,18395,1,1,1,1,9958c0740e672a5ed61e02ad9a42e60d62dc16eb,114,114,0,ok,1,300,55,245,0.1833333333333333,195,54,141,0.2769230769230769,105,1,104,0.0095238095238095,ready,109,9,100,0.08256880733944955,62,8,54,0.12903225806451613,47,1,46,0.02127659574468085,57,9,48,0.15789473684210525,52,0,52,0.0,1,1
utensils/mcp-nixos,2025-05,treatment,1,2025-03,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18,34462,30438,1,32.0,8.0,32.0,30121.0,8605,1,1,1,1,651e7e2d088af252a8aff338882e80001cf0d366,36,36,0,ok,1,118,9,109,0.0762711864406779,43,5,38,0.1162790697674418,75,4,71,0.0533333333333333,ready,118,9,109,0.07627118644067797,115,7,108,0.06086956521739131,3,2,1,0.6666666666666666,43,5,38,0.11627906976744186,75,4,71,0.05333333333333334,1,1
utensils/mcp-nixos,2025-06,treatment,1,2025-03,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,181,27,3,32.0,1.0,63.0,30121.0,8605,1,1,1,1,5d52692805ead25c9ccc5e575006b3ed8b3eb07b,36,36,0,ok,1,118,9,109,0.0762711864406779,43,5,38,0.1162790697674418,75,4,71,0.0533333333333333,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
utensils/mcp-nixos,2025-08,treatment,1,2025-03,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,9648,12811,2,32.0,2.0,124.0,26618.0,7805,1,1,1,1,46b4d4d3d6421bfbadc415532ef74433871e1cda,19,19,0,ok,1,113,10,103,0.0884955752212389,49,7,42,0.1428571428571428,64,3,61,0.046875,ready,103,4,99,0.038834951456310676,45,3,42,0.06666666666666667,58,1,57,0.017241379310344827,42,3,39,0.07142857142857142,61,1,60,0.01639344262295082,1,1
vcs-python/vcspull,2024-01,treatment,0,2025-03,0,-14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,227,234,1,0.0,0.0,2122.0,2333.0,2579,1,1,1,1,bf2c6914925875400e478c899e8435496dacfb06,25,25,0,ok,1,90,16,74,0.1777777777777777,73,12,61,0.1643835616438356,17,4,13,0.2352941176470588,no_previous_month,,,,,,,,,,,,,,,,,,,,,0,0
vcs-python/vcspull,2024-02,treatment,0,2025-03,0,-13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,894,682,2,0.0,0.0,2153.0,2379.0,2625,1,1,1,1,55bdd73edbfc5c168d5ef0a5763a30b002867d5c,25,25,0,ok,1,90,15,75,0.1666666666666666,73,11,62,0.1506849315068493,17,4,13,0.2352941176470588,ready,40,2,38,0.05,0,0,0,,40,2,38,0.05,34,2,32,0.058823529411764705,6,0,6,0.0,1,1
vcs-python/vcspull,2024-03,treatment,0,2025-03,0,-12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,504,417,1,0.0,0.0,2182.0,2361.0,2607,1,1,1,1,cd39fa9d326a355239b2f819813f5dce4aee34a9,25,25,0,ok,1,90,15,75,0.1666666666666666,73,11,62,0.1506849315068493,17,4,13,0.2352941176470588,ready,19,2,17,0.10526315789473684,0,0,0,,19,2,17,0.10526315789473684,14,1,13,0.07142857142857142,5,1,4,0.2,1,1
vcs-python/vcspull,2024-04,treatment,0,2025-03,0,-11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,660,388,1,1.0,0.0,2213.0,2361.0,2607,1,1,1,1,9705eebd0b00153946f920d47b8ff8a3b9a91719,25,25,0,ok,1,90,15,75,0.1666666666666666,73,11,62,0.1506849315068493,17,4,13,0.2352941176470588,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
vcs-python/vcspull,2024-05,treatment,0,2025-03,0,-10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,415,413,1,0.0,0.0,2243.0,2361.0,2607,1,1,1,1,981b2cb1c4a5589604f72af592f4ea725333b4c8,25,25,0,ok,1,90,15,75,0.1666666666666666,73,11,62,0.1506849315068493,17,4,13,0.2352941176470588,ready,5,0,5,0.0,0,0,0,,5,0,5,0.0,4,0,4,0.0,1,0,1,0.0,1,1
vcs-python/vcspull,2024-06,treatment,0,2025-03,0,-9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,258,231,1,1.0,0.0,2274.0,2361.0,2607,1,1,1,1,ad50e8adee950e0aa0d56ac20841767565ff692e,25,25,0,ok,1,90,15,75,0.1666666666666666,73,11,62,0.1506849315068493,17,4,13,0.2352941176470588,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
vcs-python/vcspull,2024-07,treatment,0,2025-03,0,-8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,206,206,1,1.0,0.0,2304.0,2361.0,2607,1,1,1,1,408b5e3049457b66eb0ad219cf7936b7552abfd5,25,25,0,ok,1,90,15,75,0.1666666666666666,73,11,62,0.1506849315068493,17,4,13,0.2352941176470588,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
vcs-python/vcspull,2024-08,treatment,0,2025-03,0,-7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,762,716,1,0.0,0.0,2335.0,2361.0,2607,1,1,1,1,61c135bc95540e9ef19b266a08697e3315a34b62,25,25,0,ok,1,90,15,75,0.1666666666666666,73,11,62,0.1506849315068493,17,4,13,0.2352941176470588,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
vcs-python/vcspull,2024-09,treatment,0,2025-03,0,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,320,306,1,0.0,0.0,2366.0,2361.0,2607,1,1,1,1,88a709b6dfba07041136fe23596654ac042fd1d8,25,25,0,ok,1,90,15,75,0.1666666666666666,73,11,62,0.1506849315068493,17,4,13,0.2352941176470588,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
vcs-python/vcspull,2024-10,treatment,0,2025-03,0,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,642,601,1,1.0,0.0,2396.0,2359.0,2605,1,1,1,1,1b2107480a259ec72e6c7b150f3551a79bbfd47d,25,25,0,ok,1,90,15,75,0.1666666666666666,73,11,62,0.1506849315068493,17,4,13,0.2352941176470588,ready,7,0,7,0.0,0,0,0,,7,0,7,0.0,7,0,7,0.0,0,0,0,,1,1
vcs-python/vcspull,2024-11,treatment,0,2025-03,0,-4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,1888,2017,1,0.0,0.0,2427.0,2359.0,2605,1,1,1,1,b264d577fb8b4da0ff776a1ab7d6360c2cdc99a0,25,25,0,ok,1,90,15,75,0.1666666666666666,73,11,62,0.1506849315068493,17,4,13,0.2352941176470588,ready,1,0,1,0.0,0,0,0,,1,0,1,0.0,1,0,1,0.0,0,0,0,,1,1
vcs-python/vcspull,2024-12,treatment,0,2025-03,0,-3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,622,496,1,0.0,0.0,2457.0,2359.0,2605,1,1,1,1,47fa1a4372fd0f4efbd010bfc66508474cce0095,25,25,0,ok,1,90,15,75,0.1666666666666666,73,11,62,0.1506849315068493,17,4,13,0.2352941176470588,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
vcs-python/vcspull,2025-01,treatment,0,2025-03,0,-2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,703,512,1,3.0,0.0,2488.0,2393.0,2639,1,1,1,1,786edc01787065add767339350e21bbb78d9be7e,25,25,0,ok,1,90,15,75,0.1666666666666666,73,11,62,0.1506849315068493,17,4,13,0.2352941176470588,ready,29,4,25,0.13793103448275862,0,0,0,,29,4,25,0.13793103448275862,22,4,18,0.18181818181818182,7,0,7,0.0,1,1
vcs-python/vcspull,2025-02,treatment,0,2025-03,0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,352,337,1,1.0,0.0,2519.0,2393.0,2639,1,1,1,1,91675c04092d10c23015002e5ae7108f3707fbb3,25,25,0,ok,1,90,15,75,0.1666666666666666,73,11,62,0.1506849315068493,17,4,13,0.2352941176470588,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
vcs-python/vcspull,2025-03,treatment,1,2025-03,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,822,234,1,0.0,0.0,2547.0,2393.0,2639,1,1,1,1,468682e130aff2ecbd4e22aa182e99031ad88de7,25,25,0,ok,1,90,15,75,0.1666666666666666,73,11,62,0.1506849315068493,17,4,13,0.2352941176470588,ready,1,1,0,1.0,0,0,0,,1,1,0,1.0,1,1,0,1.0,0,0,0,,1,1
vcs-python/vcspull,2025-04,treatment,1,2025-03,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,906,905,1,0.0,0.0,2578.0,2393.0,2639,1,1,1,1,ba89c3b8f4780abef8dab2e2acea208e37c22156,25,25,0,ok,1,90,15,75,0.1666666666666666,73,11,62,0.1506849315068493,17,4,13,0.2352941176470588,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
vcs-python/vcspull,2025-05,treatment,1,2025-03,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,983,946,1,0.0,0.0,2608.0,2393.0,2639,1,1,1,1,776540da1081214bd4ff448fccb194faef5fe379,25,25,0,ok,1,90,15,75,0.1666666666666666,73,11,62,0.1506849315068493,17,4,13,0.2352941176470588,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
