dataset_source,repo_name,time,commits_scanned,commits_with_python_changes,commits_with_function_change_events,unique_changed_functions,unique_changed_files,time_to_event,is_treatment,post_event,event,cursor,commits_with_function_events_manifest,commits_with_function_events_scored,detection_complete,detector_merge_status,treatment_group,treatment_period,parse_exclusion_records,has_parse_exclusion,commits,lines_added,age,ncloc_paper,ncloc_python_snapshot,contributors,stars,issues,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,analysis_ready_agc_changed_block_paper_ncloc,analysis_ready_agc_changed_block_python_snapshot_ncloc,log1p_commits,log1p_lines_added,log1p_age,log1p_contributors,log1p_stars,log1p_issues,analysis_ready_paper_ncloc,analysis_ready_python_snapshot_ncloc,analysis_ready_ratio_paper_ncloc,analysis_ready_ratio_python_snapshot_ncloc,treat,unit_id,calendar_time,function_change_events,agc_function_change_events,hwc_function_change_events,has_function_change_event,zero_function_event_month,agc_function_change_event_ratio,log1p_function_change_events,log1p_agc_function_change_events,log1p_hwc_function_change_events,ast_sequence_token_lower_bound_inclusive,ast_sequence_token_upper_bound_exclusive,ast_sequence_token_band,ast_sequence_token_specification,ratio_sample
control,microsoft/semantic-link-labs,2024-12,110,105,92,350,81,,0,0,,0,92.0,92.0,True,both,control,control,0,0,128,8649,198.0,21064.0,27419,5,20.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.859812404361672,9.065314599925925,5.293304824724492,1.791759469228055,3.044522437723423,3.688879454113936,1,1,1,1,0,microsoft/semantic-link-labs,2024-12,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
control,microsoft/semantic-link-labs,2025-01,111,93,84,306,73,,0,0,,0,84.0,84.0,True,both,control,control,2,1,122,10791,229.0,22352.0,29104,4,14.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.812184355372417,9.286560397887593,5.438079308923196,1.6094379124341005,2.70805020110221,2.8903717578961645,1,1,1,1,0,microsoft/semantic-link-labs,2025-01,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
control,microsoft/semantic-link-labs,2025-02,114,107,100,512,109,,0,0,,0,100.0,100.0,True,both,control,control,0,0,141,40278,260.0,24126.0,31522,6,21.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.955827057601261,10.603585520307838,5.564520407322693,1.9459101490553128,3.091042453358316,4.110873864173311,1,1,1,1,0,microsoft/semantic-link-labs,2025-02,7,3,4,1,0,0.42857142857142855,2.0794415416798357,1.3862943611198906,1.6094379124341003,70,80,70-79,bounded_band,1
control,microsoft/semantic-link-labs,2025-05,83,83,73,334,22,,0,0,,0,73.0,73.0,True,both,control,control,0,0,93,12907,349.0,26842.0,35137,4,23.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.543294782270004,9.465602553171852,5.857933154483459,1.6094379124341005,3.1780538303479453,3.58351893845611,1,1,1,1,0,microsoft/semantic-link-labs,2025-05,16,10,6,1,0,0.625,2.833213344056216,2.3978952727983707,1.9459101490553132,70,80,70-79,bounded_band,1
control,nhw649/EOV-Seg,2024-06,7,2,2,224,28,,0,0,,0,2.0,2.0,True,both,control,control,0,0,8,11929,0.0,6422.0,6979,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.197224577336219,9.386811515091962,0.0,1.0986122886681096,1.0986122886681096,0.0,1,1,1,1,0,nhw649/EOV-Seg,2024-06,8,6,2,1,0,0.75,2.197224577336219,1.9459101490553132,1.0986122886681096,70,80,70-79,bounded_band,1
control,nhw649/EOV-Seg,2024-08,1,1,1,10,4,,0,0,,0,1.0,1.0,True,both,control,control,0,0,1,37,0.0,6419.0,6976,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471805599453,3.6375861597263857,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,0,nhw649/EOV-Seg,2024-08,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
control,odoo/industry,2024-08,188,103,34,43,10,,0,0,,0,34.0,34.0,True,both,control,control,0,0,188,90044,355.0,62740.0,2717,21,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.241747015059643,11.408064824354051,5.87493073085203,3.091042453358316,1.0986122886681096,0.0,1,1,1,1,0,odoo/industry,2024-08,2,1,1,1,0,0.5,1.0986122886681096,0.6931471805599453,0.6931471805599453,70,80,70-79,bounded_band,1
control,odoo/industry,2025-02,26,14,5,7,3,,0,0,,0,5.0,5.0,True,both,control,control,0,0,27,5323,539.0,87947.0,4041,3,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.332204510175204,8.579980179515003,6.29156913955832,1.3862943611198906,1.6094379124341005,1.0986122886681096,1,1,1,1,0,odoo/industry,2025-02,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
control,omkarcloud/amazon-scraper,2024-01,3,2,1,16,4,,0,0,,0,1.0,1.0,True,both,control,control,0,0,3,30,0.0,256.0,258,2,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,3.4339872044851463,0.0,1.0986122886681096,1.791759469228055,0.0,1,1,1,1,0,omkarcloud/amazon-scraper,2024-01,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
control,pieces-app/cli-agent,2024-01,25,22,21,62,10,,0,0,,0,21.0,21.0,True,both,control,control,0,0,27,200972,17.0,1009.0,1014,3,2.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.332204510175204,12.21092584966014,2.8903717578961645,1.3862943611198906,1.0986122886681096,2.079441541679836,1,1,1,1,0,pieces-app/cli-agent,2024-01,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,70,80,70-79,bounded_band,1
control,pieces-app/cli-agent,2024-02,34,10,7,104,13,,0,0,,0,7.0,7.0,True,both,control,control,0,0,44,11148,48.0,1093.0,1115,7,2.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.80666248977032,9.319105086767571,3.8918202981106265,2.079441541679836,1.0986122886681096,3.218875824868201,1,1,1,1,0,pieces-app/cli-agent,2024-02,4,4,0,1,0,1.0,1.6094379124341003,1.6094379124341003,0.0,70,80,70-79,bounded_band,1
control,pieces-app/cli-agent,2024-03,59,48,43,58,18,,0,0,,0,43.0,43.0,True,both,control,control,0,0,80,5916,77.0,1310.0,1351,5,5.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.394449154672438,8.685584842676693,4.356708826689592,1.791759469228055,1.791759469228055,3.1780538303479453,1,1,1,1,0,pieces-app/cli-agent,2024-03,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,70,80,70-79,bounded_band,1
control,pieces-app/cli-agent,2024-04,56,49,44,67,16,,0,0,,0,44.0,44.0,True,both,control,control,0,0,89,5135,108.0,1479.0,1534,8,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.499809670330265,8.544029845369797,4.691347882229144,2.197224577336219,2.302585092994045,2.197224577336219,1,1,1,1,0,pieces-app/cli-agent,2024-04,4,1,3,1,0,0.25,1.6094379124341003,0.6931471805599453,1.3862943611198906,70,80,70-79,bounded_band,1
control,pieces-app/cli-agent,2024-05,71,47,42,124,33,,0,0,,0,42.0,42.0,True,both,control,control,0,0,105,5055,138.0,1647.0,1707,6,10.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.663439094112067,8.528330935826693,4.934473933130692,1.9459101490553128,2.3978952727983707,3.80666248977032,1,1,1,1,0,pieces-app/cli-agent,2024-05,7,4,3,1,0,0.5714285714285714,2.0794415416798357,1.6094379124341003,1.3862943611198906,70,80,70-79,bounded_band,1
control,pieces-app/cli-agent,2024-06,9,7,7,22,9,,0,0,,0,7.0,7.0,True,both,control,control,0,0,18,178,169.0,1678.0,1738,5,4.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.9444389791664403,5.187385805840755,5.135798437050261,1.791759469228055,1.6094379124341005,2.5649493574615367,1,1,1,1,0,pieces-app/cli-agent,2024-06,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
control,pieces-app/cli-agent,2024-07,98,88,49,55,11,,0,0,,0,49.0,49.0,True,both,control,control,25,1,113,2108,199.0,2052.0,2117,5,6.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.736198448394496,7.653969180478774,5.298317366548036,1.791759469228055,1.9459101490553128,3.218875824868201,1,1,1,1,0,pieces-app/cli-agent,2024-07,4,0,4,1,0,0.0,1.6094379124341003,0.0,1.6094379124341003,70,80,70-79,bounded_band,1
control,pieces-app/cli-agent,2024-09,68,46,42,283,38,,0,0,,0,42.0,42.0,True,both,control,control,4,1,79,7930,261.0,3177.0,4076,4,4.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.382026634673881,8.97853441008332,5.568344503761097,1.6094379124341005,1.6094379124341005,2.079441541679836,1,1,1,1,0,pieces-app/cli-agent,2024-09,41,22,19,1,0,0.5365853658536586,3.737669618283368,3.1354942159291497,2.995732273553991,70,80,70-79,bounded_band,1
control,pieces-app/cli-agent,2024-11,2,2,2,5,3,,0,0,,0,2.0,2.0,True,both,control,control,0,0,6,43,322.0,3394.0,4309,1,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.9459101490553128,3.784189633918261,5.777652323222656,0.6931471805599453,1.3862943611198906,1.3862943611198906,1,1,1,1,0,pieces-app/cli-agent,2024-11,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
control,pieces-app/cli-agent,2024-12,5,4,4,13,4,,0,0,,0,4.0,4.0,True,both,control,control,0,0,7,342,352.0,3448.0,4363,2,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.079441541679836,5.83773044716594,5.8664680569332965,1.0986122886681096,1.3862943611198906,1.3862943611198906,1,1,1,1,0,pieces-app/cli-agent,2024-12,2,0,2,1,0,0.0,1.0986122886681096,0.0,1.0986122886681096,70,80,70-79,bounded_band,1
control,pieces-app/cli-agent,2025-01,5,5,5,17,11,,0,0,,0,5.0,5.0,True,both,control,control,0,0,8,215,383.0,3458.0,4373,2,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.197224577336219,5.375278407684164,5.950642552587727,1.0986122886681096,0.0,1.791759469228055,1,1,1,1,0,pieces-app/cli-agent,2025-01,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,70,80,70-79,bounded_band,1
control,pieces-app/cli-agent,2025-02,34,23,22,29,14,,0,0,,0,22.0,22.0,True,both,control,control,0,0,48,888,414.0,3764.0,4678,4,2.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.8918202981106265,6.790097235513905,6.028278520230698,1.6094379124341005,1.0986122886681096,3.218875824868201,1,1,1,1,0,pieces-app/cli-agent,2025-02,6,3,3,1,0,0.5,1.9459101490553132,1.3862943611198906,1.3862943611198906,70,80,70-79,bounded_band,1
control,pieces-app/cli-agent,2025-04,46,46,44,126,32,,0,0,,0,44.0,44.0,True,both,control,control,0,0,50,3623,473.0,4462.0,6177,4,1.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.9318256327243257,8.19533366716287,6.161207321695076,1.6094379124341005,0.6931471805599453,2.4849066497880004,1,1,1,1,0,pieces-app/cli-agent,2025-04,4,3,1,1,0,0.75,1.6094379124341003,1.3862943611198906,0.6931471805599453,70,80,70-79,bounded_band,1
control,pieces-app/cli-agent,2025-05,74,61,58,259,45,,0,0,,0,58.0,58.0,True,both,control,control,0,0,90,13869,503.0,4690.0,4791,4,6.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.51085950651685,9.537483513308876,6.222576268071369,1.6094379124341005,1.9459101490553128,2.9444389791664403,1,1,1,1,0,pieces-app/cli-agent,2025-05,25,13,12,1,0,0.52,3.2580965380214817,2.6390573296152584,2.5649493574615367,70,80,70-79,bounded_band,1
control,pieces-app/cli-agent,2025-06,98,59,50,5195,807,,0,0,,0,50.0,50.0,True,both,control,control,0,0,118,604927,534.0,83182.0,127272,5,2.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.77912349311153,13.31286472166647,6.282266746896006,1.791759469228055,1.0986122886681096,2.3978952727983707,1,1,1,1,0,pieces-app/cli-agent,2025-06,1227,928,299,1,0,0.756316218418908,7.113142108707088,6.834108738813838,5.703782474656201,70,80,70-79,bounded_band,1
control,pieces-app/cli-agent,2025-07,110,84,82,1182,147,,0,0,,0,82.0,82.0,True,both,control,control,0,0,143,83026,564.0,94358.0,140631,7,4.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.969813299576001,11.32692113508459,6.33682573114644,2.079441541679836,1.6094379124341005,2.995732273553991,1,1,1,1,0,pieces-app/cli-agent,2025-07,107,70,37,1,0,0.6542056074766355,4.68213122712422,4.2626798770413155,3.6375861597263857,70,80,70-79,bounded_band,1
control,pieces-app/cli-agent,2025-08,59,55,53,520,62,,0,0,,0,53.0,53.0,True,both,control,control,0,0,81,32208,595.0,98283.0,145106,3,1.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.406719247264253,10.380001195584374,6.390240667065349,1.3862943611198906,0.6931471805599453,2.4849066497880004,1,1,1,1,0,pieces-app/cli-agent,2025-08,54,27,27,1,0,0.5,4.007333185232471,3.332204510175204,3.332204510175204,70,80,70-79,bounded_band,1
control,plurai-ai/intellagent,2024-10,6,5,4,44,5,,0,0,,0,4.0,4.0,True,both,control,control,0,0,6,548,0.0,310.0,378,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553128,6.3080984415095305,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,0,plurai-ai/intellagent,2024-10,8,5,3,1,0,0.625,2.197224577336219,1.791759469228055,1.3862943611198906,70,80,70-79,bounded_band,1
control,plurai-ai/intellagent,2024-11,68,59,57,317,64,,0,0,,0,57.0,57.0,True,both,control,control,0,0,72,360555,0.0,3381.0,3732,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.290459441148391,12.795402563448988,0.0,1.0986122886681096,0.0,0.0,1,1,1,1,0,plurai-ai/intellagent,2024-11,11,10,1,1,0,0.9090909090909091,2.4849066497880004,2.3978952727983707,0.6931471805599453,70,80,70-79,bounded_band,1
control,plurai-ai/intellagent,2024-12,57,35,32,100,35,,0,0,,0,32.0,32.0,True,both,control,control,2,1,91,79740,0.0,4737.0,5128,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.5217885770490405,11.286539161614172,0.0,1.0986122886681096,0.0,0.0,1,1,1,1,0,plurai-ai/intellagent,2024-12,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
control,plurai-ai/intellagent,2025-01,73,23,19,52,33,,0,0,,0,19.0,19.0,True,both,control,control,0,0,112,2125,0.0,4916.0,5341,2,319.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.727387818712341,7.661997558901893,0.0,1.0986122886681096,5.768320995793772,0.0,1,1,1,1,0,plurai-ai/intellagent,2025-01,3,1,2,1,0,0.3333333333333333,1.3862943611198906,0.6931471805599453,1.0986122886681096,70,80,70-79,bounded_band,1
control,popey/sbommage,2025-08,16,3,2,28,2,,0,0,,0,2.0,2.0,True,both,control,control,0,0,22,65112,179.0,611.0,642,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.1354942159291497,11.083879501041048,5.19295685089021,1.0986122886681096,0.6931471805599453,1.0986122886681096,1,1,1,1,0,popey/sbommage,2025-08,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
control,qiboteam/qibojit,2024-01,31,26,22,48,4,,0,0,,0,22.0,22.0,True,both,control,control,0,0,32,1446,909.0,3087.0,3100,5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49650756146648,7.277247726631484,6.813444599510896,1.791759469228055,0.0,0.0,1,1,1,1,0,qiboteam/qibojit,2024-01,4,0,4,1,0,0.0,1.6094379124341003,0.0,1.6094379124341003,70,80,70-79,bounded_band,1
control,qiboteam/qibojit,2024-03,34,26,22,33,3,,0,0,,0,22.0,22.0,True,both,control,control,0,0,37,4449,969.0,3987.0,4014,7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6375861597263857,8.400659375160286,6.877296071497428,2.079441541679836,0.0,0.0,1,1,1,1,0,qiboteam/qibojit,2024-03,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
control,qiboteam/qibojit,2024-04,24,6,4,12,3,,0,0,,0,4.0,4.0,True,both,control,control,0,0,32,4103,1000.0,3979.0,4006,7,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.49650756146648,8.319717386850606,6.90875477931522,2.079441541679836,0.6931471805599453,0.0,1,1,1,1,0,qiboteam/qibojit,2024-04,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
control,qiboteam/qibojit,2024-05,6,2,2,31,4,,0,0,,0,2.0,2.0,True,both,control,control,0,0,13,2345,1030.0,4014.0,4049,7,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.6390573296152584,7.76046702921342,6.938284484016959,2.079441541679836,0.0,0.6931471805599453,1,1,1,1,0,qiboteam/qibojit,2024-05,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
control,qiboteam/qibojit,2024-09,13,7,5,8,2,,0,0,,0,5.0,5.0,True,both,control,control,0,0,18,1433,1153.0,4042.0,4077,5,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.9444389791664403,7.268223021159565,7.050989447068044,1.791759469228055,0.0,1.0986122886681096,1,1,1,1,0,qiboteam/qibojit,2024-09,2,1,1,1,0,0.5,1.0986122886681096,0.6931471805599453,0.6931471805599453,70,80,70-79,bounded_band,1
control,qiboteam/qibojit,2025-01,26,21,16,38,4,,0,0,,0,16.0,16.0,True,both,control,control,0,0,30,1647,1275.0,4089.0,4130,6,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.4339872044851463,7.407317710469417,7.151485463904735,1.9459101490553128,0.6931471805599453,0.0,1,1,1,1,0,qiboteam/qibojit,2025-01,3,0,3,1,0,0.0,1.3862943611198906,0.0,1.3862943611198906,70,80,70-79,bounded_band,1
control,qiboteam/qibojit,2025-02,42,25,19,66,9,,0,0,,0,19.0,19.0,True,both,control,control,1,1,52,2479,1306.0,4115.0,4833,9,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.9702919135521215,7.8160138391590275,7.175489713624222,2.302585092994045,0.0,1.9459101490553128,1,1,1,1,0,qiboteam/qibojit,2025-02,7,2,5,1,0,0.2857142857142857,2.0794415416798357,1.0986122886681096,1.791759469228055,70,80,70-79,bounded_band,1
control,slopp/30_days_of_dagster,2024-11,24,12,12,41,13,,0,0,,0,12.0,12.0,True,both,control,control,0,0,32,1952,0.0,210.0,210,3,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49650756146648,7.577121930876679,0.0,1.3862943611198906,2.9444389791664403,0.0,1,1,1,1,0,slopp/30_days_of_dagster,2024-11,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
control,stakewise/v3-operator,2024-01,15,5,4,10,9,,0,0,,0,4.0,4.0,True,both,control,control,0,0,15,1067,167.0,6905.0,7016,5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.772588722239781,6.97354301952014,5.123963979403259,1.791759469228055,0.6931471805599453,0.0,1,1,1,1,0,stakewise/v3-operator,2024-01,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
control,stakewise/v3-operator,2024-03,3,3,3,142,46,,0,0,,0,3.0,3.0,True,both,control,control,0,0,3,2897,227.0,7259.0,7396,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.3862943611198906,7.971776122880628,5.42934562895444,1.0986122886681096,0.0,0.0,1,1,1,1,0,stakewise/v3-operator,2024-03,2,0,2,1,0,0.0,1.0986122886681096,0.0,1.0986122886681096,70,80,70-79,bounded_band,1
control,stakewise/v3-operator,2024-07,21,9,7,67,23,,0,0,,0,7.0,7.0,True,both,control,control,0,0,21,4109,349.0,7755.0,7897,5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.091042453358316,8.32117830749028,5.857933154483459,1.791759469228055,0.6931471805599453,0.0,1,1,1,1,0,stakewise/v3-operator,2024-07,2,0,2,1,0,0.0,1.0986122886681096,0.0,1.0986122886681096,70,80,70-79,bounded_band,1
control,stakewise/v3-operator,2024-08,20,14,14,75,36,,0,0,,0,14.0,14.0,True,both,control,control,0,0,20,742,380.0,8106.0,8260,4,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.044522437723423,6.610696044717759,5.9427993751267,1.6094379124341005,0.0,1.0986122886681096,1,1,1,1,0,stakewise/v3-operator,2024-08,4,3,1,1,0,0.75,1.6094379124341003,1.3862943611198906,0.6931471805599453,70,80,70-79,bounded_band,1
control,stakewise/v3-operator,2024-09,14,10,9,22,16,,0,0,,0,9.0,9.0,True,both,control,control,0,0,14,1277,411.0,8169.0,8324,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.70805020110221,7.15305163493748,6.021023349349526,1.0986122886681096,0.6931471805599453,0.0,1,1,1,1,0,stakewise/v3-operator,2024-09,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
control,stakewise/v3-operator,2024-10,5,3,3,14,5,,0,0,,0,3.0,3.0,True,both,control,control,0,0,5,197,441.0,8207.0,8370,2,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.791759469228055,5.288267030694535,6.091309882077698,1.0986122886681096,0.0,1.0986122886681096,1,1,1,1,0,stakewise/v3-operator,2024-10,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
control,stakewise/v3-operator,2024-12,6,3,3,30,10,,0,0,,0,3.0,3.0,True,both,control,control,0,0,6,1277,502.0,8390.0,8572,2,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.9459101490553128,7.15305163493748,6.220590170099739,1.0986122886681096,0.0,0.6931471805599453,1,1,1,1,0,stakewise/v3-operator,2024-12,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
control,stakewise/v3-operator,2025-02,5,4,3,13,9,,0,0,,0,3.0,3.0,True,both,control,control,0,0,5,231,564.0,8396.0,8566,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.791759469228055,5.44673737166631,6.33682573114644,1.0986122886681096,0.6931471805599453,0.0,1,1,1,1,0,stakewise/v3-operator,2025-02,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
control,taylorwilsdon/open-webui-tools,2025-02,2,2,2,32,1,,0,0,,0,2.0,2.0,True,both,control,control,0,0,2,2,0.0,612.0,680,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681096,1.0986122886681096,0.0,1.0986122886681096,0.6931471805599453,0.6931471805599453,1,1,1,1,0,taylorwilsdon/open-webui-tools,2025-02,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
control,taylorwilsdon/open-webui-tools,2025-04,16,7,3,13,1,,0,0,,0,3.0,3.0,True,both,control,control,0,0,19,895,31.0,767.0,1063,2,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.995732273553991,6.79794041297493,3.4657359027997265,1.0986122886681096,1.6094379124341005,0.0,1,1,1,1,0,taylorwilsdon/open-webui-tools,2025-04,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
control,thegreenwebfoundation/admin-portal,2024-01,21,10,7,13,7,,0,0,,0,7.0,7.0,True,both,control,control,0,0,23,1741,1323.0,22966.0,21414,3,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1780538303479453,7.462789157412447,7.188412736496954,1.3862943611198906,1.0986122886681096,1.9459101490553128,1,1,1,1,0,thegreenwebfoundation/admin-portal,2024-01,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
control,thegreenwebfoundation/admin-portal,2024-02,32,11,8,11,8,,0,0,,0,8.0,8.0,True,both,control,control,0,0,32,1506,1354.0,23078.0,21508,2,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.49650756146648,7.317876198626495,7.211556733313801,1.0986122886681096,0.0,1.791759469228055,1,1,1,1,0,thegreenwebfoundation/admin-portal,2024-02,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
control,thegreenwebfoundation/admin-portal,2024-05,60,20,10,43,8,,0,0,,0,10.0,10.0,True,both,control,control,0,0,60,22511,1444.0,24008.0,22492,2,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.110873864173311,10.02180377935417,7.275864600546532,1.0986122886681096,0.0,1.3862943611198906,1,1,1,1,0,thegreenwebfoundation/admin-portal,2024-05,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
control,thegreenwebfoundation/admin-portal,2025-03,34,19,11,36,10,,0,0,,0,11.0,11.0,True,both,control,control,0,0,34,1382,1748.0,23154.0,21729,2,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.555348061489413,7.232010331664758,7.466799475018602,1.0986122886681096,0.0,1.6094379124341005,1,1,1,1,0,thegreenwebfoundation/admin-portal,2025-03,4,4,0,1,0,1.0,1.6094379124341003,1.6094379124341003,0.0,70,80,70-79,bounded_band,1
control,thegreenwebfoundation/admin-portal,2025-04,12,3,2,18,6,,0,0,,0,2.0,2.0,True,both,control,control,0,0,15,1121,1779.0,23240.0,21802,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.772588722239781,7.022868086082641,7.484368643286131,1.6094379124341005,0.0,0.0,1,1,1,1,0,thegreenwebfoundation/admin-portal,2025-04,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
control,thegreenwebfoundation/admin-portal,2025-05,21,14,12,38,15,,0,0,,0,12.0,12.0,True,both,control,control,0,0,22,1462,1809.0,23667.0,22257,4,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.1354942159291497,7.288244401020124,7.501082124259871,1.6094379124341005,0.0,0.6931471805599453,1,1,1,1,0,thegreenwebfoundation/admin-portal,2025-05,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
