dataset_source,repo_name,time,commits_scanned,commits_with_python_changes,commits_with_function_change_events,unique_changed_functions,unique_changed_files,time_to_event,is_treatment,post_event,event,cursor,commits_with_function_events_manifest,commits_with_function_events_scored,detection_complete,detector_merge_status,treatment_group,treatment_period,parse_exclusion_records,has_parse_exclusion,commits,lines_added,age,ncloc_paper,ncloc_python_snapshot,contributors,stars,issues,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,analysis_ready_agc_changed_block_paper_ncloc,analysis_ready_agc_changed_block_python_snapshot_ncloc,log1p_commits,log1p_lines_added,log1p_age,log1p_contributors,log1p_stars,log1p_issues,analysis_ready_paper_ncloc,analysis_ready_python_snapshot_ncloc,analysis_ready_ratio_paper_ncloc,analysis_ready_ratio_python_snapshot_ncloc,treat,unit_id,calendar_time,function_change_events,agc_function_change_events,hwc_function_change_events,has_function_change_event,zero_function_event_month,agc_function_change_event_ratio,log1p_function_change_events,log1p_agc_function_change_events,log1p_hwc_function_change_events,ast_sequence_token_lower_bound_inclusive,ast_sequence_token_upper_bound_exclusive,ast_sequence_token_band,ast_sequence_token_specification,ratio_sample
treatment,keephq/keep,2024-09,129,91,87,615,143,-6.0,0,0,2025-03,0,87.0,87.0,True,both,treatment,pre,0,0,136,43056,569.0,82742.0,51964,18,56.0,265.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.919980925828125,10.670280098263682,6.345636360828595,2.9444389791664403,4.04305126783455,5.583496308781699,1,1,1,1,1,keephq/keep,2024-09,8,8,0,1,0,1.0,2.197224577336219,2.197224577336219,0.0,50,60,50-59,bounded_band,1
treatment,keephq/keep,2024-10,106,67,64,280,97,-5.0,0,0,2025-03,0,64.0,64.0,True,both,treatment,pre,0,0,106,24735,599.0,92497.0,56731,22,1345.0,281.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4.672828834461906,10.116014951387148,6.396929655216146,3.1354942159291497,7.204892510204673,5.641907070938114,1,1,1,1,1,keephq/keep,2024-10,4,4,0,1,0,1.0,1.6094379124341003,1.6094379124341003,0.0,50,60,50-59,bounded_band,1
treatment,keephq/keep,2024-11,132,78,77,351,92,-4.0,0,0,2025-03,0,77.0,77.0,True,both,treatment,pre,0,0,132,42733,630.0,102416.0,61051,11,1965.0,296.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4.890349128221754,10.662750135302932,6.447305862541213,2.4849066497880004,7.583756300707112,5.6937321388027,1,1,1,1,1,keephq/keep,2024-11,5,5,0,1,0,1.0,1.791759469228055,1.791759469228055,0.0,50,60,50-59,bounded_band,1
treatment,keephq/keep,2024-12,119,79,77,430,110,-3.0,0,0,2025-03,0,77.0,77.0,True,both,treatment,pre,0,0,119,21791,660.0,108126.0,65585,13,1888.0,222.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4.787491742782046,9.989298208949238,6.493753839851686,2.6390573296152584,7.543802867501509,5.407171771460119,1,1,1,1,1,keephq/keep,2024-12,12,11,1,1,0,0.9166666666666666,2.5649493574615367,2.4849066497880004,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,keephq/keep,2025-01,118,83,81,549,115,-2.0,0,0,2025-03,0,81.0,81.0,True,both,treatment,pre,0,0,118,24700,691.0,120036.0,75041,13,521.0,279.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.77912349311153,10.1145990076265,6.539585955617669,2.6390573296152584,6.257667587882638,5.634789603169249,1,1,1,1,1,keephq/keep,2025-01,29,27,2,1,0,0.9310344827586207,3.4011973816621555,3.332204510175204,1.0986122886681096,50,60,50-59,bounded_band,1
treatment,keephq/keep,2025-02,201,132,127,436,114,-1.0,0,0,2025-03,0,127.0,127.0,True,both,treatment,pre,0,0,201,49243,722.0,137193.0,82350,15,403.0,438.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.308267697401204,10.804542811767504,6.583409222158765,2.772588722239781,6.00141487796115,6.084499413075172,1,1,1,1,1,keephq/keep,2025-02,16,15,1,1,0,0.9375,2.833213344056216,2.772588722239781,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,keephq/keep,2025-03,245,166,164,682,171,0.0,1,1,2025-03,1,164.0,164.0,True,both,treatment,event,0,0,245,51443,750.0,154517.0,92529,17,229.0,535.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.5053315359323625,10.848249116385976,6.621405651764134,2.8903717578961645,5.438079308923196,6.284134161070802,1,1,1,1,1,keephq/keep,2025-03,19,18,1,1,0,0.9473684210526315,2.995732273553991,2.9444389791664403,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,keephq/keep,2025-04,135,97,94,306,91,1.0,1,1,2025-03,0,94.0,94.0,True,both,treatment,post,0,0,135,18903,781.0,161891.0,96429,12,249.0,285.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.912654885736052,9.847128818866745,6.661854740545311,2.5649493574615367,5.521460917862246,5.655991810819852,1,1,1,1,1,keephq/keep,2025-04,6,6,0,1,0,1.0,1.9459101490553132,1.9459101490553132,0.0,50,60,50-59,bounded_band,1
treatment,keephq/keep,2025-05,109,85,82,480,111,2.0,1,1,2025-03,0,82.0,82.0,True,both,treatment,post,0,0,109,26021,811.0,174625.0,103707,18,146.0,224.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.700480365792416,10.16669761306342,6.699500340161678,2.9444389791664403,4.990432586778736,5.41610040220442,1,1,1,1,1,keephq/keep,2025-05,5,4,1,1,0,0.8,1.791759469228055,1.6094379124341003,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,keephq/keep,2025-06,63,39,38,184,55,3.0,1,1,2025-03,0,38.0,38.0,True,both,treatment,post,0,0,63,12360,842.0,180416.0,106830,14,97.0,79.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.158883083359672,9.422301633887823,6.736966958001855,2.70805020110221,4.584967478670571,4.382026634673881,1,1,1,1,1,keephq/keep,2025-06,3,3,0,1,0,1.0,1.3862943611198906,1.3862943611198906,0.0,50,60,50-59,bounded_band,1
treatment,keephq/keep,2025-07,31,17,15,84,31,4.0,1,1,2025-03,0,15.0,15.0,True,both,treatment,post,0,0,31,4225,872.0,183078.0,108005,15,174.0,49.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3.4657359027997265,8.349011198176001,6.771935555839602,2.772588722239781,5.164785973923514,3.912023005428146,1,1,1,1,1,keephq/keep,2025-07,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,50,60,50-59,bounded_band,1
treatment,keephq/keep,2025-08,19,16,16,78,25,5.0,1,1,2025-03,0,16.0,16.0,True,both,treatment,post,0,0,19,3524,903.0,185339.0,110345,9,52.0,23.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.995732273553991,8.16763571524637,6.806829360392176,2.302585092994045,3.9702919135521215,3.1780538303479453,1,1,1,1,1,keephq/keep,2025-08,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,50,60,50-59,bounded_band,1
treatment,leettools-dev/leettools,2024-12,31,23,23,1751,357,-3.0,0,0,2025-03,0,23.0,23.0,True,both,treatment,pre,2,1,34,54037,0.0,35195.0,39427,3,22.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.555348061489413,10.89744278176676,0.0,1.3862943611198906,3.1354942159291497,0.6931471805599453,1,1,1,1,1,leettools-dev/leettools,2024-12,139,121,18,1,0,0.8705035971223022,4.941642422609304,4.804021044733257,2.9444389791664403,50,60,50-59,bounded_band,1
treatment,leettools-dev/leettools,2025-01,37,25,25,335,163,-2.0,0,0,2025-03,0,25.0,25.0,True,both,treatment,pre,0,0,37,7090,12.0,37979.0,42245,4,161.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.6375861597263857,8.866581653303996,2.5649493574615367,1.6094379124341005,5.087596335232384,3.091042453358316,1,1,1,1,1,leettools-dev/leettools,2025-01,6,4,2,1,0,0.6666666666666666,1.9459101490553132,1.6094379124341003,1.0986122886681096,50,60,50-59,bounded_band,1
treatment,leettools-dev/leettools,2025-02,28,20,19,438,132,-1.0,0,0,2025-03,0,19.0,19.0,True,both,treatment,pre,0,0,31,13190,43.0,44441.0,49571,3,58.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3.4657359027997265,9.48729005784892,3.784189633918261,1.3862943611198906,4.07753744390572,2.079441541679836,1,1,1,1,1,leettools-dev/leettools,2025-02,11,10,1,1,0,0.9090909090909091,2.4849066497880004,2.3978952727983707,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,leettools-dev/leettools,2025-03,25,17,16,208,78,0.0,1,1,2025-03,1,16.0,16.0,True,both,treatment,event,0,0,25,7377,71.0,46010.0,51193,2,44.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.2580965380214817,8.906257878156621,4.276666119016055,1.0986122886681096,3.80666248977032,0.0,1,1,1,1,1,leettools-dev/leettools,2025-03,3,2,1,1,0,0.6666666666666666,1.3862943611198906,1.0986122886681096,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,leettools-dev/leettools,2025-04,10,8,8,135,58,1.0,1,1,2025-03,1,8.0,8.0,True,both,treatment,post,0,0,10,2489,102.0,46660.0,52025,1,7.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.3978952727983707,7.820037989458753,4.634728988229636,0.6931471805599453,2.079441541679836,0.0,1,1,1,1,1,leettools-dev/leettools,2025-04,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,50,60,50-59,bounded_band,1
treatment,loftwah/auto-jira,2025-02,34,29,28,67,5,0.0,1,1,2025-02,1,28.0,28.0,True,both,treatment,event,0,0,34,2363,0.0,825.0,853,1,9.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.555348061489413,7.768110378525988,0.0,0.6931471805599453,2.302585092994045,0.0,1,1,1,1,1,loftwah/auto-jira,2025-02,4,4,0,1,0,1.0,1.6094379124341003,1.6094379124341003,0.0,50,60,50-59,bounded_band,1
treatment,lss233/kirara-ai,2024-12,3,3,3,121,31,-2.0,0,0,2025-02,0,3.0,3.0,True,both,treatment,pre,0,0,3,1621,0.0,1048.0,1189,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.3862943611198906,7.391415234675358,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,1,lss233/kirara-ai,2024-12,8,6,2,1,0,0.75,2.197224577336219,1.9459101490553132,1.0986122886681096,50,60,50-59,bounded_band,1
treatment,lss233/kirara-ai,2025-01,4,4,4,63,13,-1.0,0,0,2025-02,0,4.0,4.0,True,both,treatment,pre,0,0,4,477,0.0,1290.0,1491,2,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.6094379124341005,6.169610732491456,0.0,1.0986122886681096,0.0,0.0,1,1,1,1,1,lss233/kirara-ai,2025-01,8,8,0,1,0,1.0,2.197224577336219,2.197224577336219,0.0,50,60,50-59,bounded_band,1
treatment,lss233/kirara-ai,2025-02,125,100,94,974,152,0.0,1,1,2025-02,1,94.0,94.0,True,both,treatment,event,0,0,132,33597,0.0,9198.0,9999,6,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.890349128221754,10.42222182037016,0.0,1.9459101490553128,0.0,0.0,1,1,1,1,1,lss233/kirara-ai,2025-02,86,71,15,1,0,0.8255813953488372,4.465908118654584,4.276666119016055,2.772588722239781,50,60,50-59,bounded_band,1
treatment,lss233/kirara-ai,2025-03,106,83,83,723,126,1.0,1,1,2025-02,0,83.0,83.0,True,both,treatment,post,0,0,129,34765,0.0,14584.0,15914,9,450.0,82.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.867534450455582,10.456395176681486,0.0,2.302585092994045,6.111467339502678,4.418840607796597,1,1,1,1,1,lss233/kirara-ai,2025-03,42,32,10,1,0,0.7619047619047619,3.7612001156935624,3.4965075614664802,2.3978952727983707,50,60,50-59,bounded_band,1
treatment,lss233/kirara-ai,2025-04,44,34,34,546,111,2.0,1,1,2025-02,0,34.0,34.0,True,both,treatment,post,0,0,55,16202,21.0,17967.0,19732,5,312.0,109.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.025351690735149,9.692951689261,3.091042453358316,1.791759469228055,5.746203190540153,4.700480365792416,1,1,1,1,1,lss233/kirara-ai,2025-04,31,30,1,1,0,0.967741935483871,3.4657359027997265,3.4339872044851463,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,lss233/kirara-ai,2025-05,22,20,18,165,48,3.0,1,1,2025-02,0,18.0,18.0,True,both,treatment,post,0,0,29,10918,51.0,20586.0,22503,5,228.0,85.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3.4011973816621555,9.298259670014064,3.951243718581427,1.791759469228055,5.433722003554239,4.454347296253507,1,1,1,1,1,lss233/kirara-ai,2025-05,3,3,0,1,0,1.0,1.3862943611198906,1.3862943611198906,0.0,50,60,50-59,bounded_band,1
treatment,martinnormark/neural-mesh-simplification,2024-08,59,43,38,167,37,-5.0,0,0,2025-01,0,38.0,38.0,True,both,treatment,pre,0,0,59,3546,0.0,1976.0,2080,2,0.0,49.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0943445622221,8.173857454773621,0.0,1.0986122886681096,0.0,3.912023005428146,1,1,1,1,1,martinnormark/neural-mesh-simplification,2024-08,4,3,1,1,0,0.75,1.6094379124341003,1.3862943611198906,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,martinnormark/neural-mesh-simplification,2025-01,68,56,54,100,37,0.0,1,1,2025-01,1,54.0,54.0,True,both,treatment,event,0,0,79,4961,145.0,2739.0,2805,4,4.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.382026634673881,8.509564164251746,4.983606621708336,1.6094379124341005,1.6094379124341005,0.6931471805599453,1,1,1,1,1,martinnormark/neural-mesh-simplification,2025-01,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
treatment,matebenyovszky/healing-agent,2024-10,7,5,5,120,31,0.0,1,1,2024-10,1,5.0,5.0,True,both,treatment,event,0,0,8,2283,0.0,1603.0,1761,2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.197224577336219,7.7336835707759,0.0,1.0986122886681096,0.0,0.0,1,1,1,1,1,matebenyovszky/healing-agent,2024-10,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
treatment,namuan/trading-utils,2024-02,5,5,5,28,4,-9.0,0,0,2024-11,0,5.0,5.0,True,both,treatment,pre,0,0,5,657,1039.0,4648.0,4784,1,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.791759469228055,6.489204931325317,6.946975992135418,0.6931471805599453,1.6094379124341005,0.0,1,1,1,1,1,namuan/trading-utils,2024-02,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
treatment,namuan/trading-utils,2024-04,21,12,9,25,8,-7.0,0,0,2024-11,0,9.0,9.0,True,both,treatment,pre,0,0,21,1338,1099.0,5342.0,5537,1,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.091042453358316,7.199678345691172,7.003065458786462,0.6931471805599453,1.791759469228055,0.0,1,1,1,1,1,namuan/trading-utils,2024-04,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
treatment,namuan/trading-utils,2024-05,11,10,5,15,4,-6.0,0,0,2024-11,0,5.0,5.0,True,both,treatment,pre,0,0,11,547,1129.0,5668.0,5880,1,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.4849066497880004,6.306275286948015,7.029972911706386,0.6931471805599453,1.791759469228055,0.0,1,1,1,1,1,namuan/trading-utils,2024-05,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,namuan/trading-utils,2024-07,1,1,1,8,3,-4.0,0,0,2024-11,0,1.0,1.0,True,both,treatment,pre,0,0,1,186,1190.0,6130.0,6393,1,5.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471805599453,5.231108616854587,7.0825485693553,0.6931471805599453,1.791759469228055,0.0,1,1,1,1,1,namuan/trading-utils,2024-07,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
treatment,namuan/trading-utils,2024-08,91,87,66,233,23,-3.0,0,0,2024-11,0,66.0,66.0,True,both,treatment,pre,0,0,91,6356,1221.0,8273.0,8654,2,8.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4.5217885770490405,8.757311846936409,7.10824413973154,1.0986122886681096,2.197224577336219,0.0,1,1,1,1,1,namuan/trading-utils,2024-08,25,25,0,1,0,1.0,3.2580965380214817,3.2580965380214817,0.0,50,60,50-59,bounded_band,1
treatment,namuan/trading-utils,2024-09,19,16,15,68,23,-2.0,0,0,2024-11,0,15.0,15.0,True,both,treatment,pre,0,0,19,1590,1252.0,8826.0,9244,1,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.995732273553991,7.372118028337787,7.133295954896068,0.6931471805599453,1.791759469228055,0.0,1,1,1,1,1,namuan/trading-utils,2024-09,5,5,0,1,0,1.0,1.791759469228055,1.791759469228055,0.0,50,60,50-59,bounded_band,1
treatment,namuan/trading-utils,2024-10,23,8,6,38,5,-1.0,0,0,2024-11,0,6.0,6.0,True,both,treatment,pre,0,0,23,1829,1282.0,9369.0,9893,2,6.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3.1780538303479453,7.512071245835466,7.1569563646156364,1.0986122886681096,1.9459101490553128,0.0,1,1,1,1,1,namuan/trading-utils,2024-10,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
treatment,namuan/trading-utils,2024-11,116,99,83,194,43,0.0,1,1,2024-11,1,83.0,83.0,True,both,treatment,event,0,0,116,7698,1313.0,12014.0,12930,2,17.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.762173934797756,8.94884572927805,7.180831199044556,1.0986122886681096,2.8903717578961645,0.0,1,1,1,1,1,namuan/trading-utils,2024-11,4,4,0,1,0,1.0,1.6094379124341003,1.6094379124341003,0.0,50,60,50-59,bounded_band,1
treatment,namuan/trading-utils,2024-12,133,119,109,254,23,1.0,1,1,2024-11,0,109.0,109.0,True,both,treatment,post,0,0,133,9714,1343.0,16129.0,17121,2,7.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.897839799950911,9.18142636181154,7.203405521083095,1.0986122886681096,2.079441541679836,0.0,1,1,1,1,1,namuan/trading-utils,2024-12,11,10,1,1,0,0.9090909090909091,2.4849066497880004,2.3978952727983707,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,namuan/trading-utils,2025-02,41,37,33,56,8,3.0,1,1,2024-11,0,33.0,33.0,True,both,treatment,post,0,0,41,3414,1405.0,17718.0,18829,1,14.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3.737669618283368,8.13593277200489,7.24850407237061,0.6931471805599453,2.70805020110221,0.0,1,1,1,1,1,namuan/trading-utils,2025-02,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
treatment,nextml-code/pytorch-datastream,2025-01,8,2,2,8,3,0.0,1,1,2025-01,1,2.0,2.0,True,both,treatment,event,0,0,8,2744,1016.0,1671.0,2012,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2.197224577336219,7.917536353943631,6.92461239604856,0.6931471805599453,0.0,0.0,1,1,1,1,1,nextml-code/pytorch-datastream,2025-01,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
treatment,osomai/servicenow-mcp,2025-03,21,18,18,480,54,0.0,1,1,2025-03,1,18.0,18.0,True,both,treatment,event,0,0,29,39018,0.0,12097.0,13978,6,27.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.4011973816621555,10.571803985965564,0.0,1.9459101490553128,3.332204510175204,0.0,1,1,1,1,1,osomai/servicenow-mcp,2025-03,3,2,1,1,0,0.6666666666666666,1.3862943611198906,1.0986122886681096,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,panther-labs/panther-analysis,2024-02,43,20,17,58,29,-13.0,0,0,2025-03,0,17.0,17.0,True,both,treatment,pre,0,0,45,7269,1476.0,15676.0,16075,10,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.828641396489095,8.891511570527564,7.297768282531379,2.3978952727983707,1.791759469228055,0.0,1,1,1,1,1,panther-labs/panther-analysis,2024-02,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
treatment,panther-labs/panther-analysis,2024-04,29,16,15,46,21,-11.0,0,0,2025-03,0,15.0,15.0,True,both,treatment,pre,0,0,29,60998,1536.0,16390.0,16782,8,7.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.4011973816621555,11.018612749578452,7.337587743538595,2.197224577336219,2.079441541679836,1.0986122886681096,1,1,1,1,1,panther-labs/panther-analysis,2024-04,3,2,1,1,0,0.6666666666666666,1.3862943611198906,1.0986122886681096,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,panther-labs/panther-analysis,2024-06,35,14,12,68,42,-9.0,0,0,2025-03,0,12.0,12.0,True,both,treatment,pre,0,0,35,6520,1597.0,16694.0,17093,13,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.58351893845611,8.782783017393202,7.37650812632622,2.6390573296152584,2.197224577336219,0.0,1,1,1,1,1,panther-labs/panther-analysis,2024-06,7,5,2,1,0,0.7142857142857143,2.0794415416798357,1.791759469228055,1.0986122886681096,50,60,50-59,bounded_band,1
treatment,panther-labs/panther-analysis,2024-07,37,21,20,97,45,-8.0,0,0,2025-03,0,20.0,20.0,True,both,treatment,pre,0,0,44,8955,1627.0,16979.0,17378,13,6.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.80666248977032,9.100078977718644,7.395107546562485,2.6390573296152584,1.9459101490553128,0.0,1,1,1,1,1,panther-labs/panther-analysis,2024-07,3,2,1,1,0,0.6666666666666666,1.3862943611198906,1.0986122886681096,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,panther-labs/panther-analysis,2024-08,33,20,19,46,26,-7.0,0,0,2025-03,0,19.0,19.0,True,both,treatment,pre,0,0,53,12405,1658.0,17229.0,17634,9,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.988984046564274,9.425935505533063,7.413970290190444,2.302585092994045,1.0986122886681096,0.0,1,1,1,1,1,panther-labs/panther-analysis,2024-08,3,3,0,1,0,1.0,1.3862943611198906,1.3862943611198906,0.0,50,60,50-59,bounded_band,1
treatment,panther-labs/panther-analysis,2024-09,26,14,14,140,47,-6.0,0,0,2025-03,0,14.0,14.0,True,both,treatment,pre,0,0,29,8064,1689.0,17601.0,18050,7,8.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.4011973816621555,8.99528899055931,7.4324838079171185,2.079441541679836,2.197224577336219,2.5649493574615367,1,1,1,1,1,panther-labs/panther-analysis,2024-09,4,4,0,1,0,1.0,1.6094379124341003,1.6094379124341003,0.0,50,60,50-59,bounded_band,1
treatment,panther-labs/panther-analysis,2024-10,30,14,14,630,292,-5.0,0,0,2025-03,0,14.0,14.0,True,both,treatment,pre,0,0,35,9657,1719.0,16576.0,17047,11,4.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3.58351893845611,9.175541866433488,7.450079569807499,2.4849066497880004,1.6094379124341005,1.3862943611198906,1,1,1,1,1,panther-labs/panther-analysis,2024-10,28,23,5,1,0,0.8214285714285714,3.3672958299864737,3.1780538303479453,1.791759469228055,50,60,50-59,bounded_band,1
treatment,panther-labs/panther-analysis,2024-11,22,13,13,115,58,-4.0,0,0,2025-03,0,13.0,13.0,True,both,treatment,pre,0,0,24,11130,1750.0,17160.0,17636,8,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3.218875824868201,9.317489287493226,7.467942332285851,2.197224577336219,1.0986122886681096,0.6931471805599453,1,1,1,1,1,panther-labs/panther-analysis,2024-11,6,5,1,1,0,0.8333333333333334,1.9459101490553132,1.791759469228055,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,panther-labs/panther-analysis,2024-12,11,8,8,37,15,-3.0,0,0,2025-03,0,8.0,8.0,True,both,treatment,pre,0,0,13,3887,1780.0,17495.0,17973,4,7.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.6390573296152584,8.265650165580329,7.484930283289661,1.6094379124341005,2.079441541679836,1.3862943611198906,1,1,1,1,1,panther-labs/panther-analysis,2024-12,4,4,0,1,0,1.0,1.6094379124341003,1.6094379124341003,0.0,50,60,50-59,bounded_band,1
treatment,panther-labs/panther-analysis,2025-01,44,24,23,176,43,-2.0,0,0,2025-03,0,23.0,23.0,True,both,treatment,pre,0,0,49,15169,1811.0,18301.0,19247,15,6.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.912023005428146,9.627075072342578,7.502186486602924,2.772588722239781,1.9459101490553128,0.6931471805599453,1,1,1,1,1,panther-labs/panther-analysis,2025-01,60,59,1,1,0,0.9833333333333333,4.110873864173311,4.0943445622221,0.6931471805599453,50,60,50-59,bounded_band,1
treatment,panther-labs/panther-analysis,2025-02,32,12,12,44,19,-1.0,0,0,2025-03,0,12.0,12.0,True,both,treatment,pre,0,0,34,11610,1842.0,18540.0,19488,12,6.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3.555348061489413,9.359708203627006,7.519149957669823,2.5649493574615367,1.9459101490553128,0.0,1,1,1,1,1,panther-labs/panther-analysis,2025-02,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
treatment,panther-labs/panther-analysis,2025-03,29,19,16,79,30,0.0,1,1,2025-03,1,16.0,16.0,True,both,treatment,event,0,0,35,21891,1870.0,18703.0,19527,6,7.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.58351893845611,9.993876552263808,7.534228326274089,1.9459101490553128,2.079441541679836,1.791759469228055,1,1,1,1,1,panther-labs/panther-analysis,2025-03,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,50,60,50-59,bounded_band,1
treatment,panther-labs/panther-analysis,2025-04,30,20,18,54,27,1.0,1,1,2025-03,0,18.0,18.0,True,both,treatment,post,0,0,34,11605,1901.0,18773.0,19696,7,6.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3.555348061489413,9.359277484750551,7.550661243105336,2.079441541679836,1.9459101490553128,1.0986122886681096,1,1,1,1,1,panther-labs/panther-analysis,2025-04,3,3,0,1,0,1.0,1.3862943611198906,1.3862943611198906,0.0,50,60,50-59,bounded_band,1
