treatment_repo,treatment_month,event_month,time_to_event,in_event_window,original_control_slots,python_eligible_controls,no_python_controls,snapshot_unknown_controls,missing_clone_controls,missing_monthly_history_controls,no_prior_snapshot_controls,exact_month_python_controls,prior_asof_python_controls,has_any_python_control,has_all_three_python_controls,coverage_class,eligible_snapshot_age_min_months,eligible_snapshot_age_median_months,eligible_snapshot_age_max_months,python_eligible_control_repos,no_python_control_repos,unavailable_or_unknown_control_repos,stable_python_control_count_event_window
appl-team/appl,2024-09,2024-12,-3.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,1.0,1,JustinSparrrow/IOOI-EmotionEgg | infected4098/Wave-U-Mamba | markmelnic/stealthenium,,,0
appl-team/appl,2024-10,2024-12,-2.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,2,JustinSparrrow/IOOI-EmotionEgg | infected4098/Wave-U-Mamba | markmelnic/stealthenium,,,0
appl-team/appl,2024-11,2024-12,-1.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,1,1.0,3,JustinSparrrow/IOOI-EmotionEgg | infected4098/Wave-U-Mamba | markmelnic/stealthenium,,,0
appl-team/appl,2024-12,2024-12,0.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,2.0,4,JustinSparrrow/IOOI-EmotionEgg | infected4098/Wave-U-Mamba | markmelnic/stealthenium,,,0
appl-team/appl,2025-01,2024-12,1.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,1,3.0,5,JustinSparrrow/IOOI-EmotionEgg | infected4098/Wave-U-Mamba | markmelnic/stealthenium,,,0
arjitvermaco/DbDost,2024-11,2024-11,0.0,1,3,2,0,0,1,0,0,2,0,1,0,2_of_3,0,0.0,0,00sapo/taskcheck | sakomws/ai-workshop,,justin4ai/Quark,2
askjohngeorge/pipecat-lead-qualifier,2025-01,2025-01,0.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,1.0,1,Benzauber/convert-commander | itsKayWat/MindfulShift-2025 | kangtegong/pyftrace,,,3
askjohngeorge/pipecat-lead-qualifier,2025-02,2025-01,1.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,1,2.0,2,Benzauber/convert-commander | itsKayWat/MindfulShift-2025 | kangtegong/pyftrace,,,3
assafelovic/gpt-researcher,2024-01,2025-01,-12.0,0,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
assafelovic/gpt-researcher,2024-02,2025-01,-11.0,0,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
assafelovic/gpt-researcher,2024-03,2025-01,-10.0,0,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.5,1,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
assafelovic/gpt-researcher,2024-04,2025-01,-9.0,0,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,1.0,2,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
assafelovic/gpt-researcher,2024-05,2025-01,-8.0,0,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
assafelovic/gpt-researcher,2024-06,2025-01,-7.0,0,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.5,1,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
assafelovic/gpt-researcher,2024-07,2025-01,-6.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,1.0,2,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
assafelovic/gpt-researcher,2024-08,2025-01,-5.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
assafelovic/gpt-researcher,2024-09,2025-01,-4.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
assafelovic/gpt-researcher,2024-10,2025-01,-3.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
assafelovic/gpt-researcher,2024-11,2025-01,-2.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
assafelovic/gpt-researcher,2024-12,2025-01,-1.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,1,1.0,1,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
assafelovic/gpt-researcher,2025-01,2025-01,0.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,2,2.0,2,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
assafelovic/gpt-researcher,2025-02,2025-01,1.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
assafelovic/gpt-researcher,2025-03,2025-01,2.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.5,1,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
assafelovic/gpt-researcher,2025-04,2025-01,3.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,1,1.5,2,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
assafelovic/gpt-researcher,2025-05,2025-01,4.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,2,2.5,3,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
assafelovic/gpt-researcher,2025-06,2025-01,5.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,1.5,3,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
assafelovic/gpt-researcher,2025-07,2025-01,6.0,1,3,2,0,0,0,1,0,1,1,1,0,2_of_3,0,0.5,1,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
assafelovic/gpt-researcher,2025-08,2025-01,7.0,0,3,2,0,0,0,1,0,0,2,1,0,2_of_3,1,1.5,2,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2024-01,2025-01,-12.0,0,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2024-02,2025-01,-11.0,0,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2024-03,2025-01,-10.0,0,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.5,1,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2024-04,2025-01,-9.0,0,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,1.0,2,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2024-05,2025-01,-8.0,0,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2024-06,2025-01,-7.0,0,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.5,1,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2024-07,2025-01,-6.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,1.0,2,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2024-08,2025-01,-5.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2024-09,2025-01,-4.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2024-10,2025-01,-3.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2024-11,2025-01,-2.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2024-12,2025-01,-1.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,1,1.0,1,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2025-01,2025-01,0.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,2,2.0,2,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2025-02,2025-01,1.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2025-03,2025-01,2.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,0.5,1,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2025-04,2025-01,3.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,1,1.5,2,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2025-05,2025-01,4.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,2,2.5,3,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2025-06,2025-01,5.0,1,3,2,0,0,0,1,0,2,0,1,0,2_of_3,0,1.5,3,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2025-07,2025-01,6.0,1,3,2,0,0,0,1,0,1,1,1,0,2_of_3,0,0.5,1,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
atopile/atopile,2025-08,2025-01,7.0,0,3,2,0,0,0,1,0,0,2,1,0,2_of_3,1,1.5,2,PromtEngineer/localGPT | daxa-ai/pebblo,,QiuChenly/InjectLib,2
c4fun/tell-stories-webui,2025-02,2025-02,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,3
c4fun/tell-stories-webui,2025-03,2025-02,1.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,1,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,3
c4fun/tell-stories-webui,2025-04,2025-02,2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,2,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,3
cbardyn/ai-swiss-workflows,2024-12,2024-12,0.0,1,3,2,1,0,0,0,0,2,0,1,0,2_of_3,0,0.0,0,Scrapybara/scrapybara-playground | vonssy/BlockBitsApp-BOT,RobinWu218/ToST,,2
cgevans/qslib,2024-01,2025-02,-13.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,4,5.0,9,djeada/Kurs-Podstaw-Pythona | ergrelet/unlicense | ruiqini/NTFields,,,3
cgevans/qslib,2024-02,2025-02,-12.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,5,6.0,10,djeada/Kurs-Podstaw-Pythona | ergrelet/unlicense | ruiqini/NTFields,,,3
cgevans/qslib,2024-03,2025-02,-11.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,7.0,11,djeada/Kurs-Podstaw-Pythona | ergrelet/unlicense | ruiqini/NTFields,,,3
cgevans/qslib,2024-04,2025-02,-10.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,8.0,12,djeada/Kurs-Podstaw-Pythona | ergrelet/unlicense | ruiqini/NTFields,,,3
cgevans/qslib,2024-05,2025-02,-9.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,9.0,13,djeada/Kurs-Podstaw-Pythona | ergrelet/unlicense | ruiqini/NTFields,,,3
cgevans/qslib,2024-06,2025-02,-8.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,10.0,14,djeada/Kurs-Podstaw-Pythona | ergrelet/unlicense | ruiqini/NTFields,,,3
cgevans/qslib,2024-07,2025-02,-7.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,11,djeada/Kurs-Podstaw-Pythona | ergrelet/unlicense | ruiqini/NTFields,,,3
cgevans/qslib,2024-08,2025-02,-6.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,12,djeada/Kurs-Podstaw-Pythona | ergrelet/unlicense | ruiqini/NTFields,,,3
cgevans/qslib,2024-09,2025-02,-5.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,2.0,13,djeada/Kurs-Podstaw-Pythona | ergrelet/unlicense | ruiqini/NTFields,,,3
cgevans/qslib,2024-10,2025-02,-4.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,3.0,14,djeada/Kurs-Podstaw-Pythona | ergrelet/unlicense | ruiqini/NTFields,,,3
cgevans/qslib,2024-11,2025-02,-3.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,4.0,15,djeada/Kurs-Podstaw-Pythona | ergrelet/unlicense | ruiqini/NTFields,,,3
cgevans/qslib,2024-12,2025-02,-2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,5.0,16,djeada/Kurs-Podstaw-Pythona | ergrelet/unlicense | ruiqini/NTFields,,,3
cgevans/qslib,2025-01,2025-02,-1.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,6.0,17,djeada/Kurs-Podstaw-Pythona | ergrelet/unlicense | ruiqini/NTFields,,,3
cgevans/qslib,2025-03,2025-02,1.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,2,8.0,19,djeada/Kurs-Podstaw-Pythona | ergrelet/unlicense | ruiqini/NTFields,,,3
cgevans/qslib,2025-04,2025-02,2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,3,9.0,20,djeada/Kurs-Podstaw-Pythona | ergrelet/unlicense | ruiqini/NTFields,,,3
cgevans/qslib,2025-05,2025-02,3.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,10.0,21,djeada/Kurs-Podstaw-Pythona | ergrelet/unlicense | ruiqini/NTFields,,,3
cgevans/qslib,2025-06,2025-02,4.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,1,11.0,22,djeada/Kurs-Podstaw-Pythona | ergrelet/unlicense | ruiqini/NTFields,,,3
cgevans/qslib,2025-07,2025-02,5.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,2,12.0,23,djeada/Kurs-Podstaw-Pythona | ergrelet/unlicense | ruiqini/NTFields,,,3
cgevans/qslib,2025-08,2025-02,6.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,3,13.0,24,djeada/Kurs-Podstaw-Pythona | ergrelet/unlicense | ruiqini/NTFields,,,3
codingforentrepreneurs/Cursor-Django,2024-10,2024-10,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,HelpingAI/Webscout | loml13yyy/AtlassianConfluence-RCE | loml13yyy/yyGRPU8,,,3
cohnen/mcp-google-ads,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
cohnen/mcp-google-ads,2025-04,2025-03,1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,1,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
cohnen/mcp-google-ads,2025-05,2025-03,2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,1,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
cohnen/mcp-google-ads,2025-06,2025-03,3.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,1.0,2,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
cohnen/mcp-google-ads,2025-07,2025-03,4.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,2,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
cohnen/mcp-google-ads,2025-08,2025-03,5.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,3,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
daojiAnime/vmq-fastapi,2025-01,2025-01,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,MrTimonM/Arichain-Bot | ali-bahrainian/RAG_best_practices | yihozhang/most-influential-pl-papers,,,3
daojiAnime/vmq-fastapi,2025-02,2025-01,1.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,1,1.0,1,MrTimonM/Arichain-Bot | ali-bahrainian/RAG_best_practices | yihozhang/most-influential-pl-papers,,,3
daojiAnime/vmq-fastapi,2025-03,2025-01,2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,2.0,2,MrTimonM/Arichain-Bot | ali-bahrainian/RAG_best_practices | yihozhang/most-influential-pl-papers,,,3
