metric,cause_category,time_to_event,rows,comparable_non_null,unique_repos,identical_rows,different_rows,positive_diff_rows,negative_diff_rows,mean_diff,median_diff,median_abs_diff,p90_abs_diff,p95_abs_diff,max_abs_diff,total_abs_diff,paper_mean,our_mean,different_share,positive_diff_share,negative_diff_share,share_total_abs_diff_within_metric
comment_lines_density,rule_config_analyzer_profile_signal,-10.0,10,10,10,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.430000000000001,15.430000000000001,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,-9.0,16,16,16,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.875,18.875,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,-8.0,15,15,15,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.480000000000004,20.480000000000004,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,-7.0,12,12,12,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98333333333333,19.98333333333333,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,-6.0,14,14,14,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.99285714285714,18.99285714285714,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,-5.0,15,15,15,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.513333333333332,17.513333333333332,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,-4.0,17,17,17,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.19411764705882,17.19411764705882,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,-3.0,20,20,20,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.699999999999996,20.699999999999996,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,-2.0,22,22,22,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.154545454545456,18.154545454545456,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,-1.0,29,29,29,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.127586206896552,19.127586206896552,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,0.0,63,63,63,63,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.87936507936508,18.87936507936508,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,1.0,39,39,39,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.146153846153847,19.146153846153847,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,2.0,31,31,31,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.903225806451612,19.903225806451612,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,3.0,32,32,32,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.15625,22.15625,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,4.0,23,23,23,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.473913043478262,21.473913043478262,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,5.0,18,18,18,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,20.8,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,6.0,6,6,6,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.366666666666667,18.366666666666667,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,7.0,2,2,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,17.3,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,8.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,20.4,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,9.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,20.8,0.0,0.0,0.0,0.0
comment_lines_density,rule_config_analyzer_profile_signal,,490,490,104,489,1,0,1,-0.0006122448979591833,0.0,0.0,0.0,0.0,0.2999999999999998,0.2999999999999998,15.457959183673468,15.457346938775512,0.0020408163265306124,0.0,0.0020408163265306124,0.0012072434607645868
comment_lines_density,source_scope_difference_or_mixed,-14.0,7,7,7,5,2,1,1,0.02857142857142867,0.0,0.0,0.18000000000000035,0.24000000000000035,0.3000000000000007,0.4000000000000007,7.485714285714287,7.514285714285713,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0016096579476861195
comment_lines_density,source_scope_difference_or_mixed,-13.0,8,8,8,7,1,1,0,0.03750000000000009,0.0,0.0,0.09000000000000016,0.19500000000000028,0.3000000000000007,0.3000000000000007,7.8125,7.85,0.125,0.125,0.0,0.0012072434607645903
comment_lines_density,source_scope_difference_or_mixed,-12.0,11,11,11,10,1,1,0,0.009090909090909054,0.0,0.0,0.0,0.0499999999999998,0.0999999999999996,0.0999999999999996,7.79090909090909,7.8,0.09090909090909091,0.09090909090909091,0.0,0.0004024144869215276
comment_lines_density,source_scope_difference_or_mixed,-11.0,10,10,10,6,4,1,3,-0.020000000000000143,0.0,0.0,0.09999999999999964,0.09999999999999983,0.1,0.399999999999997,8.870000000000001,8.85,0.4,0.1,0.3,0.0016096579476861047
comment_lines_density,source_scope_difference_or_mixed,-10.0,11,11,11,7,4,4,0,0.054545454545454335,0.0,0.0,0.0999999999999996,0.20000000000000015,0.3000000000000007,0.5999999999999976,9.081818181818182,9.136363636363637,0.36363636363636365,0.36363636363636365,0.0,0.0024144869215291655
comment_lines_density,source_scope_difference_or_mixed,-9.0,13,13,13,9,4,1,3,-0.046153846153846254,0.0,0.0,0.18000000000000257,0.2800000000000015,0.4000000000000003,0.800000000000004,10.184615384615386,10.138461538461538,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.00321931589537225
comment_lines_density,source_scope_difference_or_mixed,-8.0,15,15,15,12,3,2,1,0.013333333333333168,0.0,0.0,0.16000000000000147,0.23000000000000206,0.3000000000000007,0.6000000000000032,10.8,10.813333333333333,0.2,0.13333333333333333,0.06666666666666667,0.002414486921529188
comment_lines_density,source_scope_difference_or_mixed,-7.0,16,16,16,10,6,3,3,0.49374999999999986,0.0,0.0,0.2500000000000018,2.200000000000001,7.900000000000002,8.700000000000003,11.787500000000001,12.28125,0.375,0.1875,0.1875,0.03501006036217305
comment_lines_density,source_scope_difference_or_mixed,-6.0,15,15,15,9,6,5,1,0.05999999999999978,0.0,0.0,0.20000000000000207,0.3200000000000014,0.5999999999999996,1.3000000000000025,12.286666666666667,12.346666666666668,0.4,0.3333333333333333,0.06666666666666667,0.005231388329979889
comment_lines_density,source_scope_difference_or_mixed,-5.0,16,16,16,11,5,3,2,0.012500000000000292,0.0,0.0,0.2999999999999998,0.4250000000000002,0.5,1.3999999999999968,11.987499999999999,12.0,0.3125,0.1875,0.125,0.005633802816901396
comment_lines_density,source_scope_difference_or_mixed,-4.0,17,17,17,10,7,5,2,0.005882352941176913,0.0,0.0,0.24000000000000057,0.3799999999999987,0.6999999999999957,1.6999999999999984,11.441176470588236,11.447058823529414,0.4117647058823529,0.29411764705882354,0.11764705882352941,0.00684104627766599
comment_lines_density,source_scope_difference_or_mixed,-3.0,19,19,19,12,7,4,3,-0.021052631578947437,0.0,0.0,0.31999999999999984,0.42999999999999994,0.7000000000000028,2.0000000000000044,11.91578947368421,11.894736842105264,0.3684210526315789,0.21052631578947367,0.15789473684210525,0.008048289738430602
comment_lines_density,source_scope_difference_or_mixed,-2.0,17,17,17,10,7,5,2,0.04705882352941196,0.0,0.0,0.24000000000000038,0.3000000000000007,0.3000000000000007,1.2000000000000017,9.835294117647058,9.882352941176471,0.4117647058823529,0.29411764705882354,0.11764705882352941,0.004828973843058357
comment_lines_density,source_scope_difference_or_mixed,-1.0,19,19,19,13,6,5,1,0.015789473684210464,0.0,0.0,0.14000000000000112,0.31000000000000044,0.4000000000000003,1.0999999999999996,10.194736842105263,10.210526315789474,0.3157894736842105,0.2631578947368421,0.05263157894736842,0.00442655935613682
comment_lines_density,source_scope_difference_or_mixed,0.0,28,28,28,10,18,9,9,0.08214285714285723,0.0,0.0999999999999996,1.5899999999999999,7.389999999999988,15.7,33.3,15.4,15.48214285714286,0.6428571428571429,0.32142857142857145,0.32142857142857145,0.1340040241448692
comment_lines_density,source_scope_difference_or_mixed,1.0,28,28,28,14,14,7,7,-0.15357142857142866,0.0,0.0499999999999998,0.910000000000002,1.8549999999999986,3.900000000000002,10.500000000000007,15.089285714285714,14.935714285714287,0.5,0.25,0.25,0.04225352112676059
comment_lines_density,source_scope_difference_or_mixed,2.0,22,22,22,10,12,7,5,-0.22272727272727258,0.0,0.0999999999999996,0.39000000000000035,1.3499999999999979,3.900000000000002,7.100000000000003,14.095454545454544,13.872727272727273,0.5454545454545454,0.3181818181818182,0.22727272727272727,0.028571428571428584
comment_lines_density,source_scope_difference_or_mixed,3.0,21,21,21,12,9,6,3,0.009523809523809311,0.0,0.0,0.2000000000000001,0.2999999999999998,0.4000000000000003,1.5999999999999939,11.371428571428574,11.380952380952383,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.006438631790744442
comment_lines_density,source_scope_difference_or_mixed,4.0,24,24,24,15,9,5,4,-0.16666666666666682,0.0,0.0,0.19999999999999984,0.36999999999999983,4.0,5.399999999999999,13.5625,13.395833333333334,0.375,0.20833333333333334,0.16666666666666666,0.02173038229376257
comment_lines_density,source_scope_difference_or_mixed,5.0,21,21,21,13,8,6,2,-0.16190476190476222,0.0,0.0,0.2999999999999989,0.4000000000000003,4.0,5.399999999999994,13.033333333333333,12.871428571428572,0.38095238095238093,0.2857142857142857,0.09523809523809523,0.021730382293762552
comment_lines_density,source_scope_difference_or_mixed,6.0,8,8,8,3,5,3,2,-0.0125000000000003,0.0,0.0999999999999987,0.2600000000000001,0.3300000000000001,0.4000000000000003,0.8999999999999974,11.2625,11.25,0.625,0.375,0.25,0.003621730382293752
comment_lines_density,source_scope_difference_or_mixed,7.0,4,4,4,1,3,2,1,-0.02500000000000083,0.0499999999999989,0.0999999999999987,0.2400000000000004,0.27000000000000046,0.3000000000000007,0.4999999999999981,17.675,17.65,0.75,0.5,0.25,0.0020120724346076382
comment_lines_density,source_scope_difference_or_mixed,8.0,2,2,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,25.5,0.0,0.0,0.0,0.0
comment_lines_density,source_scope_difference_or_mixed,9.0,2,2,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,25.8,0.0,0.0,0.0,0.0
comment_lines_density,source_scope_difference_or_mixed,10.0,2,2,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,24.7,0.0,0.0,0.0,0.0
comment_lines_density,source_scope_difference_or_mixed,11.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,28.2,0.0,0.0,0.0,0.0
comment_lines_density,source_scope_difference_or_mixed,,220,220,25,131,89,19,70,-0.4745454545454545,0.0,0.0,0.4100000000000013,5.4049999999999985,7.0,121.20000000000002,14.69772727272727,14.223181818181816,0.40454545454545454,0.08636363636363636,0.3181818181818182,0.4877263581488934
duplicated_lines_density,commit_selection_difference,-14.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4,70.4,0.0,0.0,0.0,0.0
duplicated_lines_density,commit_selection_difference,-13.0,2,2,2,0,2,1,1,-0.9000000000000004,-0.9000000000000004,24.4,25.12,25.21,25.3,48.8,35.15,34.25,1.0,0.5,0.5,0.06409246125558181
duplicated_lines_density,commit_selection_difference,-10.0,1,1,1,0,1,0,1,-0.8999999999999999,-0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,3.8,2.9,1.0,0.0,1.0,0.0011820330969267137
duplicated_lines_density,commit_selection_difference,-9.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duplicated_lines_density,commit_selection_difference,-8.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,0.0,0.0,0.0,0.0
duplicated_lines_density,commit_selection_difference,-7.0,2,2,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,1.15,0.0,0.0,0.0,0.0
duplicated_lines_density,commit_selection_difference,-6.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
duplicated_lines_density,commit_selection_difference,-5.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0
duplicated_lines_density,commit_selection_difference,-4.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,5.8,0.0,0.0,0.0,0.0
duplicated_lines_density,commit_selection_difference,-3.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.8,0.0,0.0,0.0,0.0
duplicated_lines_density,commit_selection_difference,-2.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,0.0,0.0,0.0,0.0
duplicated_lines_density,commit_selection_difference,-1.0,3,3,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.033333333333333,3.033333333333333,0.0,0.0,0.0,0.0
duplicated_lines_density,commit_selection_difference,0.0,8,8,8,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2625,3.2625,0.0,0.0,0.0,0.0
duplicated_lines_density,commit_selection_difference,1.0,3,3,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6000000000000005,7.6000000000000005,0.0,0.0,0.0,0.0
duplicated_lines_density,commit_selection_difference,2.0,6,6,6,4,2,1,1,1.1166666666666667,0.0,0.0,3.4499999999999997,5.125,6.8,6.8999999999999995,3.683333333333333,4.8,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.009062253743104804
duplicated_lines_density,commit_selection_difference,3.0,4,4,4,3,1,1,0,1.725,0.0,0.0,4.830000000000002,5.8649999999999975,6.9,6.9,3.3750000000000004,5.1,0.25,0.25,0.0,0.009062253743104806
duplicated_lines_density,commit_selection_difference,4.0,7,7,7,6,1,1,0,0.01428571428571423,0.0,0.0,0.039999999999999876,0.06999999999999965,0.0999999999999996,0.0999999999999996,3.3428571428571425,3.3571428571428568,0.14285714285714285,0.14285714285714285,0.0,0.00013133701076963435
duplicated_lines_density,commit_selection_difference,5.0,7,7,7,4,3,1,2,0.9428571428571431,0.0,0.0,2.8800000000000026,4.889999999999995,6.9,7.199999999999999,4.314285714285715,5.257142857142858,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.00945626477541371
duplicated_lines_density,commit_selection_difference,6.0,4,4,4,2,2,2,0,0.4750000000000001,0.35000000000000003,0.35000000000000003,1.0500000000000003,1.125,1.2000000000000002,1.9000000000000004,1.125,1.6,0.5,0.5,0.0,0.002495403204623063
duplicated_lines_density,commit_selection_difference,7.0,3,3,3,2,1,1,0,0.1333333333333333,0.0,0.0,0.31999999999999995,0.3599999999999999,0.3999999999999999,0.3999999999999999,5.266666666666667,5.400000000000001,0.3333333333333333,0.3333333333333333,0.0,0.0005253480430785394
duplicated_lines_density,commit_selection_difference,8.0,1,1,1,0,1,0,1,-0.1,-0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.7,1.0,0.0,1.0,0.00013133701076963486
duplicated_lines_density,commit_selection_difference,,41,41,13,34,7,3,4,0.10487804878048777,0.0,0.0,1.0999999999999996,2.3000000000000007,3.3999999999999986,13.699999999999998,10.997560975609757,11.102439024390243,0.17073170731707318,0.07317073170731707,0.0975609756097561,0.017993170475439975
duplicated_lines_density,paper_commit_missing,3.0,1,1,1,0,1,1,0,0.7000000000000002,0.7000000000000002,0.7000000000000002,0.7000000000000002,0.7000000000000002,0.7000000000000002,0.7000000000000002,1.4,2.1,1.0,1.0,0.0,0.0009193590753874444
duplicated_lines_density,rule_config_analyzer_profile_signal,-14.0,6,6,6,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3166666666666667,1.3166666666666667,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,-13.0,8,8,8,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1875,1.1875,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,-12.0,9,9,9,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0888888888888888,1.0888888888888888,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,-11.0,11,11,11,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.8181818181818182,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,-10.0,10,10,10,9,1,0,1,-0.08999999999999986,0.0,0.0,0.08999999999999954,0.4949999999999983,0.8999999999999986,0.8999999999999986,7.390000000000001,7.3,0.1,0.0,0.1,0.001182033096926712
duplicated_lines_density,rule_config_analyzer_profile_signal,-9.0,16,16,16,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9625000000000001,1.9625000000000001,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,-8.0,15,15,15,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1333333333333333,2.1333333333333333,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,-7.0,12,12,12,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,2.1666666666666665,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,-6.0,14,14,14,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8142857142857143,1.8142857142857143,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,-5.0,15,15,15,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6466666666666663,1.6466666666666663,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,-4.0,17,17,17,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.511764705882353,1.511764705882353,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,-3.0,20,20,20,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,1.69,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,-2.0,22,22,22,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3454545454545455,1.3454545454545455,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,-1.0,29,29,29,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8103448275862069,1.8103448275862069,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,0.0,63,63,63,62,1,0,1,-0.0015873015873015873,0.0,0.0,0.0,0.0,0.1,0.1,2.4936507936507937,2.492063492063492,0.015873015873015872,0.0,0.015873015873015872,0.00013133701076963486
duplicated_lines_density,rule_config_analyzer_profile_signal,1.0,39,39,39,38,1,0,1,-0.002564102564102564,0.0,0.0,0.0,0.0,0.1,0.1,2.184615384615385,2.1820512820512823,0.02564102564102564,0.0,0.02564102564102564,0.00013133701076963486
duplicated_lines_density,rule_config_analyzer_profile_signal,2.0,31,31,31,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.548387096774194,3.548387096774194,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,3.0,32,32,32,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.490625,2.490625,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,4.0,23,23,23,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.691304347826087,1.691304347826087,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,5.0,18,18,18,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8499999999999996,2.8499999999999996,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,6.0,6,6,6,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4166666666666667,1.4166666666666667,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,7.0,2,2,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,8.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,9.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duplicated_lines_density,rule_config_analyzer_profile_signal,,490,490,104,476,14,1,13,-0.03938775510204081,0.0,0.0,0.0,0.0,6.499999999999999,20.299999999999997,8.33938775510204,8.3,0.02857142857142857,0.0020408163265306124,0.026530612244897958,0.026661413186235876
duplicated_lines_density,source_scope_difference_or_mixed,-14.0,7,7,7,5,2,0,2,-3.971428571428571,0.0,0.0,11.440000000000008,18.819999999999983,26.2,27.799999999999997,10.114285714285716,6.142857142857143,0.2857142857142857,0.0,0.2857142857142857,0.03651168899395849
duplicated_lines_density,source_scope_difference_or_mixed,-13.0,8,8,8,5,3,0,3,-0.23750000000000004,0.0,0.0,0.6199999999999992,1.1099999999999988,1.5999999999999996,1.9000000000000004,8.587499999999999,8.35,0.375,0.0,0.375,0.002495403204623063
duplicated_lines_density,source_scope_difference_or_mixed,-12.0,11,11,11,4,7,0,7,-2.4,-0.1999999999999957,0.1999999999999957,0.3000000000000007,12.75,25.2,26.4,13.42727272727273,11.027272727272727,0.6363636363636364,0.0,0.6363636363636364,0.034672970843183604
duplicated_lines_density,source_scope_difference_or_mixed,-11.0,10,10,10,5,5,0,5,-2.5800000000000005,-0.0500000000000007,0.0500000000000007,2.7699999999999916,13.884999999999977,25.000000000000004,25.800000000000004,13.210000000000003,10.629999999999999,0.5,0.0,0.5,0.0338849487785658
duplicated_lines_density,source_scope_difference_or_mixed,-10.0,11,11,11,5,6,0,6,-2.481818181818182,-0.0999999999999978,0.0999999999999978,1.5999999999999996,13.25,24.9,27.3,13.536363636363637,11.054545454545455,0.5454545454545454,0.0,0.5454545454545454,0.03585500394011032
duplicated_lines_density,source_scope_difference_or_mixed,-9.0,13,13,13,8,5,0,5,-2.0153846153846158,0.0,0.0,0.7000000000000003,10.399999999999967,24.8,26.200000000000003,12.584615384615386,10.569230769230769,0.38461538461538464,0.0,0.38461538461538464,0.034410296821644336
duplicated_lines_density,source_scope_difference_or_mixed,-8.0,15,15,15,8,7,0,7,-1.8199999999999998,0.0,0.0,1.0799999999999994,8.559999999999976,24.8,27.299999999999997,11.913333333333334,10.093333333333335,0.4666666666666667,0.0,0.4666666666666667,0.03585500394011031
duplicated_lines_density,source_scope_difference_or_mixed,-7.0,16,16,16,11,5,1,4,-0.07500000000000007,0.0,0.0,0.6000000000000001,1.0499999999999998,1.5,3.000000000000001,9.3875,9.3125,0.3125,0.0625,0.25,0.003940110323089047
duplicated_lines_density,source_scope_difference_or_mixed,-6.0,15,15,15,11,4,1,3,0.019999999999999962,0.0,0.0,0.3000000000000005,0.5399999999999996,1.0999999999999996,1.9,9.353333333333332,9.373333333333333,0.26666666666666666,0.06666666666666667,0.2,0.002495403204623062
duplicated_lines_density,source_scope_difference_or_mixed,-5.0,16,16,16,11,5,1,4,-0.05625000000000003,0.0,0.0,0.7,0.8499999999999999,0.9999999999999996,2.8999999999999995,8.95625,8.9,0.3125,0.0625,0.25,0.0038087733123194105
duplicated_lines_density,source_scope_difference_or_mixed,-4.0,17,17,17,11,6,1,5,-1.576470588235294,0.0,0.0,1.7000000000000006,7.139999999999983,26.5,31.400000000000002,10.74705882352941,9.170588235294117,0.35294117647058826,0.058823529411764705,0.29411764705882354,0.04123982138166535
duplicated_lines_density,source_scope_difference_or_mixed,-3.0,19,19,19,10,9,1,8,-1.3894736842105264,0.0,0.0,1.7399999999999989,5.799999999999951,26.5,33.4,11.742105263157894,10.352631578947367,0.47368421052631576,0.05263157894736842,0.42105263157894735,0.04386656159705805
duplicated_lines_density,source_scope_difference_or_mixed,-2.0,17,17,17,10,7,1,6,-1.4882352941176473,0.0,0.0,2.120000000000001,8.059999999999985,26.3,32.300000000000004,11.011764705882353,9.523529411764704,0.4117647058823529,0.058823529411764705,0.35294117647058826,0.04242185447859207
duplicated_lines_density,source_scope_difference_or_mixed,-1.0,19,19,19,11,8,1,7,-1.5473684210526315,0.0,0.0,2.0199999999999996,4.5099999999999465,26.200000000000003,33.4,10.215789473684211,8.66842105263158,0.42105263157894735,0.05263157894736842,0.3684210526315789,0.04386656159705805
duplicated_lines_density,source_scope_difference_or_mixed,0.0,28,28,28,12,16,6,10,0.8178571428571425,0.0,0.15000000000000052,3.430000000000005,19.169999999999973,46.6,91.30000000000001,7.785714285714285,8.603571428571428,0.5714285714285714,0.21428571428571427,0.35714285714285715,0.11991069083267665
duplicated_lines_density,source_scope_difference_or_mixed,1.0,28,28,28,11,17,4,13,0.2964285714285713,0.0,0.1999999999999993,1.850000000000001,23.649999999999956,46.6,94.10000000000001,6.564285714285715,6.860714285714286,0.6071428571428571,0.14285714285714285,0.4642857142857143,0.12358812713422643
duplicated_lines_density,source_scope_difference_or_mixed,2.0,22,22,22,10,12,2,10,-0.5045454545454545,0.0,0.4000000000000003,1.6000000000000003,2.1699999999999995,6.0,17.3,6.486363636363635,5.9818181818181815,0.5454545454545454,0.09090909090909091,0.45454545454545453,0.022721302863146834
duplicated_lines_density,source_scope_difference_or_mixed,3.0,21,21,21,10,11,1,10,-0.49523809523809537,0.0,0.0999999999999996,1.7000000000000002,2.1999999999999997,6.0,13.800000000000002,9.014285714285714,8.519047619047617,0.5238095238095238,0.047619047619047616,0.47619047619047616,0.018124507486209616
duplicated_lines_density,source_scope_difference_or_mixed,4.0,24,24,24,14,10,2,8,-0.35000000000000026,0.0,0.0,1.47,2.0949999999999984,5.800000000000001,14.200000000000006,6.8625,6.5125,0.4166666666666667,0.08333333333333333,0.3333333333333333,0.01864985552928816
duplicated_lines_density,source_scope_difference_or_mixed,5.0,21,21,21,14,7,2,5,-0.24761904761904757,0.0,0.0,1.4,1.5,5.699999999999999,11.0,6.0095238095238095,5.761904761904763,0.3333333333333333,0.09523809523809523,0.23809523809523808,0.014447071184659835
duplicated_lines_density,source_scope_difference_or_mixed,6.0,8,8,8,6,2,0,2,-0.15000000000000002,0.0,0.0,0.5599999999999999,0.6299999999999999,0.7000000000000001,1.2000000000000002,5.4624999999999995,5.312499999999999,0.25,0.0,0.25,0.0015760441292356187
