cause_category,source_group,repo_name,metric,rows,comparable_non_null,unique_repos,identical_rows,different_rows,positive_diff_rows,negative_diff_rows,mean_diff,median_diff,median_abs_diff,p90_abs_diff,p95_abs_diff,max_abs_diff,total_abs_diff,paper_mean,our_mean,different_share,positive_diff_share,negative_diff_share,share_total_abs_diff_within_metric
source_scope_difference_or_mixed,control,microsoft/AzureTRE,bugs,19,19,1,0,19,19,0,35.473684210526315,35.0,35.0,39.0,39.199999999999996,41.0,674.0,72.73684210526316,108.21052631578948,1.0,1.0,0.0,0.010496970829634475
source_scope_difference_or_mixed,treatment,Multi-V-VM/MVVM,ncloc,8,8,1,0,8,8,0,83.75,17.5,17.5,195.0,195.0,195.0,670.0,5875.125,5958.875,1.0,1.0,0.0,0.00048343373602642
rule_config_analyzer_profile_signal,treatment,yeagerai/genlayer-studio,technical_debt,4,4,1,0,4,3,1,145.5,143.5,149.5,309.8,319.4,329.0,650.0,744.5,890.0,1.0,0.75,0.25,0.0004482582408829446
source_scope_difference_or_mixed,treatment,ResearchHub/researchhub-backend,static_analysis_warnings,20,20,1,0,20,2,18,-31.4,-34.5,34.5,53.90000000000003,71.05,72.0,650.0,881.25,849.85,1.0,0.1,0.9,0.0025086548592644625
source_scope_difference_or_mixed,control,BalancerMaxis/multisig-ops,cognitive_complexity,18,18,1,0,18,18,0,36.0,36.0,36.0,36.0,36.0,36.0,648.0,1858.1666666666667,1894.1666666666667,1.0,1.0,0.0,0.004298906697802781
rule_config_analyzer_profile_signal,treatment,leettools-dev/leettools,code_smells,5,5,1,0,5,5,0,129.4,206.0,206.0,208.2,208.6,209.0,647.0,553.8,683.2,1.0,1.0,0.0,0.0023318256356657597
rule_config_analyzer_profile_signal,treatment,leettools-dev/leettools,static_analysis_warnings,5,5,1,0,5,5,0,128.2,207.0,207.0,209.8,210.4,211.0,641.0,570.8,699.0,1.0,1.0,0.0,0.002473919638136185
commit_selection_difference,treatment,PostHog/posthog,technical_debt,1,1,1,0,1,0,1,-640.0,-640.0,640.0,640.0,640.0,640.0,640.0,84796.0,84156.0,1.0,0.0,1.0,0.00044136196025397625
commit_selection_difference,treatment,LearningCircuit/local-deep-research,code_smells,1,1,1,0,1,1,0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,915.0,1551.0,1.0,1.0,0.0,0.002292180995801272
rule_config_analyzer_profile_signal,treatment,tony/django-docutils,technical_debt,20,20,1,0,20,12,8,24.9,46.5,46.5,47.0,47.0,47.0,626.0,353.7,378.6,1.0,0.6,0.4,0.0004317071673734205
source_scope_difference_or_mixed,control,microsoft/semantic-link-labs,static_analysis_warnings,15,15,1,0,15,15,0,41.53333333333333,43.0,43.0,60.6,61.599999999999994,63.0,623.0,1284.1333333333334,1325.6666666666667,1.0,1.0,0.0,0.002404449195879631
source_scope_difference_or_mixed,treatment,Multi-V-VM/MVVM,technical_debt,8,8,1,0,8,7,1,62.25,79.0,79.0,82.5,84.25,86.0,620.0,2141.25,2203.5,1.0,0.875,0.125,0.0004275693989960395
source_scope_difference_or_mixed,control,microsoft/semantic-link-labs,code_smells,15,15,1,0,15,15,0,41.333333333333336,41.0,41.0,60.6,61.599999999999994,63.0,620.0,1275.1333333333334,1316.4666666666667,1.0,1.0,0.0,0.0022345160650892905
commit_selection_difference,control,HelpingAI/Webscout,cognitive_complexity,1,1,1,0,1,1,0,617.0,617.0,617.0,617.0,617.0,617.0,617.0,12924.0,13541.0,1.0,1.0,0.0,0.004093249124296784
rule_config_analyzer_profile_signal,treatment,panther-labs/panther-analysis,technical_debt,19,19,1,0,19,0,19,-32.473684210526315,-38.0,38.0,44.4,46.0,46.0,617.0,974.4736842105264,942.0,1.0,0.0,1.0,0.000425500514807349
source_scope_difference_or_mixed,treatment,ResearchHub/researchhub-backend,vulnerabilities,20,20,1,0,20,20,0,30.7,29.0,29.0,37.0,37.0,37.0,614.0,1.0,31.7,1.0,1.0,0.0,0.07927695287282117
source_scope_difference_or_mixed,treatment,wdm0006/pygeohash,technical_debt,4,4,1,0,4,4,0,153.0,158.0,158.0,158.0,158.0,158.0,612.0,76.5,229.5,1.0,1.0,0.0,0.00042205237449286474
commit_selection_difference,treatment,LearningCircuit/local-deep-research,static_analysis_warnings,1,1,1,0,1,1,0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,1002.0,1606.0,1.0,1.0,0.0,0.0023311192846088235
commit_selection_difference,treatment,Hankanman/Area-Occupancy-Detection,bugs,9,9,1,0,9,0,9,-67.0,-30.0,30.0,230.2,230.6,231.0,603.0,69.88888888888889,2.888888888888889,1.0,0.0,1.0,0.009391206840162593
rule_config_analyzer_profile_signal,control,xinsir6/ControlNetPlus,technical_debt,3,3,1,0,3,3,0,200.0,200.0,200.0,200.0,200.0,200.0,600.0,1546.6666666666667,1746.6666666666667,1.0,1.0,0.0,0.0004137768377381027
commit_selection_difference,treatment,DataScienceUIBK/Rankify,code_smells,7,7,1,0,7,7,0,84.85714285714286,80.0,80.0,93.0,93.0,93.0,594.0,778.4285714285714,863.2857142857143,1.0,1.0,0.0,0.0021408105526823204
source_scope_difference_or_mixed,control,PromtEngineer/localGPT,static_analysis_warnings,9,9,1,0,9,9,0,64.88888888888889,64.0,64.0,67.2,73.6,80.0,584.0,90.0,154.88888888888889,1.0,1.0,0.0,0.002253929904323763
rule_config_analyzer_profile_signal,treatment,vcs-python/vcspull,technical_debt,20,20,1,0,20,12,8,-3.75,19.0,21.5,41.0,41.0,41.0,581.0,118.85,115.1,1.0,0.6,0.4,0.0004006739045430628
source_scope_difference_or_mixed,control,MalevichAI/malevich,technical_debt,8,8,1,0,8,3,5,-49.75,-60.0,66.5,150.0,150.0,150.0,578.0,3162.75,3113.0,1.0,0.375,0.625,0.0003986050203543723
rule_config_analyzer_profile_signal,treatment,SlyyCooper/cursorrules-architect,technical_debt,6,6,1,0,6,6,0,93.5,70.0,70.0,145.5,145.75,146.0,561.0,157.0,250.5,1.0,1.0,0.0,0.000386881343285126
commit_selection_difference,control,microsoft/semantic-link-labs,ncloc,1,1,1,0,1,1,0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,26842.0,27403.0,1.0,1.0,0.0,0.0004047855610609278
rule_config_analyzer_profile_signal,control,Event-AHU/OpenEvDET,technical_debt,6,6,1,0,6,6,0,92.5,92.5,92.5,125.0,125.0,125.0,555.0,1408.5,1501.0,1.0,1.0,0.0,0.000382743574907745
source_scope_difference_or_mixed,treatment,tw-haiven/haiven,ncloc,15,15,1,0,15,12,3,31.666666666666668,4.0,7.0,19.0,150.09999999999954,456.0,553.0,16368.866666666667,16400.533333333333,1.0,0.8,0.2,0.0003990132179441944
source_scope_difference_or_mixed,control,PromtEngineer/localGPT,code_smells,9,9,1,0,9,9,0,61.0,60.0,60.0,63.400000000000006,70.19999999999999,77.0,549.0,89.0,150.0,1.0,1.0,0.0,0.001978627935054872
source_scope_difference_or_mixed,treatment,tw-haiven/haiven,code_smells,15,15,1,1,14,14,0,36.4,26.0,26.0,73.6,78.1,83.0,546.0,325.2,361.6,0.9333333333333333,0.9333333333333333,0.0,0.0019678157605463754
source_scope_difference_or_mixed,treatment,tw-haiven/haiven,static_analysis_warnings,15,15,1,0,15,14,1,36.13333333333333,26.0,26.0,76.2,79.0,79.0,546.0,344.6666666666667,380.8,1.0,0.9333333333333333,0.06666666666666667,0.0021072700817821484
commit_selection_difference,treatment,whiteducksoftware/flock,static_analysis_warnings,3,3,1,0,3,3,0,178.66666666666666,175.0,175.0,188.6,190.3,192.0,536.0,392.0,570.6666666666666,1.0,1.0,0.0,0.002068675391639618
commit_selection_difference,treatment,Hankanman/Area-Occupancy-Detection,static_analysis_warnings,9,9,1,0,9,4,5,-35.55555555555556,-2.0,24.0,203.6,208.79999999999998,214.0,532.0,95.11111111111111,59.55555555555556,1.0,0.4444444444444444,0.5555555555555556,0.002053237515582606
rule_config_analyzer_profile_signal,treatment,instructor-ai/instructor,technical_debt,18,18,1,0,18,6,12,11.61111111111111,-2.0,18.5,89.50000000000001,101.64999999999998,111.0,527.0,864.8888888888889,876.5,1.0,0.3333333333333333,0.6666666666666666,0.00036343398914663355
source_scope_difference_or_mixed,treatment,utensils/mcp-nixos,technical_debt,4,4,1,1,3,1,2,116.75,-7.0,14.0,350.70000000000005,422.8499999999998,495.0,523.0,743.0,859.75,0.75,0.25,0.5,0.0003606754768950462
source_scope_difference_or_mixed,treatment,instructor-ai/instructor,ncloc,1,1,1,0,1,1,0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,23979.0,24499.0,1.0,1.0,0.0,0.00037520230258766927
commit_selection_difference,treatment,allthingslinux/tux,cognitive_complexity,3,3,1,1,2,2,0,172.33333333333334,19.0,19.0,402.20000000000005,450.09999999999997,498.0,517.0,2152.0,2324.3333333333335,0.6666666666666666,0.6666666666666666,0.0,0.003429837596858083
source_scope_difference_or_mixed,treatment,getsentry/sentry,vulnerabilities,17,17,1,0,17,17,0,30.235294117647058,30.0,30.0,32.4,33.0,33.0,514.0,4.352941176470588,34.588235294117645,1.0,1.0,0.0,0.06636539703034215
source_scope_difference_or_mixed,treatment,VRSEN/agency-swarm,technical_debt,4,4,1,0,4,3,1,-38.5,38.0,77.0,261.00000000000006,295.4999999999999,330.0,506.0,1378.0,1339.5,1.0,0.75,0.25,0.00034895179982579995
source_scope_difference_or_mixed,treatment,sbomify/sbomify,ncloc,7,7,1,0,7,5,2,67.28571428571429,22.0,22.0,173.20000000000013,283.59999999999974,394.0,505.0,38713.0,38780.28571428572,1.0,0.7142857142857143,0.2857142857142857,0.00036437915924379417
rule_config_analyzer_profile_signal,control,AkariAsai/ScholarQABench,technical_debt,5,5,1,0,5,5,0,99.0,100.0,100.0,100.0,100.0,100.0,495.0,462.0,561.0,1.0,1.0,0.0,0.00034136589113393476
source_scope_difference_or_mixed,treatment,utensils/mcp-nixos,cognitive_complexity,4,4,1,3,1,1,0,121.25,0.0,0.0,339.5000000000001,412.24999999999983,485.0,485.0,1368.5,1489.75,0.25,0.25,0.0,0.0032175459080776986
source_scope_difference_or_mixed,treatment,PostHog/posthog,bugs,19,19,1,0,19,4,15,-21.736842105263158,-15.0,15.0,55.199999999999996,64.29999999999991,103.0,473.0,279.7894736842105,258.05263157894734,1.0,0.21052631578947367,0.7894736842105263,0.007366568549580277
rule_config_analyzer_profile_signal,control,DakeQQ/YOLO-Depth-Estimation-for-Android,code_smells,14,14,1,0,14,0,14,-33.5,-34.0,34.0,37.50000000000001,39.0,39.0,469.0,373.85714285714283,340.35714285714283,1.0,0.0,1.0,0.0016903032814949634
source_scope_difference_or_mixed,control,BalancerMaxis/multisig-ops,technical_debt,18,18,1,0,18,12,6,6.444444444444445,23.5,24.0,37.300000000000026,59.74999999999999,64.0,468.0,2304.1111111111113,2310.5555555555557,1.0,0.6666666666666666,0.3333333333333333,0.0003227459334357201
commit_selection_difference,treatment,airweave-ai/airweave,static_analysis_warnings,2,2,1,0,2,2,0,232.0,232.0,232.0,242.4,243.7,245.0,464.0,988.0,1220.0,1.0,1.0,0.0,0.0017907936226134009
rule_config_analyzer_profile_signal,control,aj47/100x-orchestrator,technical_debt,4,4,1,0,4,4,0,115.0,99.0,99.0,147.8,157.39999999999998,167.0,460.0,399.0,514.0,1.0,1.0,0.0,0.0003172289089325454
source_scope_difference_or_mixed,treatment,LearningCircuit/local-deep-research,cognitive_complexity,6,6,1,5,1,0,1,-76.33333333333333,0.0,0.0,229.0,343.5,458.0,458.0,7504.166666666667,7427.833333333333,0.16666666666666666,0.0,0.16666666666666666,0.0030384247956692497
source_scope_difference_or_mixed,treatment,DataDog/integrations-core,vulnerabilities,20,20,1,0,20,0,20,-22.85,-23.0,23.0,25.1,26.0,26.0,457.0,158.6,135.75,1.0,0.0,1.0,0.059005810200129113
source_scope_difference_or_mixed,control,PennyLaneAI/catalyst,ncloc,12,12,1,0,12,12,0,37.0,38.0,38.0,38.0,38.0,38.0,444.0,31746.416666666668,31783.416666666668,1.0,1.0,0.0,0.0003203650429787022
rule_config_analyzer_profile_signal,treatment,ilanbenb/wa_llm,technical_debt,8,8,1,0,8,7,1,52.5,22.5,22.5,120.0,120.0,120.0,440.0,75.375,127.875,1.0,0.875,0.125,0.00030343634767460864
source_scope_difference_or_mixed,treatment,ethyca/fides,cognitive_complexity,20,20,1,2,18,18,0,21.8,2.0,2.0,7.0,25.750000000000266,382.0,436.0,12213.7,12235.5,0.9,0.9,0.0,0.0028924742596327354
commit_selection_difference,treatment,whiteducksoftware/flock,code_smells,3,3,1,0,3,3,0,141.0,139.0,139.0,148.6,149.8,151.0,423.0,365.6666666666667,506.6666666666667,1.0,1.0,0.0,0.001524516605698016
commit_selection_difference,treatment,cgevans/qslib,cognitive_complexity,1,1,1,0,1,1,0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,1579.0,1998.0,1.0,1.0,0.0,0.0027796942999681563
rule_config_analyzer_profile_signal,treatment,zilliztech/mcp-server-milvus,technical_debt,4,4,1,0,4,4,0,103.75,105.0,105.0,105.0,105.0,105.0,415.0,25.0,128.75,1.0,1.0,0.0,0.0002861956461021877
commit_selection_difference,treatment,Multi-V-VM/MVVM,technical_debt,1,1,1,0,1,1,0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,711.0,1126.0,1.0,1.0,0.0,0.0002861956461021877
source_scope_difference_or_mixed,control,FMInference/FlexiGen,vulnerabilities,3,3,1,0,3,3,0,137.0,137.0,137.0,137.0,137.0,137.0,411.0,5.0,142.0,1.0,1.0,0.0,0.05306649451258877
source_scope_difference_or_mixed,control,thegreenwebfoundation/admin-portal,code_smells,19,19,1,0,19,0,19,-21.36842105263158,-22.0,22.0,28.599999999999998,31.39999999999999,35.0,406.0,297.42105263157896,276.05263157894734,1.0,0.0,1.0,0.0014632476168165353
commit_selection_difference,treatment,sbomify/sbomify,static_analysis_warnings,1,1,1,0,1,1,0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,576.0,981.0,1.0,1.0,0.0,0.0015630849507724726
commit_selection_difference,control,PennyLaneAI/catalyst,static_analysis_warnings,1,1,1,0,1,0,1,-400.0,-400.0,400.0,400.0,400.0,400.0,400.0,702.0,302.0,1.0,0.0,1.0,0.0015437876057012075
source_scope_difference_or_mixed,treatment,wdm0006/pygeohash,static_analysis_warnings,4,4,1,0,4,4,0,99.25,100.0,100.0,100.0,100.0,100.0,397.0,39.5,138.75,1.0,1.0,0.0,0.0015322091986584485
source_scope_difference_or_mixed,treatment,Aronnaxx/Behold-Urwar-Droid-Concepts,static_analysis_warnings,4,4,1,0,4,4,0,98.5,98.0,98.0,99.4,99.7,100.0,394.0,41.5,140.0,1.0,1.0,0.0,0.0015206307916156895
rule_config_analyzer_profile_signal,control,jfcrenshaw/pzflow,technical_debt,4,4,1,0,4,0,4,-98.0,-98.0,98.0,98.0,98.0,98.0,392.0,600.75,502.75,1.0,0.0,1.0,0.0002703342006555604
rule_config_analyzer_profile_signal,control,pieces-app/cli-agent,static_analysis_warnings,19,19,1,0,19,3,16,-3.5789473684210527,-11.0,11.0,51.0,51.79999999999998,59.0,390.0,286.1578947368421,282.57894736842104,1.0,0.15789473684210525,0.8421052631578947,0.0015051929155586775
commit_selection_difference,control,HelpingAI/Webscout,static_analysis_warnings,1,1,1,0,1,1,0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,890.0,1278.0,1.0,1.0,0.0,0.0014974739775301714
rule_config_analyzer_profile_signal,treatment,tmux-python/tmuxp,code_smells,20,20,1,0,20,0,20,-19.35,-16.0,16.0,26.0,26.150000000000002,29.0,387.0,71.15,51.8,1.0,0.0,1.0,0.0013947705115960572
rule_config_analyzer_profile_signal,control,Jieqianyu/SGN,static_analysis_warnings,2,2,1,0,2,2,0,193.0,193.0,193.0,193.0,193.0,193.0,386.0,212.0,405.0,1.0,1.0,0.0,0.0014897550395016653
commit_selection_difference,control,HelpingAI/Webscout,code_smells,1,1,1,0,1,1,0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,853.0,1238.0,1.0,1.0,0.0,0.0013875623952570595
rule_config_analyzer_profile_signal,control,golemfoundation/octant,technical_debt,1,1,1,0,1,1,0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,1479.0,1862.0,1.0,1.0,0.0,0.0002641275480894889
rule_config_analyzer_profile_signal,control,pieces-app/cli-agent,code_smells,19,19,1,0,19,3,16,-4.052631578947368,-11.0,11.0,49.0,49.59999999999999,55.0,383.0,285.63157894736844,281.57894736842104,1.0,0.15789473684210525,0.8421052631578947,0.0013803542789180617
rule_config_analyzer_profile_signal,control,Jieqianyu/SGN,code_smells,2,2,1,0,2,2,0,191.0,191.0,191.0,191.0,191.0,191.0,382.0,197.0,388.0,1.0,1.0,0.0,0.0013767502207485628
rule_config_analyzer_profile_signal,control,DakeQQ/YOLO-Depth-Estimation-for-Android,static_analysis_warnings,14,14,1,0,14,0,14,-26.857142857142858,-25.0,25.0,36.000000000000014,39.0,39.0,376.0,375.7142857142857,348.85714285714283,1.0,0.0,1.0,0.001451160349359135
rule_config_analyzer_profile_signal,treatment,lss233/kirara-ai,technical_debt,7,7,1,0,7,7,0,53.42857142857143,74.0,74.0,83.0,83.0,83.0,374.0,790.5714285714286,844.0,1.0,1.0,0.0,0.0002579208955234174
commit_selection_difference,treatment,sbomify/sbomify,code_smells,1,1,1,0,1,1,0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,564.0,932.0,1.0,1.0,0.0,0.001326293406375579
source_scope_difference_or_mixed,control,VirtualFlow/VFVS,static_analysis_warnings,1,1,1,0,1,0,1,-362.0,-362.0,362.0,362.0,362.0,362.0,362.0,400.0,38.0,1.0,0.0,1.0,0.001397127783159593
commit_selection_difference,control,PennyLaneAI/catalyst,code_smells,1,1,1,0,1,0,1,-362.0,-362.0,362.0,362.0,362.0,362.0,362.0,655.0,293.0,1.0,0.0,1.0,0.0013046690573585858
rule_config_analyzer_profile_signal,control,odoo/industry,technical_debt,5,5,1,0,5,0,5,-72.0,-81.0,81.0,93.4,96.2,99.0,360.0,80.2,8.2,1.0,0.0,1.0,0.00024826610264286163
commit_selection_difference,treatment,Kiln-AI/Kiln,technical_debt,2,2,1,0,2,2,0,177.0,177.0,177.0,186.6,187.8,189.0,354.0,1396.5,1573.5,1.0,1.0,0.0,0.0002441283342654806
source_scope_difference_or_mixed,control,NVIDIA/cuEquivariance,technical_debt,1,1,1,0,1,0,1,-353.0,-353.0,353.0,353.0,353.0,353.0,353.0,1999.0,1646.0,1.0,0.0,1.0,0.00024343870620258375
rule_config_analyzer_profile_signal,treatment,tw-haiven/haiven,technical_debt,2,2,1,0,2,2,0,176.5,176.5,176.5,237.7,245.35,253.0,353.0,1680.5,1857.0,1.0,1.0,0.0,0.00024343870620258375
source_scope_difference_or_mixed,control,BalancerMaxis/multisig-ops,code_smells,18,18,1,0,18,18,0,19.5,20.5,20.5,21.0,21.0,21.0,351.0,455.8888888888889,475.3888888888889,1.0,1.0,0.0,0.0012650244174940983
source_scope_difference_or_mixed,control,Benzauber/convert-commander,technical_debt,8,8,1,0,8,8,0,43.875,39.5,39.5,57.0,57.0,57.0,351.0,1174.25,1218.125,1.0,1.0,0.0,0.00024205945007679008
commit_selection_difference,treatment,airweave-ai/airweave,code_smells,2,2,1,0,2,2,0,173.0,173.0,173.0,176.2,176.6,177.0,346.0,957.5,1130.5,1.0,1.0,0.0,0.0012470041266466041
source_scope_difference_or_mixed,control,VirtualFlow/VFVS,code_smells,1,1,1,0,1,0,1,-344.0,-344.0,344.0,344.0,344.0,344.0,344.0,379.0,35.0,1.0,0.0,1.0,0.0012397960103076064
source_scope_difference_or_mixed,treatment,zauberzeug/nicegui,duplicated_lines_density,16,16,1,0,16,0,16,-21.325,-25.1,25.1,26.5,28.675,35.2,341.2,27.9375,6.6125,1.0,0.0,1.0,0.44812188074599424
source_scope_difference_or_mixed,treatment,wdm0006/pygeohash,code_smells,4,4,1,0,4,4,0,85.25,86.0,86.0,86.0,86.0,86.0,341.0,17.5,102.75,1.0,1.0,0.0,0.0012289838357991097
rule_config_analyzer_profile_signal,treatment,wdm0006/elote,technical_debt,3,3,1,0,3,0,3,-113.33333333333333,-125.0,125.0,125.0,125.0,125.0,340.0,523.3333333333334,410.0,1.0,0.0,1.0,0.00023447354138492486
source_scope_difference_or_mixed,treatment,OpenMOSS/Language-Model-SAEs,ncloc,14,14,1,0,14,14,0,24.285714285714285,18.0,18.0,40.0,40.0,40.0,340.0,15153.5,15177.785714285714,1.0,1.0,0.0,0.0002453245824611684
rule_config_analyzer_profile_signal,treatment,tmux-python/tmuxp,bugs,20,20,1,0,20,0,20,-17.0,-17.0,17.0,17.0,17.0,17.0,340.0,34.0,17.0,1.0,0.0,1.0,0.0052952078369075985
source_scope_difference_or_mixed,control,thegreenwebfoundation/admin-portal,static_analysis_warnings,19,19,1,0,19,0,19,-17.63157894736842,-15.0,15.0,26.999999999999996,31.49999999999999,36.0,335.0,328.5263157894737,310.89473684210526,1.0,0.0,1.0,0.0012929221197747615
rule_config_analyzer_profile_signal,control,EURAC-EEBgroup/brick-llm,technical_debt,7,7,1,1,6,6,0,47.857142857142854,55.0,55.0,60.0,60.0,60.0,335.0,92.14285714285714,140.0,0.8571428571428571,0.8571428571428571,0.0,0.00023102540107044068
source_scope_difference_or_mixed,control,odoo/industry,technical_debt,8,8,1,0,8,0,8,-41.75,-34.0,34.0,66.89999999999999,71.44999999999999,76.0,334.0,47.375,5.625,1.0,0.0,1.0,0.00023033577300754385
rule_config_analyzer_profile_signal,control,kuleshov-group/caduceus,static_analysis_warnings,10,10,1,0,10,10,0,33.4,36.0,36.0,36.0,36.0,36.0,334.0,111.4,144.8,1.0,1.0,0.0,0.0012890626507605083
rule_config_analyzer_profile_signal,treatment,nextml-code/pytorch-datastream,technical_debt,3,3,1,0,3,0,3,-111.0,-111.0,111.0,111.0,111.0,111.0,333.0,236.0,125.0,1.0,0.0,1.0,0.000229646144944647
commit_selection_difference,treatment,allthingslinux/tux,technical_debt,3,3,1,0,3,3,0,110.66666666666667,55.0,55.0,228.60000000000002,250.29999999999998,272.0,332.0,530.3333333333334,641.0,1.0,1.0,0.0,0.00022895651688175018
commit_selection_difference,treatment,Multi-V-VM/MVVM,cognitive_complexity,1,1,1,0,1,1,0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,386.0,718.0,1.0,1.0,0.0,0.0022025262710964866
source_scope_difference_or_mixed,treatment,Aronnaxx/Behold-Urwar-Droid-Concepts,code_smells,4,4,1,0,4,4,0,82.5,82.0,82.0,83.4,83.7,84.0,330.0,39.5,122.0,1.0,1.0,0.0,0.0011893391959346225
rule_config_analyzer_profile_signal,treatment,askjohngeorge/pipecat-lead-qualifier,technical_debt,2,2,1,0,2,2,0,164.0,164.0,164.0,208.0,213.5,219.0,328.0,80.0,244.0,1.0,1.0,0.0,0.0002261980046301628
rule_config_analyzer_profile_signal,treatment,MDGrey33/pyvisionai,technical_debt,6,6,1,2,4,4,0,54.666666666666664,18.5,18.5,145.5,154.25,163.0,328.0,148.16666666666666,202.83333333333334,0.6666666666666666,0.6666666666666666,0.0,0.0002261980046301628
commit_selection_difference,control,golemfoundation/octant,code_smells,2,2,1,0,2,2,0,162.0,162.0,162.0,162.0,162.0,162.0,324.0,566.0,728.0,1.0,1.0,0.0,0.0011677148469176292
rule_config_analyzer_profile_signal,treatment,gerred/mcp-server-replicate,technical_debt,2,2,1,0,2,2,0,160.0,160.0,160.0,160.0,160.0,160.0,320.0,648.0,808.0,1.0,1.0,0.0,0.00022068098012698812
source_scope_difference_or_mixed,treatment,ericmjl/llamabot,vulnerabilities,19,19,1,0,19,19,0,16.57894736842105,15.0,15.0,23.0,23.0,23.0,315.0,0.0,16.57894736842105,1.0,1.0,0.0,0.040671400903808906
commit_selection_difference,treatment,yagami1997/TradeMind,technical_debt,6,6,1,0,6,6,0,51.666666666666664,56.0,56.0,61.0,61.0,61.0,310.0,1896.6666666666667,1948.3333333333333,1.0,1.0,0.0,0.00021378469949801974
rule_config_analyzer_profile_signal,control,dromara/domain-admin,technical_debt,18,18,1,0,18,1,17,-17.055555555555557,-16.0,16.0,37.5,41.0,41.0,309.0,1554.1666666666667,1537.111111111111,1.0,0.05555555555555555,0.9444444444444444,0.0002130950714351229
source_scope_difference_or_mixed,control,PennyLaneAI/catalyst,bugs,12,12,1,0,12,0,12,-25.75,-27.0,27.0,35.5,36.0,36.0,309.0,33.75,8.0,1.0,0.0,1.0,0.0048124094753072
source_scope_difference_or_mixed,treatment,ericmjl/llamabot,ncloc,19,19,1,0,19,18,1,16.05263157894737,7.0,7.0,36.0,36.0,36.0,307.0,8813.157894736842,8829.21052631579,1.0,0.9473684210526315,0.05263157894736842,0.0002215136671046432
rule_config_analyzer_profile_signal,treatment,allthingslinux/tux,technical_debt,12,12,1,2,10,10,0,25.0,27.5,27.5,35.0,55.24999999999997,80.0,300.0,210.91666666666666,235.91666666666666,0.8333333333333334,0.8333333333333334,0.0,0.00020688841886905136
rule_config_analyzer_profile_signal,control,kuleshov-group/caduceus,code_smells,10,10,1,0,10,10,0,30.0,32.0,32.0,32.0,32.0,32.0,300.0,105.4,135.4,1.0,1.0,0.0,0.0010812174508496566
source_scope_difference_or_mixed,control,thegreenwebfoundation/admin-portal,ncloc,19,19,1,0,19,0,19,-15.421052631578947,-19.0,19.0,24.0,24.0,24.0,293.0,23378.263157894737,23362.842105263157,1.0,0.0,1.0,0.0002114120666503598
source_scope_difference_or_mixed,control,golemfoundation/octant,bugs,17,17,1,0,17,0,17,-17.058823529411764,-17.0,17.0,25.0,25.0,25.0,290.0,51.0,33.94117647058823,1.0,0.0,1.0,0.004516500802068246
commit_selection_difference,control,golemfoundation/octant,static_analysis_warnings,2,2,1,0,2,2,0,144.0,144.0,144.0,144.0,144.0,144.0,288.0,627.0,771.0,1.0,1.0,0.0,0.0011115270761048695
source_scope_difference_or_mixed,treatment,getsentry/sentry,cognitive_complexity,17,17,1,4,13,0,13,-16.88235294117647,-19.0,19.0,19.0,26.99999999999997,59.0,287.0,95032.23529411765,95015.35294117648,0.7647058823529411,0.0,0.7647058823529411,0.0019039910837490713
rule_config_analyzer_profile_signal,treatment,VRSEN/agency-swarm,technical_debt,15,15,1,0,15,11,4,17.133333333333333,3.0,6.0,51.0,51.0,51.0,287.0,1406.3333333333333,1423.4666666666667,1.0,0.7333333333333333,0.26666666666666666,0.00019792325405139247
source_scope_difference_or_mixed,control,thegreenwebfoundation/admin-portal,vulnerabilities,19,19,1,0,19,19,0,15.052631578947368,14.0,14.0,18.0,18.0,18.0,286.0,0.7894736842105263,15.842105263157896,1.0,1.0,0.0,0.03692704970948999
rule_config_analyzer_profile_signal,treatment,synaptiai/prompt-decorators,static_analysis_warnings,7,7,1,0,7,6,1,39.57142857142857,48.0,48.0,48.0,48.0,48.0,283.0,139.71428571428572,179.28571428571428,1.0,0.8571428571428571,0.14285714285714285,0.0010922297310336044
commit_selection_difference,treatment,Hankanman/Area-Occupancy-Detection,code_smells,9,9,1,0,9,9,0,31.444444444444443,30.0,30.0,48.800000000000004,54.39999999999999,60.0,283.0,25.22222222222222,56.666666666666664,1.0,1.0,0.0,0.001019948461968176
rule_config_analyzer_profile_signal,treatment,synaptiai/prompt-decorators,code_smells,7,7,1,1,6,6,0,40.0,48.0,48.0,48.0,48.0,48.0,280.0,137.28571428571428,177.28571428571428,0.8571428571428571,0.8571428571428571,0.0,0.0010091362874596796
rule_config_analyzer_profile_signal,control,FolhaSP/mosaico,technical_debt,7,7,1,0,7,0,7,-40.0,-25.0,25.0,60.0,60.0,60.0,280.0,130.57142857142858,90.57142857142857,1.0,0.0,1.0,0.0001930958576111146
