dataset_source,repo_name,time,event,time_to_event,post_event,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,age,ncloc_paper,ncloc_python_snapshot,contributors,stars,issues,log1p_age,log1p_contributors,log1p_stars,log1p_issues,has_parse_exclusion,parse_exclusion_records,npr_detection_complete,npr_specification,npr_agc_threshold,npr_algorithm_version,npr_decision_rule,npr_window_policy,npr_function_aggregation,npr_partial_body_policy,npr_scoring_model,npr_window_size_literal_space_tokens,npr_perturbations_per_window,npr_random_seed,treatment_group,npr_agc_regular_module_function_unique_bodies,log1p_npr_agc_regular_module_function_unique_bodies,has_npr_agc_regular_module_function_unique_body,zero_npr_agc_regular_module_function_unique_body_month,regular_function_scope,agc_count_unit,agc_outcome_scale,analysis_ready_regular_module_function_agc_unique_body_paper_ncloc,analysis_ready_regular_module_function_agc_unique_body_python_snapshot_ncloc
treatment,Chocksy/qc-options-framework,2024-12,2025-03,-3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,219.0,9402.0,10635,1,0.0,2.0,5.393627546352361,0.6931471805599453,0.0,1.0986122886681096,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,Chocksy/qc-options-framework,2025-01,2025-03,-2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,250.0,9444.0,10677,2,0.0,0.0,5.525452939131784,1.0986122886681096,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,Chocksy/qc-options-framework,2025-03,2025-03,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,309.0,9863.0,11117,1,3.0,0.0,5.736572297479192,0.6931471805599453,1.3862943611198906,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DannyMac180/mirror,2024-12,2024-12,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,226.0,3664.0,3261,1,8.0,0.0,5.424950017481402,0.6931471805599453,2.197224577336219,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,2,1.0986122886681096,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2024-01,2025-03,-14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2819.0,409310.0,361969,45,10.0,10.0,7.944492163932159,3.828641396489095,2.3978952727983707,2.3978952727983707,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,4,1.6094379124341003,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2024-02,2025-03,-13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2850.0,409208.0,362799,51,5.0,7.0,7.955425088912672,3.951243718581427,1.791759469228055,2.079441541679836,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2024-03,2025-03,-12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2879.0,434278.0,369688,52,16.0,9.0,7.965545573129991,3.9702919135521215,2.833213344056216,2.302585092994045,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2024-04,2025-03,-11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2910.0,441517.0,377011,37,10.0,8.0,7.9762519437456225,3.6375861597263857,2.3978952727983707,2.197224577336219,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2024-05,2025-03,-10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2940.0,447709.0,382729,45,6.0,6.0,7.986504938553995,3.828641396489095,1.9459101490553128,1.9459101490553128,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2024-06,2025-03,-9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2971.0,449685.0,384743,44,12.0,5.0,7.99699040583765,3.80666248977032,2.5649493574615367,1.791759469228055,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2024-07,2025-03,-8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3001.0,506444.0,391612,53,8.0,5.0,8.007034012193406,3.988984046564274,2.197224577336219,1.791759469228055,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,3,1.3862943611198906,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2024-08,2025-03,-7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3032.0,511113.0,396425,53,21.0,6.0,8.017307507688582,3.988984046564274,3.091042453358316,1.9459101490553128,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,3,1.3862943611198906,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2024-09,2025-03,-6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3063.0,545858.0,408264,53,10.0,8.0,8.027476530860481,3.988984046564274,2.3978952727983707,2.197224577336219,1,3,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,3,1.3862943611198906,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2024-10,2025-03,-5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3093.0,526367.0,388781,55,12.0,13.0,8.03722003113301,4.025351690735149,2.5649493574615367,2.6390573296152584,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2024-11,2025-03,-4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3124.0,530105.0,392540,51,9.0,28.0,8.047189562170502,3.951243718581427,2.302585092994045,3.3672958299864737,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2024-12,2025-03,-3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3154.0,545404.0,396752,46,10.0,11.0,8.056743774975313,3.8501476017100575,2.3978952727983707,2.4849066497880004,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2025-01,2025-03,-2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3185.0,550705.0,401980,41,10.0,5.0,8.066521490469993,3.737669618283368,2.3978952727983707,1.791759469228055,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,2,1.0986122886681096,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2025-02,2025-03,-1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3216.0,551182.0,402468,48,28.0,13.0,8.076204527239026,3.8918202981106265,3.3672958299864737,2.6390573296152584,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2025-03,2025-03,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3244.0,554804.0,405951,61,9.0,8.0,8.08487062913819,4.127134385045092,2.302585092994045,2.197224577336219,1,4,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,2,1.0986122886681096,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2025-04,2025-03,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3275.0,554848.0,407725,61,10.0,15.0,8.09437844497296,4.127134385045092,2.3978952727983707,2.772588722239781,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2025-05,2025-03,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3305.0,563812.0,414875,59,9.0,12.0,8.10349427838097,4.0943445622221,2.302585092994045,2.5649493574615367,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,5,1.791759469228055,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2025-06,2025-03,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3336.0,567619.0,418818,70,5.0,5.0,8.112827478751374,4.262679877041316,1.791759469228055,1.791759469228055,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,4,1.6094379124341003,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2025-07,2025-03,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3366.0,573689.0,424945,57,6.0,4.0,8.121777419161074,4.060443010546419,1.9459101490553128,1.6094379124341005,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,11,2.4849066497880004,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataDog/integrations-core,2025-08,2025-03,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3397.0,577198.0,428498,71,3.0,6.0,8.130942302231878,4.276666119016055,1.3862943611198906,1.9459101490553128,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataScienceUIBK/Rankify,2025-02,2025-03,-1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,22795.0,27511,4,156.0,0.0,0.0,1.6094379124341005,5.056245805348308,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,12,2.5649493574615367,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataScienceUIBK/Rankify,2025-03,2025-03,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0,24047.0,28834,3,158.0,4.0,2.995732273553991,1.3862943611198906,5.068904202220232,1.6094379124341005,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataScienceUIBK/Rankify,2025-04,2025-03,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,50.0,24149.0,28970,3,113.0,1.0,3.9318256327243257,1.3862943611198906,4.736198448394496,0.6931471805599453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataScienceUIBK/Rankify,2025-05,2025-03,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80.0,25125.0,30132,4,20.0,3.0,4.394449154672438,1.6094379124341005,3.044522437723423,1.3862943611198906,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,2,1.0986122886681096,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataScienceUIBK/Rankify,2025-06,2025-03,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,111.0,29732.0,35237,8,12.0,1.0,4.718498871295094,2.197224577336219,2.5649493574615367,0.6931471805599453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,3,1.3862943611198906,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataScienceUIBK/Rankify,2025-07,2025-03,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,141.0,30155.0,35534,3,8.0,0.0,4.955827057601261,1.3862943611198906,2.197224577336219,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,DataScienceUIBK/Rankify,2025-08,2025-03,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,172.0,30092.0,35916,4,7.0,0.0,5.153291594497778,1.6094379124341005,2.079441541679836,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,Elevate-Code/better-voice-typing,2024-10,2024-10,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,305.0,342,1,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,Elevate-Code/better-voice-typing,2024-11,2024-10,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1112.0,1194,1,4.0,0.0,0.0,0.6931471805599453,1.6094379124341005,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,2,1.0986122886681096,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,Elevate-Code/better-voice-typing,2024-12,2024-10,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18.0,1112.0,1194,1,4.0,0.0,2.9444389791664403,0.6931471805599453,1.6094379124341005,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,Elevate-Code/better-voice-typing,2025-01,2024-10,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,49.0,1122.0,1207,1,7.0,0.0,3.912023005428146,0.6931471805599453,2.079441541679836,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,Elevate-Code/better-voice-typing,2025-02,2024-10,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,80.0,1161.0,1236,1,8.0,1.0,4.394449154672438,0.6931471805599453,2.197224577336219,0.6931471805599453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,Elevate-Code/better-voice-typing,2025-03,2024-10,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,108.0,1139.0,1189,1,8.0,1.0,4.691347882229144,0.6931471805599453,2.197224577336219,0.6931471805599453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,3,1.3862943611198906,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,Elevate-Code/better-voice-typing,2025-06,2024-10,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,200.0,1555.0,1688,1,5.0,0.0,5.303304908059076,0.6931471805599453,1.791759469228055,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,Elevate-Code/better-voice-typing,2025-07,2024-10,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,230.0,1691.0,1843,1,3.0,6.0,5.442417710521793,0.6931471805599453,1.3862943611198906,1.9459101490553128,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,Elevate-Code/better-voice-typing,2025-08,2024-10,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,2004,1,,,,0.6931471805599453,,,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,0,0
treatment,Hankanman/Area-Occupancy-Detection,2024-11,2024-12,-1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,2055.0,2195,2,3.0,0.0,0.0,1.0986122886681096,1.3862943611198906,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,2,1.0986122886681096,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,Hankanman/Area-Occupancy-Detection,2024-12,2024-12,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,2764.0,2962,2,44.0,18.0,1.791759469228055,1.0986122886681096,3.80666248977032,2.9444389791664403,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,4,1.6094379124341003,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,Hankanman/Area-Occupancy-Detection,2025-02,2024-12,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,67.0,3280.0,3498,1,0.0,2.0,4.219507705176107,0.6931471805599453,0.0,1.0986122886681096,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,Hankanman/Area-Occupancy-Detection,2025-03,2024-12,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,95.0,3280.0,4155,2,0.0,1.0,4.564348191467836,1.0986122886681096,0.0,0.6931471805599453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
