source_group,repo_name,time,metric,row_overlap_status,commit_match_status,commit_equal_or_prefix,paper_latest_commit,our_latest_commit,paper_value,our_value,diff,abs_diff,ncloc_scope_status,cause_category
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2024-09,static_analysis_warnings,both,exact_match,True,2ad3fe85e7d446edaf80cd78f6d8db36654b8d08,2ad3fe85e7d446edaf80cd78f6d8db36654b8d08,403.0,374.0,-29.0,29.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,ResearchHub/researchhub-backend,2025-05,code_smells,both,exact_match,True,dfdfaaec1c76a13f7c90fea8f48ad921a17bda8e,dfdfaaec1c76a13f7c90fea8f48ad921a17bda8e,671.0,642.0,-29.0,29.0,ncloc_close,source_scope_difference_or_mixed
treatment,tmux-python/tmuxp,2025-01,code_smells,both,exact_match,True,b3f7d78f9422faebdb534b1e9a33be4e93567164,b3f7d78f9422faebdb534b1e9a33be4e93567164,71.0,42.0,-29.0,29.0,ncloc_identical,rule_config_analyzer_profile_signal
control,FolhaSP/mosaico,2024-11,static_analysis_warnings,both,exact_match,True,671279ed06a708df03f6b96283c4b2e4e752944d,671279ed06a708df03f6b96283c4b2e4e752944d,38.0,10.0,-28.0,28.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,ResearchHub/researchhub-backend,2024-09,static_analysis_warnings,both,exact_match,True,d3a04d8c47ad9aedb2c9d0183fd9c2c05177bb73,d3a04d8c47ad9aedb2c9d0183fd9c2c05177bb73,903.0,875.0,-28.0,28.0,ncloc_close,source_scope_difference_or_mixed
treatment,ResearchHub/researchhub-backend,2024-11,static_analysis_warnings,both,exact_match,True,620391ecf35228d3dad783476c988b49513072f3,620391ecf35228d3dad783476c988b49513072f3,855.0,827.0,-28.0,28.0,ncloc_close,source_scope_difference_or_mixed
treatment,ResearchHub/researchhub-backend,2024-12,static_analysis_warnings,both,exact_match,True,15ee57839549ff325c9142e4e432b4cbf37d8b67,15ee57839549ff325c9142e4e432b4cbf37d8b67,824.0,796.0,-28.0,28.0,ncloc_close,source_scope_difference_or_mixed
control,jfcrenshaw/pzflow,2024-02,code_smells,both,exact_match,True,f306c4b563b9027317660ea2f4b18f986c7da23f,f306c4b563b9027317660ea2f4b18f986c7da23f,109.0,81.0,-28.0,28.0,ncloc_identical,rule_config_analyzer_profile_signal
control,jfcrenshaw/pzflow,2024-03,code_smells,both,paper_commit_missing,False,,f306c4b563b9027317660ea2f4b18f986c7da23f,109.0,81.0,-28.0,28.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2024-04,code_smells,both,paper_commit_missing,False,,f306c4b563b9027317660ea2f4b18f986c7da23f,109.0,81.0,-28.0,28.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2024-05,code_smells,both,exact_match,True,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,109.0,81.0,-28.0,28.0,ncloc_identical,rule_config_analyzer_profile_signal
control,jfcrenshaw/pzflow,2024-06,code_smells,both,paper_commit_missing,False,,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,109.0,81.0,-28.0,28.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2024-07,code_smells,both,paper_commit_missing,False,,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,109.0,81.0,-28.0,28.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2024-08,code_smells,both,paper_commit_missing,False,,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,109.0,81.0,-28.0,28.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2024-09,code_smells,both,paper_commit_missing,False,,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,109.0,81.0,-28.0,28.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2024-10,code_smells,both,paper_commit_missing,False,,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,109.0,81.0,-28.0,28.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2024-11,code_smells,both,paper_commit_missing,False,,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,109.0,81.0,-28.0,28.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2024-12,code_smells,both,paper_commit_missing,False,,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,109.0,81.0,-28.0,28.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2025-01,code_smells,both,paper_commit_missing,False,,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,109.0,81.0,-28.0,28.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2025-02,code_smells,both,exact_match,True,3c8fb336ba897d68f1cf21923b8f5ecf5d488dce,3c8fb336ba897d68f1cf21923b8f5ecf5d488dce,109.0,81.0,-28.0,28.0,ncloc_identical,rule_config_analyzer_profile_signal
control,jfcrenshaw/pzflow,2025-03,code_smells,both,exact_match,True,b3fb837cff6d758a28063c4cd82489d9607ab086,b3fb837cff6d758a28063c4cd82489d9607ab086,112.0,84.0,-28.0,28.0,ncloc_identical,rule_config_analyzer_profile_signal
control,thegreenwebfoundation/admin-portal,2024-10,code_smells,both,exact_match,True,18bb827f43e082a126036dce422f94a517812ade,18bb827f43e082a126036dce422f94a517812ade,312.0,284.0,-28.0,28.0,ncloc_close,source_scope_difference_or_mixed
control,FolhaSP/mosaico,2024-12,static_analysis_warnings,both,exact_match,True,89e8405cb37b43228bf09fb2cbcad41fe0c63f50,89e8405cb37b43228bf09fb2cbcad41fe0c63f50,38.0,11.0,-27.0,27.0,ncloc_identical,rule_config_analyzer_profile_signal
control,FolhaSP/mosaico,2025-01,static_analysis_warnings,both,exact_match,True,9f54b7e292c074c054d5d53b7e6f5cf92d2ef3d4,9f54b7e292c074c054d5d53b7e6f5cf92d2ef3d4,38.0,11.0,-27.0,27.0,ncloc_identical,rule_config_analyzer_profile_signal
control,NVIDIA/cuEquivariance,2025-04,static_analysis_warnings,both,exact_match,True,63765206185021ff123b68ffaa3f37053ec68906,63765206185021ff123b68ffaa3f37053ec68906,283.0,256.0,-27.0,27.0,ncloc_close,source_scope_difference_or_mixed
control,NVIDIA/cuEquivariance,2025-05,static_analysis_warnings,both,exact_match,True,6a78b3f56d1ea7387465b152c12ed09e083cc4b9,6a78b3f56d1ea7387465b152c12ed09e083cc4b9,291.0,264.0,-27.0,27.0,ncloc_identical,rule_config_analyzer_profile_signal
control,NVIDIA/cuEquivariance,2025-06,static_analysis_warnings,both,exact_match,True,9cc03d657ce7124cd7998d2c66f6901783f29979,9cc03d657ce7124cd7998d2c66f6901783f29979,290.0,263.0,-27.0,27.0,ncloc_identical,rule_config_analyzer_profile_signal
control,thegreenwebfoundation/admin-portal,2024-03,code_smells,both,exact_match,True,829150a9e88324b778045a5e7f7dc76ffc4b7105,829150a9e88324b778045a5e7f7dc76ffc4b7105,311.0,284.0,-27.0,27.0,ncloc_close,source_scope_difference_or_mixed
control,thegreenwebfoundation/admin-portal,2024-05,code_smells,both,exact_match,True,24fc007a31fcf07642121bfd1f19a5cb320f5c6d,24fc007a31fcf07642121bfd1f19a5cb320f5c6d,311.0,284.0,-27.0,27.0,ncloc_close,source_scope_difference_or_mixed
control,thegreenwebfoundation/admin-portal,2024-06,code_smells,both,exact_match,True,47e468a4a49661d984580fa1c4d08c826651b96e,47e468a4a49661d984580fa1c4d08c826651b96e,311.0,284.0,-27.0,27.0,ncloc_close,source_scope_difference_or_mixed
control,thegreenwebfoundation/admin-portal,2024-07,code_smells,both,exact_match,True,1cb016e30ae9cd555340fcf651b11eb825fd288a,1cb016e30ae9cd555340fcf651b11eb825fd288a,311.0,284.0,-27.0,27.0,ncloc_close,source_scope_difference_or_mixed
control,thegreenwebfoundation/admin-portal,2024-08,code_smells,both,mismatch,False,2dfa3ea244cc1f5b04b1b0e7643eb4925bac37de,5a578329f796563dd747a83a2938d4c17d213ea2,311.0,284.0,-27.0,27.0,unknown,commit_selection_difference
control,thegreenwebfoundation/admin-portal,2024-09,code_smells,both,exact_match,True,88fc821580c365bf1525d6979a0516702e80b0ca,88fc821580c365bf1525d6979a0516702e80b0ca,311.0,284.0,-27.0,27.0,ncloc_close,source_scope_difference_or_mixed
control,FolhaSP/mosaico,2025-02,static_analysis_warnings,both,exact_match,True,7ee2ad4944d0c431f69e11953c8db270548cab29,7ee2ad4944d0c431f69e11953c8db270548cab29,34.0,8.0,-26.0,26.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,PostHog/posthog,2024-07,code_smells,both,exact_match,True,6499bded5585bf1423fcf6673b2f560fe4f941af,6499bded5585bf1423fcf6673b2f560fe4f941af,7955.0,7929.0,-26.0,26.0,ncloc_different,source_scope_difference_or_mixed
control,jfcrenshaw/pzflow,2024-02,static_analysis_warnings,both,exact_match,True,f306c4b563b9027317660ea2f4b18f986c7da23f,f306c4b563b9027317660ea2f4b18f986c7da23f,109.0,83.0,-26.0,26.0,ncloc_identical,rule_config_analyzer_profile_signal
control,jfcrenshaw/pzflow,2024-03,static_analysis_warnings,both,paper_commit_missing,False,,f306c4b563b9027317660ea2f4b18f986c7da23f,109.0,83.0,-26.0,26.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2024-04,static_analysis_warnings,both,paper_commit_missing,False,,f306c4b563b9027317660ea2f4b18f986c7da23f,109.0,83.0,-26.0,26.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2024-05,static_analysis_warnings,both,exact_match,True,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,109.0,83.0,-26.0,26.0,ncloc_identical,rule_config_analyzer_profile_signal
control,jfcrenshaw/pzflow,2024-06,static_analysis_warnings,both,paper_commit_missing,False,,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,109.0,83.0,-26.0,26.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2024-07,static_analysis_warnings,both,paper_commit_missing,False,,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,109.0,83.0,-26.0,26.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2024-08,static_analysis_warnings,both,paper_commit_missing,False,,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,109.0,83.0,-26.0,26.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2024-09,static_analysis_warnings,both,paper_commit_missing,False,,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,109.0,83.0,-26.0,26.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2024-10,static_analysis_warnings,both,paper_commit_missing,False,,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,109.0,83.0,-26.0,26.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2024-11,static_analysis_warnings,both,paper_commit_missing,False,,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,109.0,83.0,-26.0,26.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2024-12,static_analysis_warnings,both,paper_commit_missing,False,,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,109.0,83.0,-26.0,26.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2025-01,static_analysis_warnings,both,paper_commit_missing,False,,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,109.0,83.0,-26.0,26.0,unknown,paper_commit_missing
control,jfcrenshaw/pzflow,2025-02,static_analysis_warnings,both,exact_match,True,3c8fb336ba897d68f1cf21923b8f5ecf5d488dce,3c8fb336ba897d68f1cf21923b8f5ecf5d488dce,109.0,83.0,-26.0,26.0,ncloc_identical,rule_config_analyzer_profile_signal
control,jfcrenshaw/pzflow,2025-03,static_analysis_warnings,both,exact_match,True,b3fb837cff6d758a28063c4cd82489d9607ab086,b3fb837cff6d758a28063c4cd82489d9607ab086,112.0,86.0,-26.0,26.0,ncloc_identical,rule_config_analyzer_profile_signal
control,thegreenwebfoundation/admin-portal,2024-03,static_analysis_warnings,both,exact_match,True,829150a9e88324b778045a5e7f7dc76ffc4b7105,829150a9e88324b778045a5e7f7dc76ffc4b7105,343.0,317.0,-26.0,26.0,ncloc_close,source_scope_difference_or_mixed
treatment,tmux-python/tmuxp,2025-02,code_smells,both,exact_match,True,12da0966aa52fb8d2b79fdfa98c32b770c1aa76b,12da0966aa52fb8d2b79fdfa98c32b770c1aa76b,69.0,43.0,-26.0,26.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2025-03,code_smells,both,exact_match,True,1b034699e8484f3c76a8ef46f5132dcf87b38fd0,1b034699e8484f3c76a8ef46f5132dcf87b38fd0,69.0,43.0,-26.0,26.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2025-04,code_smells,both,exact_match,True,fad8ac65bba4223e4e082a09149221396a852e0b,fad8ac65bba4223e4e082a09149221396a852e0b,69.0,43.0,-26.0,26.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2025-05,code_smells,both,exact_match,True,d9d4038baa7ecee9623fd770703b544ecec78ad0,d9d4038baa7ecee9623fd770703b544ecec78ad0,69.0,43.0,-26.0,26.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2025-06,code_smells,both,exact_match,True,0708824ac8dbff7f0a4b504156be5bc511c288c7,0708824ac8dbff7f0a4b504156be5bc511c288c7,69.0,43.0,-26.0,26.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2025-07,code_smells,both,exact_match,True,7cea7b926b3366c59d7ca1e41de55cb020a0ce67,7cea7b926b3366c59d7ca1e41de55cb020a0ce67,69.0,43.0,-26.0,26.0,ncloc_identical,rule_config_analyzer_profile_signal
treatment,tmux-python/tmuxp,2025-08,code_smells,both,exact_match,True,ccbc3729b89db062589697c28077877dc2b30642,ccbc3729b89db062589697c28077877dc2b30642,69.0,43.0,-26.0,26.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2024-10,static_analysis_warnings,both,exact_match,True,fcc15fef88fd0cd4f154b584f2e0fa082da10bfc,fcc15fef88fd0cd4f154b584f2e0fa082da10bfc,415.0,390.0,-25.0,25.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2024-11,static_analysis_warnings,both,exact_match,True,de2f651b9e4429956f6a8aa8845c55648db1079b,de2f651b9e4429956f6a8aa8845c55648db1079b,415.0,390.0,-25.0,25.0,ncloc_identical,rule_config_analyzer_profile_signal
control,DakeQQ/YOLO-Depth-Estimation-for-Android,2024-12,static_analysis_warnings,both,exact_match,True,875f91c8c138c8b47e7e31292530ce72a1cabcc9,875f91c8c138c8b47e7e31292530ce72a1cabcc9,415.0,390.0,-25.0,25.0,ncloc_identical,rule_config_analyzer_profile_signal
