source_group,repo_name,time,paper_latest_commit,paper_ncloc,paper_bugs,paper_vulnerabilities,paper_code_smells,paper_duplicated_lines_density,paper_comment_lines_density,paper_cognitive_complexity,paper_technical_debt,paper_static_analysis_warnings,our_latest_commit,our_ncloc,our_bugs,our_vulnerabilities,our_code_smells,our_duplicated_lines_density,our_comment_lines_density,our_cognitive_complexity,our_technical_debt,our_static_analysis_warnings,row_overlap_status,commit_match_status,commit_equal_or_prefix,diff_ncloc,abs_diff_ncloc,diff_bugs,abs_diff_bugs,diff_vulnerabilities,abs_diff_vulnerabilities,diff_code_smells,abs_diff_code_smells,diff_duplicated_lines_density,abs_diff_duplicated_lines_density,diff_comment_lines_density,abs_diff_comment_lines_density,diff_cognitive_complexity,abs_diff_cognitive_complexity,diff_technical_debt,abs_diff_technical_debt,diff_static_analysis_warnings,abs_diff_static_analysis_warnings
control,monero-project/meta,2025-07,,,,,,,,,,,9ea138331520a3424d603071c6ae1bfcdef1ae9e,8.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,monero-project/meta,2025-08,,,,,,,,,,,9ea138331520a3424d603071c6ae1bfcdef1ae9e,8.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,neuml/rag,2025-06,,,,,,,,,,,6cf676d9187be225c20a1482da7d7f325925a081,364.0,0.0,0.0,5.0,0.0,39.6,120.0,43.0,5.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,neuml/rag,2025-07,,,,,,,,,,,6cf676d9187be225c20a1482da7d7f325925a081,364.0,0.0,0.0,5.0,0.0,39.6,120.0,43.0,5.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,neuml/rag,2025-08,,,,,,,,,,,6cf676d9187be225c20a1482da7d7f325925a081,364.0,0.0,0.0,5.0,0.0,39.6,120.0,43.0,5.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,nhw649/EOV-Seg,2025-01,,,,,,,,,,,6f5e93e9aca6ccae89fe492b24018f8530075fc4,8302.0,1.0,0.0,85.0,23.4,13.2,819.0,528.0,86.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,nhw649/EOV-Seg,2025-02,,,,,,,,,,,6f5e93e9aca6ccae89fe492b24018f8530075fc4,8302.0,1.0,0.0,85.0,23.4,13.2,819.0,528.0,86.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,nhw649/EOV-Seg,2025-03,,,,,,,,,,,6f5e93e9aca6ccae89fe492b24018f8530075fc4,8302.0,1.0,0.0,85.0,23.4,13.2,819.0,528.0,86.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,nhw649/EOV-Seg,2025-04,,,,,,,,,,,6f5e93e9aca6ccae89fe492b24018f8530075fc4,8302.0,1.0,0.0,85.0,23.4,13.2,819.0,528.0,86.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,nhw649/EOV-Seg,2025-05,,,,,,,,,,,6f5e93e9aca6ccae89fe492b24018f8530075fc4,8302.0,1.0,0.0,85.0,23.4,13.2,819.0,528.0,86.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,nhw649/EOV-Seg,2025-06,,,,,,,,,,,6f5e93e9aca6ccae89fe492b24018f8530075fc4,8302.0,1.0,0.0,85.0,23.4,13.2,819.0,528.0,86.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,nhw649/EOV-Seg,2025-07,,,,,,,,,,,6f5e93e9aca6ccae89fe492b24018f8530075fc4,8302.0,1.0,0.0,85.0,23.4,13.2,819.0,528.0,86.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,nhw649/EOV-Seg,2025-08,,,,,,,,,,,6f5e93e9aca6ccae89fe492b24018f8530075fc4,8302.0,1.0,0.0,85.0,23.4,13.2,819.0,528.0,86.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ninareyes1/Simple-Digital-Clock,2025-03,,,,,,,,,,,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ninareyes1/Simple-Digital-Clock,2025-04,,,,,,,,,,,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ninareyes1/Simple-Digital-Clock,2025-05,,,,,,,,,,,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ninareyes1/Simple-Digital-Clock,2025-06,,,,,,,,,,,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ninareyes1/Simple-Digital-Clock,2025-07,,,,,,,,,,,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ninareyes1/Simple-Digital-Clock,2025-08,,,,,,,,,,,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,omkarcloud/amazon-scraper,2024-02,,,,,,,,,,,495f87429d00b88f6af66dc523d970a9c8c83dcc,256.0,0.0,0.0,16.0,0.0,8.9,60.0,62.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,omkarcloud/amazon-scraper,2024-03,,,,,,,,,,,495f87429d00b88f6af66dc523d970a9c8c83dcc,256.0,0.0,0.0,16.0,0.0,8.9,60.0,62.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,omkarcloud/amazon-scraper,2024-04,,,,,,,,,,,495f87429d00b88f6af66dc523d970a9c8c83dcc,256.0,0.0,0.0,16.0,0.0,8.9,60.0,62.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,omkarcloud/amazon-scraper,2024-05,,,,,,,,,,,495f87429d00b88f6af66dc523d970a9c8c83dcc,256.0,0.0,0.0,16.0,0.0,8.9,60.0,62.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,omkarcloud/amazon-scraper,2024-06,,,,,,,,,,,495f87429d00b88f6af66dc523d970a9c8c83dcc,256.0,0.0,0.0,16.0,0.0,8.9,60.0,62.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,omkarcloud/amazon-scraper,2024-07,,,,,,,,,,,495f87429d00b88f6af66dc523d970a9c8c83dcc,256.0,0.0,0.0,16.0,0.0,8.9,60.0,62.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,omkarcloud/amazon-scraper,2024-08,,,,,,,,,,,495f87429d00b88f6af66dc523d970a9c8c83dcc,256.0,0.0,0.0,16.0,0.0,8.9,60.0,62.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,omkarcloud/amazon-scraper,2024-09,,,,,,,,,,,495f87429d00b88f6af66dc523d970a9c8c83dcc,256.0,0.0,0.0,16.0,0.0,8.9,60.0,62.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,omkarcloud/amazon-scraper,2024-10,,,,,,,,,,,495f87429d00b88f6af66dc523d970a9c8c83dcc,256.0,0.0,0.0,16.0,0.0,8.9,60.0,62.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,omkarcloud/amazon-scraper,2024-11,,,,,,,,,,,495f87429d00b88f6af66dc523d970a9c8c83dcc,256.0,0.0,0.0,16.0,0.0,8.9,60.0,62.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,omkarcloud/amazon-scraper,2024-12,,,,,,,,,,,495f87429d00b88f6af66dc523d970a9c8c83dcc,256.0,0.0,0.0,16.0,0.0,8.9,60.0,62.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,omkarcloud/amazon-scraper,2025-01,,,,,,,,,,,495f87429d00b88f6af66dc523d970a9c8c83dcc,256.0,0.0,0.0,16.0,0.0,8.9,60.0,62.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,omkarcloud/amazon-scraper,2025-02,,,,,,,,,,,495f87429d00b88f6af66dc523d970a9c8c83dcc,256.0,0.0,0.0,16.0,0.0,8.9,60.0,62.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,omkarcloud/amazon-scraper,2025-03,,,,,,,,,,,495f87429d00b88f6af66dc523d970a9c8c83dcc,256.0,0.0,0.0,16.0,0.0,8.9,60.0,62.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,omkarcloud/amazon-scraper,2025-04,,,,,,,,,,,495f87429d00b88f6af66dc523d970a9c8c83dcc,256.0,0.0,0.0,16.0,0.0,8.9,60.0,62.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,omkarcloud/amazon-scraper,2025-05,,,,,,,,,,,495f87429d00b88f6af66dc523d970a9c8c83dcc,256.0,0.0,0.0,16.0,0.0,8.9,60.0,62.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,omkarcloud/amazon-scraper,2025-06,,,,,,,,,,,495f87429d00b88f6af66dc523d970a9c8c83dcc,256.0,0.0,0.0,16.0,0.0,8.9,60.0,62.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,omkarcloud/amazon-scraper,2025-07,,,,,,,,,,,495f87429d00b88f6af66dc523d970a9c8c83dcc,256.0,0.0,0.0,16.0,0.0,8.9,60.0,62.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,omkarcloud/amazon-scraper,2025-08,,,,,,,,,,,495f87429d00b88f6af66dc523d970a9c8c83dcc,256.0,0.0,0.0,16.0,0.0,8.9,60.0,62.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,plurai-ai/intellagent,2025-05,,,,,,,,,,,2680da4545b87717a8dbc869738238022ca84ee4,4953.0,1.0,0.0,77.0,4.8,12.5,842.0,498.0,78.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,plurai-ai/intellagent,2025-06,,,,,,,,,,,2680da4545b87717a8dbc869738238022ca84ee4,4953.0,1.0,0.0,77.0,4.8,12.5,842.0,498.0,78.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,plurai-ai/intellagent,2025-07,,,,,,,,,,,2680da4545b87717a8dbc869738238022ca84ee4,4953.0,1.0,0.0,77.0,4.8,12.5,842.0,498.0,78.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,plurai-ai/intellagent,2025-08,,,,,,,,,,,2680da4545b87717a8dbc869738238022ca84ee4,4953.0,1.0,0.0,77.0,4.8,12.5,842.0,498.0,78.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ruiqini/NTFields,2024-08,,,,,,,,,,,b9b6efbcf876d2641e0edcf962c68119558cddb1,1615.0,0.0,2.0,159.0,48.5,8.5,174.0,657.0,161.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ruiqini/NTFields,2024-09,,,,,,,,,,,b9b6efbcf876d2641e0edcf962c68119558cddb1,1615.0,0.0,2.0,159.0,48.5,8.5,174.0,657.0,161.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ruiqini/NTFields,2024-10,,,,,,,,,,,b9b6efbcf876d2641e0edcf962c68119558cddb1,1615.0,0.0,2.0,159.0,48.5,8.5,174.0,657.0,161.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ruiqini/NTFields,2024-11,,,,,,,,,,,b9b6efbcf876d2641e0edcf962c68119558cddb1,1615.0,0.0,2.0,159.0,48.5,8.5,174.0,657.0,161.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ruiqini/NTFields,2024-12,,,,,,,,,,,b9b6efbcf876d2641e0edcf962c68119558cddb1,1615.0,0.0,2.0,159.0,48.5,8.5,174.0,657.0,161.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ruiqini/NTFields,2025-01,,,,,,,,,,,b9b6efbcf876d2641e0edcf962c68119558cddb1,1615.0,0.0,2.0,159.0,48.5,8.5,174.0,657.0,161.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ruiqini/NTFields,2025-02,,,,,,,,,,,b9b6efbcf876d2641e0edcf962c68119558cddb1,1615.0,0.0,2.0,159.0,48.5,8.5,174.0,657.0,161.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ruiqini/NTFields,2025-03,,,,,,,,,,,b9b6efbcf876d2641e0edcf962c68119558cddb1,1615.0,0.0,2.0,159.0,48.5,8.5,174.0,657.0,161.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ruiqini/NTFields,2025-04,,,,,,,,,,,b9b6efbcf876d2641e0edcf962c68119558cddb1,1615.0,0.0,2.0,159.0,48.5,8.5,174.0,657.0,161.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ruiqini/NTFields,2025-05,,,,,,,,,,,b9b6efbcf876d2641e0edcf962c68119558cddb1,1615.0,0.0,2.0,159.0,48.5,8.5,174.0,657.0,161.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ruiqini/NTFields,2025-06,,,,,,,,,,,b9b6efbcf876d2641e0edcf962c68119558cddb1,1615.0,0.0,2.0,159.0,48.5,8.5,174.0,657.0,161.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ruiqini/NTFields,2025-07,,,,,,,,,,,b9b6efbcf876d2641e0edcf962c68119558cddb1,1615.0,0.0,2.0,159.0,48.5,8.5,174.0,657.0,161.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ruiqini/NTFields,2025-08,,,,,,,,,,,b9b6efbcf876d2641e0edcf962c68119558cddb1,1615.0,0.0,2.0,159.0,48.5,8.5,174.0,657.0,161.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,saucer-man/qq_msg_decode,2024-07,,,,,,,,,,,073990b5331ccb62793a16c653b390bdea01f0cd,515.0,1.0,0.0,48.0,0.0,9.8,109.0,216.0,49.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,saucer-man/qq_msg_decode,2024-08,,,,,,,,,,,073990b5331ccb62793a16c653b390bdea01f0cd,515.0,1.0,0.0,48.0,0.0,9.8,109.0,216.0,49.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,saucer-man/qq_msg_decode,2024-09,,,,,,,,,,,073990b5331ccb62793a16c653b390bdea01f0cd,515.0,1.0,0.0,48.0,0.0,9.8,109.0,216.0,49.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,saucer-man/qq_msg_decode,2024-10,,,,,,,,,,,073990b5331ccb62793a16c653b390bdea01f0cd,515.0,1.0,0.0,48.0,0.0,9.8,109.0,216.0,49.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,saucer-man/qq_msg_decode,2024-11,,,,,,,,,,,073990b5331ccb62793a16c653b390bdea01f0cd,515.0,1.0,0.0,48.0,0.0,9.8,109.0,216.0,49.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,saucer-man/qq_msg_decode,2024-12,,,,,,,,,,,073990b5331ccb62793a16c653b390bdea01f0cd,515.0,1.0,0.0,48.0,0.0,9.8,109.0,216.0,49.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,saucer-man/qq_msg_decode,2025-01,,,,,,,,,,,073990b5331ccb62793a16c653b390bdea01f0cd,515.0,1.0,0.0,48.0,0.0,9.8,109.0,216.0,49.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,saucer-man/qq_msg_decode,2025-02,,,,,,,,,,,073990b5331ccb62793a16c653b390bdea01f0cd,515.0,1.0,0.0,48.0,0.0,9.8,109.0,216.0,49.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,saucer-man/qq_msg_decode,2025-03,,,,,,,,,,,073990b5331ccb62793a16c653b390bdea01f0cd,515.0,1.0,0.0,48.0,0.0,9.8,109.0,216.0,49.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,saucer-man/qq_msg_decode,2025-04,,,,,,,,,,,073990b5331ccb62793a16c653b390bdea01f0cd,515.0,1.0,0.0,48.0,0.0,9.8,109.0,216.0,49.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,saucer-man/qq_msg_decode,2025-05,,,,,,,,,,,073990b5331ccb62793a16c653b390bdea01f0cd,515.0,1.0,0.0,48.0,0.0,9.8,109.0,216.0,49.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,saucer-man/qq_msg_decode,2025-06,,,,,,,,,,,073990b5331ccb62793a16c653b390bdea01f0cd,515.0,1.0,0.0,48.0,0.0,9.8,109.0,216.0,49.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,saucer-man/qq_msg_decode,2025-07,,,,,,,,,,,073990b5331ccb62793a16c653b390bdea01f0cd,515.0,1.0,0.0,48.0,0.0,9.8,109.0,216.0,49.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,saucer-man/qq_msg_decode,2025-08,,,,,,,,,,,073990b5331ccb62793a16c653b390bdea01f0cd,515.0,1.0,0.0,48.0,0.0,9.8,109.0,216.0,49.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,slopp/30_days_of_dagster,2025-01,,,,,,,,,,,2d9ff7930c6475370fd66f264931bb5924ac3060,1557.0,1.0,0.0,27.0,47.1,10.2,42.0,100.0,28.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,slopp/30_days_of_dagster,2025-02,,,,,,,,,,,2d9ff7930c6475370fd66f264931bb5924ac3060,1557.0,1.0,0.0,27.0,47.1,10.2,42.0,100.0,28.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,slopp/30_days_of_dagster,2025-03,,,,,,,,,,,2d9ff7930c6475370fd66f264931bb5924ac3060,1557.0,1.0,0.0,27.0,47.1,10.2,42.0,100.0,28.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,slopp/30_days_of_dagster,2025-04,,,,,,,,,,,2d9ff7930c6475370fd66f264931bb5924ac3060,1557.0,1.0,0.0,27.0,47.1,10.2,42.0,100.0,28.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,slopp/30_days_of_dagster,2025-05,,,,,,,,,,,2d9ff7930c6475370fd66f264931bb5924ac3060,1557.0,1.0,0.0,27.0,47.1,10.2,42.0,100.0,28.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,slopp/30_days_of_dagster,2025-06,,,,,,,,,,,2d9ff7930c6475370fd66f264931bb5924ac3060,1557.0,1.0,0.0,27.0,47.1,10.2,42.0,100.0,28.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,slopp/30_days_of_dagster,2025-07,,,,,,,,,,,2d9ff7930c6475370fd66f264931bb5924ac3060,1557.0,1.0,0.0,27.0,47.1,10.2,42.0,100.0,28.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,slopp/30_days_of_dagster,2025-08,,,,,,,,,,,2d9ff7930c6475370fd66f264931bb5924ac3060,1557.0,1.0,0.0,27.0,47.1,10.2,42.0,100.0,28.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,taylorwilsdon/open-webui-tools,2025-06,,,,,,,,,,,53921eb17c310df70a46d641564b60453f053a23,1029.0,0.0,0.0,17.0,0.0,11.9,222.0,128.0,17.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,taylorwilsdon/open-webui-tools,2025-07,,,,,,,,,,,53921eb17c310df70a46d641564b60453f053a23,1029.0,0.0,0.0,17.0,0.0,11.9,222.0,128.0,17.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,taylorwilsdon/open-webui-tools,2025-08,,,,,,,,,,,53921eb17c310df70a46d641564b60453f053a23,1029.0,0.0,0.0,17.0,0.0,11.9,222.0,128.0,17.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,thefatedefeater/V2ray-Config,2025-02,,,,,,,,,,,515eecbef7ca8e50b7439d0910bc3a697f0d389c,580.0,0.0,0.0,4.0,59.0,3.8,43.0,16.0,4.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,thefatedefeater/V2ray-Config,2025-03,,,,,,,,,,,515eecbef7ca8e50b7439d0910bc3a697f0d389c,580.0,0.0,0.0,4.0,59.0,3.8,43.0,16.0,4.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,thefatedefeater/V2ray-Config,2025-04,,,,,,,,,,,515eecbef7ca8e50b7439d0910bc3a697f0d389c,580.0,0.0,0.0,4.0,59.0,3.8,43.0,16.0,4.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,thefatedefeater/V2ray-Config,2025-05,,,,,,,,,,,515eecbef7ca8e50b7439d0910bc3a697f0d389c,580.0,0.0,0.0,4.0,59.0,3.8,43.0,16.0,4.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,thefatedefeater/V2ray-Config,2025-06,,,,,,,,,,,515eecbef7ca8e50b7439d0910bc3a697f0d389c,580.0,0.0,0.0,4.0,59.0,3.8,43.0,16.0,4.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,thefatedefeater/V2ray-Config,2025-07,,,,,,,,,,,515eecbef7ca8e50b7439d0910bc3a697f0d389c,580.0,0.0,0.0,4.0,59.0,3.8,43.0,16.0,4.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,thefatedefeater/V2ray-Config,2025-08,,,,,,,,,,,515eecbef7ca8e50b7439d0910bc3a697f0d389c,580.0,0.0,0.0,4.0,59.0,3.8,43.0,16.0,4.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,tusgino/llm-code-reviewer,2024-12,,,,,,,,,,,9478906fc312df80334a5f609f09a344183725da,585.0,0.0,0.0,3.0,9.8,22.2,91.0,27.0,3.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,tusgino/llm-code-reviewer,2025-01,,,,,,,,,,,9478906fc312df80334a5f609f09a344183725da,585.0,0.0,0.0,3.0,9.8,22.2,91.0,27.0,3.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,tusgino/llm-code-reviewer,2025-02,,,,,,,,,,,9478906fc312df80334a5f609f09a344183725da,585.0,0.0,0.0,3.0,9.8,22.2,91.0,27.0,3.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,tusgino/llm-code-reviewer,2025-03,,,,,,,,,,,9478906fc312df80334a5f609f09a344183725da,585.0,0.0,0.0,3.0,9.8,22.2,91.0,27.0,3.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,tusgino/llm-code-reviewer,2025-04,,,,,,,,,,,9478906fc312df80334a5f609f09a344183725da,585.0,0.0,0.0,3.0,9.8,22.2,91.0,27.0,3.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,tusgino/llm-code-reviewer,2025-05,,,,,,,,,,,9478906fc312df80334a5f609f09a344183725da,585.0,0.0,0.0,3.0,9.8,22.2,91.0,27.0,3.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,tusgino/llm-code-reviewer,2025-06,,,,,,,,,,,9478906fc312df80334a5f609f09a344183725da,585.0,0.0,0.0,3.0,9.8,22.2,91.0,27.0,3.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,tusgino/llm-code-reviewer,2025-07,,,,,,,,,,,9478906fc312df80334a5f609f09a344183725da,585.0,0.0,0.0,3.0,9.8,22.2,91.0,27.0,3.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,tusgino/llm-code-reviewer,2025-08,,,,,,,,,,,9478906fc312df80334a5f609f09a344183725da,585.0,0.0,0.0,3.0,9.8,22.2,91.0,27.0,3.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,viktoriasemaan/sa-ai-agent,2024-11,,,,,,,,,,,0940e9cb6507fec46df6502f341dc81a103a6aa7,402.0,0.0,7.0,5.0,0.0,17.1,8.0,25.0,12.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,viktoriasemaan/sa-ai-agent,2024-12,,,,,,,,,,,0940e9cb6507fec46df6502f341dc81a103a6aa7,402.0,0.0,7.0,5.0,0.0,17.1,8.0,25.0,12.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,viktoriasemaan/sa-ai-agent,2025-01,,,,,,,,,,,0940e9cb6507fec46df6502f341dc81a103a6aa7,402.0,0.0,7.0,5.0,0.0,17.1,8.0,25.0,12.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,viktoriasemaan/sa-ai-agent,2025-02,,,,,,,,,,,0940e9cb6507fec46df6502f341dc81a103a6aa7,402.0,0.0,7.0,5.0,0.0,17.1,8.0,25.0,12.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,viktoriasemaan/sa-ai-agent,2025-03,,,,,,,,,,,0940e9cb6507fec46df6502f341dc81a103a6aa7,402.0,0.0,7.0,5.0,0.0,17.1,8.0,25.0,12.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,viktoriasemaan/sa-ai-agent,2025-04,,,,,,,,,,,0940e9cb6507fec46df6502f341dc81a103a6aa7,402.0,0.0,7.0,5.0,0.0,17.1,8.0,25.0,12.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,viktoriasemaan/sa-ai-agent,2025-05,,,,,,,,,,,0940e9cb6507fec46df6502f341dc81a103a6aa7,402.0,0.0,7.0,5.0,0.0,17.1,8.0,25.0,12.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,viktoriasemaan/sa-ai-agent,2025-06,,,,,,,,,,,0940e9cb6507fec46df6502f341dc81a103a6aa7,402.0,0.0,7.0,5.0,0.0,17.1,8.0,25.0,12.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,viktoriasemaan/sa-ai-agent,2025-07,,,,,,,,,,,0940e9cb6507fec46df6502f341dc81a103a6aa7,402.0,0.0,7.0,5.0,0.0,17.1,8.0,25.0,12.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,viktoriasemaan/sa-ai-agent,2025-08,,,,,,,,,,,0940e9cb6507fec46df6502f341dc81a103a6aa7,402.0,0.0,7.0,5.0,0.0,17.1,8.0,25.0,12.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,vonssy/BlockBitsApp-BOT,2025-01,,,,,,,,,,,d0ef1f6adb1edcfd79b860b935f890eea804ad79,572.0,0.0,0.0,27.0,37.9,0.0,187.0,191.0,27.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,vonssy/BlockBitsApp-BOT,2025-02,,,,,,,,,,,d0ef1f6adb1edcfd79b860b935f890eea804ad79,572.0,0.0,0.0,27.0,37.9,0.0,187.0,191.0,27.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,vonssy/BlockBitsApp-BOT,2025-03,,,,,,,,,,,d0ef1f6adb1edcfd79b860b935f890eea804ad79,572.0,0.0,0.0,27.0,37.9,0.0,187.0,191.0,27.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
