repo_name,time,metric,our_modified_value,paper_value,diff_our_minus_paper,abs_diff
getsentry/sentry,2024-12,code_smells,16686.0,15179.0,1507.0,1507.0
getsentry/sentry,2024-04,code_smells,14818.0,13317.0,1501.0,1501.0
getsentry/sentry,2024-08,code_smells,16430.0,14939.0,1491.0,1491.0
getsentry/sentry,2025-07,code_smells,27113.0,25633.0,1480.0,1480.0
PostHog/posthog,2024-12,cognitive_complexity,59474.0,57995.0,1479.0,1479.0
getsentry/sentry,2024-10,code_smells,16694.0,15219.0,1475.0,1475.0
keephq/keep,2024-01,technical_debt,6603.0,5136.0,1467.0,1467.0
getsentry/sentry,2024-06,code_smells,15756.0,14297.0,1459.0,1459.0
getsentry/sentry,2025-08,code_smells,26606.0,25151.0,1455.0,1455.0
getsentry/sentry,2024-11,code_smells,16727.0,15273.0,1454.0,1454.0
getsentry/sentry,2024-07,code_smells,16059.0,14608.0,1451.0,1451.0
PostHog/posthog,2024-11,cognitive_complexity,57075.0,55625.0,1450.0,1450.0
airweave-ai/airweave,2025-01,technical_debt,2521.0,1075.0,1446.0,1446.0
cgevans/qslib,2025-05,cognitive_complexity,127.0,1573.0,-1446.0,1446.0
PostHog/posthog,2025-05,code_smells,13411.0,11978.0,1433.0,1433.0
getsentry/sentry,2024-03,code_smells,14312.0,12920.0,1392.0,1392.0
wdm0006/elote,2024-07,technical_debt,6813.0,5441.0,1372.0,1372.0
PennyLaneAI/catalyst,2024-08,technical_debt,1364.0,2724.0,-1360.0,1360.0
ethyca/fides,2025-02,technical_debt,17528.0,18869.0,-1341.0,1341.0
KroMiose/nekro-agent,2025-07,technical_debt,6944.0,5605.0,1339.0,1339.0
KroMiose/nekro-agent,2025-08,technical_debt,6981.0,5652.0,1329.0,1329.0
samuelgursky/davinci-resolve-mcp,2025-03,cognitive_complexity,4370.0,3043.0,1327.0,1327.0
samuelgursky/davinci-resolve-mcp,2025-04,cognitive_complexity,4370.0,3043.0,1327.0,1327.0
wdm0006/elote,2025-02,technical_debt,6853.0,5529.0,1324.0,1324.0
DataDog/integrations-core,2025-08,code_smells,1903.0,3219.0,-1316.0,1316.0
DataDog/integrations-core,2025-07,code_smells,1885.0,3200.0,-1315.0,1315.0
DataDog/integrations-core,2025-02,code_smells,1816.0,3125.0,-1309.0,1309.0
odoo/industry,2025-01,ncloc,85200.0,86509.0,-1309.0,1309.0
DataDog/integrations-core,2025-01,code_smells,1829.0,3137.0,-1308.0,1308.0
DataDog/integrations-core,2025-03,code_smells,1834.0,3142.0,-1308.0,1308.0
PostHog/posthog,2025-03,code_smells,12304.0,10997.0,1307.0,1307.0
DataDog/integrations-core,2025-06,code_smells,1877.0,3182.0,-1305.0,1305.0
DataDog/integrations-core,2025-04,code_smells,1838.0,3142.0,-1304.0,1304.0
airweave-ai/airweave,2025-05,technical_debt,5678.0,4378.0,1300.0,1300.0
DataDog/integrations-core,2025-05,code_smells,1867.0,3166.0,-1299.0,1299.0
DataDog/integrations-core,2024-11,code_smells,1812.0,3108.0,-1296.0,1296.0
PostHog/posthog,2024-10,cognitive_complexity,52874.0,51579.0,1295.0,1295.0
getsentry/sentry,2024-02,code_smells,14171.0,12876.0,1295.0,1295.0
PostHog/posthog,2025-02,code_smells,11932.0,10641.0,1291.0,1291.0
DataDog/integrations-core,2024-12,code_smells,1825.0,3114.0,-1289.0,1289.0
DataDog/integrations-core,2024-09,code_smells,1850.0,3130.0,-1280.0,1280.0
cgevans/qslib,2025-05,technical_debt,6.0,1273.0,-1267.0,1267.0
tsukumijima/KonomiTV,2024-01,technical_debt,7366.0,6110.0,1256.0,1256.0
tsukumijima/KonomiTV,2025-08,technical_debt,9716.0,8461.0,1255.0,1255.0
cgevans/qslib,2025-02,cognitive_complexity,398.0,1646.0,-1248.0,1248.0
getsentry/sentry,2024-01,code_smells,14203.0,12963.0,1240.0,1240.0
LearningCircuit/local-deep-research,2025-04,technical_debt,3703.0,2470.0,1233.0,1233.0
tsukumijima/KonomiTV,2025-06,technical_debt,9395.0,8164.0,1231.0,1231.0
tsukumijima/KonomiTV,2025-07,technical_debt,9395.0,8164.0,1231.0,1231.0
DataDog/integrations-core,2024-08,code_smells,1847.0,3076.0,-1229.0,1229.0
KroMiose/nekro-agent,2025-06,technical_debt,6301.0,5077.0,1224.0,1224.0
tsukumijima/KonomiTV,2025-04,technical_debt,9295.0,8071.0,1224.0,1224.0
tsukumijima/KonomiTV,2025-05,technical_debt,9296.0,8072.0,1224.0,1224.0
DataDog/integrations-core,2024-10,code_smells,1805.0,3027.0,-1222.0,1222.0
ethyca/fides,2025-04,code_smells,3243.0,2038.0,1205.0,1205.0
tsukumijima/KonomiTV,2024-05,technical_debt,7822.0,6626.0,1196.0,1196.0
tsukumijima/KonomiTV,2024-06,technical_debt,7832.0,6636.0,1196.0,1196.0
tsukumijima/KonomiTV,2024-07,technical_debt,7832.0,6636.0,1196.0,1196.0
tsukumijima/KonomiTV,2025-02,technical_debt,8741.0,7547.0,1194.0,1194.0
PennyLaneAI/catalyst,2024-07,technical_debt,1330.0,2522.0,-1192.0,1192.0
PostHog/posthog,2025-01,code_smells,10935.0,9746.0,1189.0,1189.0
tsukumijima/KonomiTV,2025-03,technical_debt,8919.0,7730.0,1189.0,1189.0
PennyLaneAI/catalyst,2024-06,technical_debt,1028.0,2203.0,-1175.0,1175.0
DataDog/integrations-core,2024-07,code_smells,1824.0,2997.0,-1173.0,1173.0
Multi-V-VM/MVVM,2024-02,ncloc,3629.0,2467.0,1162.0,1162.0
odoo/industry,2024-12,ncloc,85329.0,86489.0,-1160.0,1160.0
whiteducksoftware/flock,2025-03,ncloc,13849.0,12697.0,1152.0,1152.0
tsukumijima/KonomiTV,2025-01,technical_debt,8303.0,7153.0,1150.0,1150.0
tsukumijima/KonomiTV,2024-08,technical_debt,8100.0,6953.0,1147.0,1147.0
PostHog/posthog,2025-08,code_smells,14931.0,13795.0,1136.0,1136.0
tsukumijima/KonomiTV,2024-10,technical_debt,8145.0,7016.0,1129.0,1129.0
tsukumijima/KonomiTV,2024-11,technical_debt,8145.0,7016.0,1129.0,1129.0
tsukumijima/KonomiTV,2024-12,technical_debt,8144.0,7015.0,1129.0,1129.0
tsukumijima/KonomiTV,2024-09,technical_debt,8141.0,7015.0,1126.0,1126.0
jacebrowning/datafiles,2024-10,technical_debt,254.0,1379.0,-1125.0,1125.0
jacebrowning/datafiles,2024-11,technical_debt,254.0,1379.0,-1125.0,1125.0
jacebrowning/datafiles,2025-02,technical_debt,254.0,1374.0,-1120.0,1120.0
jacebrowning/datafiles,2025-04,technical_debt,254.0,1374.0,-1120.0,1120.0
jacebrowning/datafiles,2025-05,technical_debt,254.0,1374.0,-1120.0,1120.0
jacebrowning/datafiles,2025-06,technical_debt,254.0,1374.0,-1120.0,1120.0
jacebrowning/datafiles,2025-07,technical_debt,254.0,1374.0,-1120.0,1120.0
ethyca/fides,2025-05,code_smells,3289.0,2171.0,1118.0,1118.0
jacebrowning/datafiles,2024-05,technical_debt,254.0,1369.0,-1115.0,1115.0
jacebrowning/datafiles,2024-07,technical_debt,254.0,1369.0,-1115.0,1115.0
jacebrowning/datafiles,2024-08,technical_debt,254.0,1369.0,-1115.0,1115.0
DataDog/integrations-core,2024-06,code_smells,1808.0,2921.0,-1113.0,1113.0
ethyca/fides,2025-03,code_smells,3148.0,2038.0,1110.0,1110.0
jacebrowning/datafiles,2024-01,technical_debt,254.0,1364.0,-1110.0,1110.0
jacebrowning/datafiles,2024-03,technical_debt,254.0,1364.0,-1110.0,1110.0
DataDog/integrations-core,2024-05,code_smells,1786.0,2888.0,-1102.0,1102.0
LearningCircuit/local-deep-research,2025-05,technical_debt,4234.0,3147.0,1087.0,1087.0
KroMiose/nekro-agent,2025-05,technical_debt,5670.0,4586.0,1084.0,1084.0
PostHog/posthog,2025-07,code_smells,14136.0,13058.0,1078.0,1078.0
DataDog/integrations-core,2024-04,code_smells,1778.0,2854.0,-1076.0,1076.0
lancedb/lancedb,2025-06,cognitive_complexity,3647.0,2575.0,1072.0,1072.0
lancedb/lancedb,2025-07,cognitive_complexity,3684.0,2618.0,1066.0,1066.0
lancedb/lancedb,2025-05,cognitive_complexity,3572.0,2529.0,1043.0,1043.0
HelpingAI/Webscout,2025-04,ncloc,50465.0,49428.0,1037.0,1037.0
PostHog/posthog,2025-06,code_smells,13691.0,12657.0,1034.0,1034.0
lancedb/lancedb,2025-08,cognitive_complexity,3463.0,2432.0,1031.0,1031.0
ethyca/fides,2025-06,code_smells,3107.0,2077.0,1030.0,1030.0
ethyca/fides,2025-07,code_smells,3238.0,2211.0,1027.0,1027.0
DataDog/integrations-core,2024-03,code_smells,1760.0,2785.0,-1025.0,1025.0
DataDog/integrations-core,2024-02,code_smells,1732.0,2753.0,-1021.0,1021.0
ethyca/fides,2025-02,code_smells,3036.0,2016.0,1020.0,1020.0
PennyLaneAI/catalyst,2024-05,technical_debt,891.0,1904.0,-1013.0,1013.0
trycua/cua,2025-04,cognitive_complexity,3894.0,2883.0,1011.0,1011.0
ethyca/fides,2025-03,technical_debt,17997.0,19006.0,-1009.0,1009.0
HelpingAI/Webscout,2025-04,technical_debt,13399.0,12395.0,1004.0,1004.0
DataDog/integrations-core,2024-01,code_smells,1767.0,2767.0,-1000.0,1000.0
tsukumijima/KonomiTV,2024-02,technical_debt,7584.0,6584.0,1000.0,1000.0
tsukumijima/KonomiTV,2024-03,technical_debt,7594.0,6594.0,1000.0,1000.0
tsukumijima/KonomiTV,2024-04,technical_debt,7594.0,6594.0,1000.0,1000.0
ethyca/fides,2025-08,code_smells,3428.0,2430.0,998.0,998.0
ethyca/fides,2025-01,code_smells,2699.0,1707.0,992.0,992.0
PennyLaneAI/catalyst,2024-04,technical_debt,910.0,1898.0,-988.0,988.0
PennyLaneAI/catalyst,2024-03,technical_debt,899.0,1883.0,-984.0,984.0
PennyLaneAI/catalyst,2024-02,technical_debt,834.0,1813.0,-979.0,979.0
ethyca/fides,2024-12,code_smells,2662.0,1684.0,978.0,978.0
lancedb/lancedb,2025-04,cognitive_complexity,3484.0,2506.0,978.0,978.0
lancedb/lancedb,2024-11,technical_debt,2498.0,1530.0,968.0,968.0
Jieqianyu/SGN,2024-01,technical_debt,1946.0,986.0,960.0,960.0
Jieqianyu/SGN,2024-09,technical_debt,1946.0,986.0,960.0,960.0
PostHog/posthog,2024-09,cognitive_complexity,50942.0,49984.0,958.0,958.0
ethyca/fides,2024-11,code_smells,2666.0,1709.0,957.0,957.0
lancedb/lancedb,2024-12,technical_debt,2671.0,1717.0,954.0,954.0
microsoft/semantic-link-labs,2025-04,ncloc,26662.0,25709.0,953.0,953.0
ethyca/fides,2024-10,code_smells,2639.0,1689.0,950.0,950.0
ethyca/fides,2024-09,code_smells,2603.0,1655.0,948.0,948.0
trycua/cua,2025-06,technical_debt,5902.0,4954.0,948.0,948.0
lancedb/lancedb,2024-10,technical_debt,2428.0,1502.0,926.0,926.0
lancedb/lancedb,2024-09,technical_debt,2417.0,1502.0,915.0,915.0
lancedb/lancedb,2024-08,technical_debt,2397.0,1484.0,913.0,913.0
lancedb/lancedb,2024-07,technical_debt,2353.0,1445.0,908.0,908.0
PennyLaneAI/catalyst,2024-01,technical_debt,753.0,1660.0,-907.0,907.0
Chocksy/qc-options-framework,2025-03,technical_debt,2808.0,3699.0,-891.0,891.0
Chocksy/qc-options-framework,2024-12,technical_debt,2750.0,3631.0,-881.0,881.0
Chocksy/qc-options-framework,2025-01,technical_debt,2750.0,3631.0,-881.0,881.0
Chocksy/qc-options-framework,2024-11,technical_debt,2674.0,3551.0,-877.0,877.0
airweave-ai/airweave,2025-03,ncloc,35066.0,34194.0,872.0,872.0
lancedb/lancedb,2025-03,cognitive_complexity,3282.0,2411.0,871.0,871.0
whiteducksoftware/flock,2025-08,technical_debt,4760.0,3907.0,853.0,853.0
keephq/keep,2025-06,code_smells,3678.0,2838.0,840.0,840.0
Anemll/Anemll,2025-07,code_smells,232.0,1070.0,-838.0,838.0
keephq/keep,2025-07,code_smells,3706.0,2872.0,834.0,834.0
PostHog/posthog,2024-08,cognitive_complexity,48242.0,47410.0,832.0,832.0
keephq/keep,2025-08,code_smells,3724.0,2895.0,829.0,829.0
lancedb/lancedb,2025-07,technical_debt,3028.0,2200.0,828.0,828.0
lancedb/lancedb,2024-06,technical_debt,2288.0,1466.0,822.0,822.0
keephq/keep,2025-05,code_smells,3594.0,2774.0,820.0,820.0
Anemll/Anemll,2025-06,code_smells,175.0,990.0,-815.0,815.0
lancedb/lancedb,2025-02,cognitive_complexity,3141.0,2328.0,813.0,813.0
trycua/cua,2025-05,technical_debt,5366.0,4565.0,801.0,801.0
namuan/trading-utils,2025-02,technical_debt,2226.0,1426.0,800.0,800.0
TextGeneratorio/text-generator.io,2025-08,code_smells,4389.0,3594.0,795.0,795.0
lancedb/lancedb,2025-04,technical_debt,2938.0,2143.0,795.0,795.0
HelpingAI/Webscout,2024-11,technical_debt,7683.0,6895.0,788.0,788.0
whiteducksoftware/flock,2025-05,technical_debt,4653.0,3869.0,784.0,784.0
lancedb/lancedb,2025-05,technical_debt,2938.0,2155.0,783.0,783.0
lancedb/lancedb,2025-06,technical_debt,2976.0,2193.0,783.0,783.0
leettools-dev/leettools,2025-03,technical_debt,4439.0,3662.0,777.0,777.0
PostHog/posthog,2024-12,code_smells,10248.0,9472.0,776.0,776.0
lancedb/lancedb,2024-12,cognitive_complexity,2782.0,2008.0,774.0,774.0
lancedb/lancedb,2025-01,cognitive_complexity,2875.0,2101.0,774.0,774.0
lancedb/lancedb,2024-04,technical_debt,2016.0,1243.0,773.0,773.0
sbomify/sbomify,2025-08,technical_debt,4801.0,4029.0,772.0,772.0
keephq/keep,2025-04,code_smells,3435.0,2664.0,771.0,771.0
namuan/trading-utils,2025-01,technical_debt,2112.0,1342.0,770.0,770.0
keephq/keep,2025-03,code_smells,3303.0,2540.0,763.0,763.0
whiteducksoftware/flock,2025-07,technical_debt,4671.0,3909.0,762.0,762.0
aio-libs/aiohttp,2025-04,ncloc,53727.0,54488.0,-761.0,761.0
leettools-dev/leettools,2025-04,technical_debt,4490.0,3730.0,760.0,760.0
whiteducksoftware/flock,2025-06,technical_debt,4627.0,3869.0,758.0,758.0
DataDog/integrations-core,2025-02,ncloc,551939.0,551182.0,757.0,757.0
DataDog/integrations-core,2025-03,ncloc,555561.0,554804.0,757.0,757.0
DataDog/integrations-core,2025-05,ncloc,564569.0,563812.0,757.0,757.0
DataDog/integrations-core,2025-06,ncloc,568376.0,567619.0,757.0,757.0
HelpingAI/Webscout,2025-08,technical_debt,17296.0,16539.0,757.0,757.0
DataDog/integrations-core,2025-07,ncloc,574441.0,573689.0,752.0,752.0
DataDog/integrations-core,2025-08,ncloc,577950.0,577198.0,752.0,752.0
ethyca/fides,2024-07,code_smells,2325.0,1573.0,752.0,752.0
leettools-dev/leettools,2025-02,technical_debt,4218.0,3467.0,751.0,751.0
lancedb/lancedb,2024-05,technical_debt,2101.0,1352.0,749.0,749.0
pieces-app/cli-agent,2025-04,ncloc,5210.0,4462.0,748.0,748.0
HelpingAI/Webscout,2025-07,technical_debt,17569.0,16827.0,742.0,742.0
namuan/trading-utils,2025-03,technical_debt,2166.0,1426.0,740.0,740.0
DataDog/integrations-core,2024-12,ncloc,546142.0,545404.0,738.0,738.0
TextGeneratorio/text-generator.io,2025-07,code_smells,4282.0,3547.0,735.0,735.0
lancedb/lancedb,2025-03,technical_debt,2854.0,2120.0,734.0,734.0
ethyca/fides,2024-05,code_smells,2218.0,1485.0,733.0,733.0
PostHog/posthog,2024-11,code_smells,9896.0,9164.0,732.0,732.0
DataDog/integrations-core,2025-01,ncloc,551436.0,550705.0,731.0,731.0
ethyca/fides,2024-06,code_smells,2268.0,1537.0,731.0,731.0
KroMiose/nekro-agent,2025-04,technical_debt,3541.0,2811.0,730.0,730.0
HelpingAI/Webscout,2024-10,technical_debt,7484.0,6756.0,728.0,728.0
lancedb/lancedb,2024-11,cognitive_complexity,2686.0,1959.0,727.0,727.0
NVIDIA/cuEquivariance,2025-08,technical_debt,2094.0,2817.0,-723.0,723.0
ysj9909/SHViT,2024-04,code_smells,766.0,47.0,719.0,719.0
ysj9909/SHViT,2024-05,code_smells,766.0,47.0,719.0,719.0
ysj9909/SHViT,2024-06,code_smells,766.0,47.0,719.0,719.0
sbomify/sbomify,2025-07,technical_debt,4698.0,3980.0,718.0,718.0
lancedb/lancedb,2025-01,technical_debt,2647.0,1931.0,716.0,716.0
NVIDIA/cuEquivariance,2025-07,technical_debt,2060.0,2768.0,-708.0,708.0
lancedb/lancedb,2025-02,technical_debt,2793.0,2088.0,705.0,705.0
believethehype/nostrdvm,2024-04,technical_debt,6562.0,5860.0,702.0,702.0
DataDog/integrations-core,2024-11,ncloc,530805.0,530105.0,700.0,700.0
ethyca/fides,2024-01,code_smells,1939.0,1241.0,698.0,698.0
ethyca/fides,2024-03,code_smells,2033.0,1336.0,697.0,697.0
keephq/keep,2025-02,code_smells,3075.0,2380.0,695.0,695.0
qiboteam/qibojit,2025-06,ncloc,4898.0,4205.0,693.0,693.0
ethyca/fides,2024-02,code_smells,1946.0,1259.0,687.0,687.0
qiboteam/qibojit,2025-02,ncloc,4800.0,4115.0,685.0,685.0
lancedb/lancedb,2024-10,cognitive_complexity,2579.0,1902.0,677.0,677.0
getsentry/sentry,2025-07,bugs,379.0,1054.0,-675.0,675.0
zhipeixu/FakeShield,2025-02,code_smells,1479.0,805.0,674.0,674.0
zhipeixu/FakeShield,2025-03,code_smells,1479.0,805.0,674.0,674.0
zhipeixu/FakeShield,2025-04,code_smells,1479.0,805.0,674.0,674.0
zhipeixu/FakeShield,2025-05,code_smells,1479.0,805.0,674.0,674.0
zhipeixu/FakeShield,2025-06,code_smells,1479.0,805.0,674.0,674.0
getsentry/sentry,2025-08,bugs,375.0,1044.0,-669.0,669.0
osomai/servicenow-mcp,2025-06,technical_debt,1264.0,599.0,665.0,665.0
osomai/servicenow-mcp,2025-08,technical_debt,1271.0,606.0,665.0,665.0
terryyin/lizard,2024-04,ncloc,37322.0,37984.0,-662.0,662.0
terryyin/lizard,2024-08,ncloc,37336.0,37998.0,-662.0,662.0
terryyin/lizard,2024-10,ncloc,37390.0,38052.0,-662.0,662.0
terryyin/lizard,2024-12,ncloc,37513.0,38175.0,-662.0,662.0
terryyin/lizard,2025-01,ncloc,38126.0,38788.0,-662.0,662.0
terryyin/lizard,2025-02,ncloc,38986.0,39648.0,-662.0,662.0
terryyin/lizard,2025-04,ncloc,39833.0,40495.0,-662.0,662.0
terryyin/lizard,2025-05,ncloc,40717.0,41379.0,-662.0,662.0
terryyin/lizard,2025-06,ncloc,41289.0,41951.0,-662.0,662.0
terryyin/lizard,2025-07,ncloc,41303.0,41965.0,-662.0,662.0
terryyin/lizard,2025-08,ncloc,41370.0,42032.0,-662.0,662.0
dymmond/edgy,2025-07,technical_debt,2065.0,2724.0,-659.0,659.0
ethyca/fides,2024-04,code_smells,2075.0,1417.0,658.0,658.0
PostHog/posthog,2025-01,technical_debt,62033.0,61380.0,653.0,653.0
dymmond/edgy,2025-03,technical_debt,2092.0,2739.0,-647.0,647.0
dymmond/edgy,2025-05,technical_debt,2114.0,2757.0,-643.0,643.0
dymmond/edgy,2025-06,technical_debt,2117.0,2755.0,-638.0,638.0
yeagerai/genlayer-studio,2024-12,technical_debt,1779.0,1143.0,636.0,636.0
lancedb/lancedb,2024-09,cognitive_complexity,2550.0,1917.0,633.0,633.0
dymmond/edgy,2025-04,technical_debt,2100.0,2731.0,-631.0,631.0
getsentry/sentry,2025-06,bugs,369.0,997.0,-628.0,628.0
getsentry/sentry,2024-10,ncloc,1606639.0,1607265.0,-626.0,626.0
getsentry/sentry,2024-11,ncloc,1625761.0,1626387.0,-626.0,626.0
terryyin/lizard,2025-03,ncloc,39552.0,40178.0,-626.0,626.0
getsentry/sentry,2024-01,ncloc,1348772.0,1349397.0,-625.0,625.0
getsentry/sentry,2025-06,ncloc,1961515.0,1962140.0,-625.0,625.0
getsentry/sentry,2025-07,ncloc,2014401.0,2015026.0,-625.0,625.0
getsentry/sentry,2025-08,ncloc,2038242.0,2038867.0,-625.0,625.0
getsentry/sentry,2024-12,ncloc,1643918.0,1644542.0,-624.0,624.0
getsentry/sentry,2025-01,ncloc,1669792.0,1670416.0,-624.0,624.0
getsentry/sentry,2025-02,ncloc,1771241.0,1771865.0,-624.0,624.0
getsentry/sentry,2024-02,ncloc,1382323.0,1382944.0,-621.0,621.0
getsentry/sentry,2024-03,ncloc,1387911.0,1388532.0,-621.0,621.0
getsentry/sentry,2024-04,ncloc,1427746.0,1428367.0,-621.0,621.0
getsentry/sentry,2024-05,ncloc,1454635.0,1455256.0,-621.0,621.0
getsentry/sentry,2024-06,ncloc,1482682.0,1483303.0,-621.0,621.0
getsentry/sentry,2024-07,ncloc,1522499.0,1523120.0,-621.0,621.0
getsentry/sentry,2024-08,ncloc,1549924.0,1550545.0,-621.0,621.0
trycua/cua,2025-07,technical_debt,4675.0,4056.0,619.0,619.0
HelpingAI/Webscout,2024-09,technical_debt,7436.0,6819.0,617.0,617.0
HelpingAI/Webscout,2025-04,cognitive_complexity,13541.0,12924.0,617.0,617.0
dymmond/edgy,2025-01,technical_debt,1807.0,2424.0,-617.0,617.0
yeagerai/genlayer-studio,2024-11,technical_debt,1424.0,810.0,614.0,614.0
dymmond/edgy,2025-02,technical_debt,1948.0,2560.0,-612.0,612.0
NVIDIA/cuEquivariance,2025-01,technical_debt,1274.0,1885.0,-611.0,611.0
namuan/trading-utils,2024-12,technical_debt,1926.0,1316.0,610.0,610.0
osomai/servicenow-mcp,2025-03,technical_debt,1122.0,512.0,610.0,610.0
LearningCircuit/local-deep-research,2025-08,code_smells,1524.0,915.0,609.0,609.0
NVIDIA/cuEquivariance,2025-04,technical_debt,1391.0,1999.0,-608.0,608.0
NVIDIA/cuEquivariance,2025-05,technical_debt,1448.0,2056.0,-608.0,608.0
NVIDIA/cuEquivariance,2025-06,technical_debt,1448.0,2056.0,-608.0,608.0
TextGeneratorio/text-generator.io,2025-05,code_smells,4247.0,3641.0,606.0,606.0
TextGeneratorio/text-generator.io,2025-06,code_smells,4167.0,3561.0,606.0,606.0
TextGeneratorio/text-generator.io,2025-04,code_smells,4238.0,3634.0,604.0,604.0
OpenSPP/openspp-modules,2025-03,technical_debt,3697.0,4297.0,-600.0,600.0
OpenSPP/openspp-modules,2025-04,technical_debt,3697.0,4297.0,-600.0,600.0
trycua/cua,2025-08,technical_debt,5752.0,5154.0,598.0,598.0
OpenSPP/openspp-modules,2025-02,technical_debt,3470.0,4067.0,-597.0,597.0
keephq/keep,2025-01,code_smells,2670.0,2079.0,591.0,591.0
OpenSPP/openspp-modules,2025-05,technical_debt,3619.0,4209.0,-590.0,590.0
OpenSPP/openspp-modules,2025-06,technical_debt,3619.0,4209.0,-590.0,590.0
OpenSPP/openspp-modules,2025-07,technical_debt,3619.0,4209.0,-590.0,590.0
airweave-ai/airweave,2025-08,technical_debt,9028.0,8438.0,590.0,590.0
daxa-ai/pebblo,2024-07,technical_debt,1045.0,456.0,589.0,589.0
TextGeneratorio/text-generator.io,2024-01,code_smells,4354.0,3773.0,581.0,581.0
TextGeneratorio/text-generator.io,2024-02,code_smells,4354.0,3773.0,581.0,581.0
TextGeneratorio/text-generator.io,2024-05,code_smells,4356.0,3775.0,581.0,581.0
TextGeneratorio/text-generator.io,2024-07,code_smells,4355.0,3774.0,581.0,581.0
TextGeneratorio/text-generator.io,2024-08,code_smells,4359.0,3778.0,581.0,581.0
HelpingAI/Webscout,2025-06,technical_debt,18044.0,17467.0,577.0,577.0
yeagerai/genlayer-studio,2025-01,technical_debt,1701.0,1131.0,570.0,570.0
daxa-ai/pebblo,2024-05,technical_debt,935.0,367.0,568.0,568.0
daxa-ai/pebblo,2024-06,technical_debt,945.0,377.0,568.0,568.0
OpenSPP/openspp-modules,2024-12,technical_debt,3497.0,4061.0,-564.0,564.0
OpenSPP/openspp-modules,2025-01,technical_debt,3505.0,4069.0,-564.0,564.0
TextGeneratorio/text-generator.io,2024-11,code_smells,4085.0,3521.0,564.0,564.0
TextGeneratorio/text-generator.io,2024-12,code_smells,4088.0,3525.0,563.0,563.0
TextGeneratorio/text-generator.io,2025-01,code_smells,4108.0,3545.0,563.0,563.0
TextGeneratorio/text-generator.io,2025-02,code_smells,4108.0,3545.0,563.0,563.0
TextGeneratorio/text-generator.io,2025-03,code_smells,4108.0,3545.0,563.0,563.0
microsoft/semantic-link-labs,2025-05,ncloc,27403.0,26842.0,561.0,561.0
DataDog/integrations-core,2024-09,ncloc,546415.0,545858.0,557.0,557.0
LearningCircuit/local-deep-research,2025-07,code_smells,1511.0,955.0,556.0,556.0
sbomify/sbomify,2025-06,technical_debt,2453.0,1897.0,556.0,556.0
DataDog/integrations-core,2024-02,ncloc,409759.0,409208.0,551.0,551.0
osomai/servicenow-mcp,2025-04,technical_debt,1067.0,517.0,550.0,550.0
osomai/servicenow-mcp,2025-05,technical_debt,1067.0,517.0,550.0,550.0
yeagerai/genlayer-studio,2025-02,technical_debt,1649.0,1099.0,550.0,550.0
yeagerai/genlayer-studio,2025-03,technical_debt,1655.0,1105.0,550.0,550.0
ethyca/fides,2025-04,technical_debt,18457.0,19006.0,-549.0,549.0
airweave-ai/airweave,2025-07,technical_debt,6198.0,5653.0,545.0,545.0
microsoft/semantic-link-labs,2025-02,ncloc,24671.0,24126.0,545.0,545.0
microsoft/semantic-link-labs,2025-03,ncloc,25941.0,25396.0,545.0,545.0
microsoft/semantic-link-labs,2025-06,ncloc,29634.0,29089.0,545.0,545.0
microsoft/semantic-link-labs,2025-07,ncloc,30007.0,29462.0,545.0,545.0
microsoft/semantic-link-labs,2025-08,ncloc,30594.0,30049.0,545.0,545.0
