dataset_source,repo_name,time,treatment_group,active_treatment,is_treatment,event,post_event,time_to_event,treatment_period,input_commit_pairs,eligible_commit_pairs,python_file_change_audits,audited_commit_pairs,current_blob_attempts,parent_blob_attempts,blob_parse_attempts,unique_blob_revisions_attempted,parse_exclusion_records,current_file_parse_exclusions,parent_file_parse_exclusions,unique_excluded_blob_revisions,commit_pairs_with_parse_exclusions,has_parse_exclusion,commit_pair_parse_exclusion_rate,current_file_parse_exclusion_rate,parent_file_parse_exclusion_rate,blob_parse_exclusion_record_rate,unique_blob_parse_exclusion_rate
treatment,sirkirby/unifi-network-rules,2025-01,1,0,0,2025-03,0,-2.0,pre_event,2,2,2,1,2,2,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,sirkirby/unifi-network-rules,2025-02,1,0,0,2025-03,0,-1.0,pre_event,18,18,53,16,53,49,102,84,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,sirkirby/unifi-network-rules,2025-03,1,1,1,2025-03,1,0.0,event_month,11,9,74,7,74,37,111,94,2,2,0,2,2,1,0.2222222222222222,0.02702702702702703,0.0,0.018018018018018018,0.02127659574468085
treatment,sirkirby/unifi-network-rules,2025-04,1,1,1,2025-03,1,1.0,post_event,3,2,23,2,23,19,42,37,2,2,0,2,2,1,1.0,0.08695652173913043,0.0,0.047619047619047616,0.05405405405405406
treatment,sirkirby/unifi-network-rules,2025-06,1,1,1,2025-03,1,3.0,post_event,19,12,24,7,24,22,46,42,2,2,0,2,2,1,0.16666666666666666,0.08333333333333333,0.0,0.043478260869565216,0.047619047619047616
treatment,sirkirby/unifi-network-rules,2025-07,1,1,1,2025-03,1,4.0,post_event,16,11,23,9,23,23,46,44,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,sirkirby/unifi-network-rules,2025-08,1,1,1,2025-03,1,5.0,post_event,3,2,15,2,15,8,23,22,1,1,0,1,1,1,0.5,0.06666666666666667,0.0,0.043478260869565216,0.045454545454545456
treatment,smartian1/tgtrader,2024-12,1,0,0,2025-01,0,-1.0,pre_event,61,61,237,55,237,167,404,334,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,smartian1/tgtrader,2025-01,1,1,1,2025-01,1,0.0,event_month,97,97,321,91,321,267,588,501,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,smartian1/tgtrader,2025-02,1,1,1,2025-01,1,1.0,post_event,67,65,92,54,92,80,172,125,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,smartian1/tgtrader,2025-03,1,1,1,2025-01,1,2.0,post_event,6,6,8,4,8,4,12,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,smartian1/tgtrader,2025-04,1,1,1,2025-01,1,3.0,post_event,14,14,20,14,20,18,38,25,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,smorin/py-launch-blueprint,2025-01,1,0,0,2025-03,0,-2.0,pre_event,69,54,23,12,23,15,38,35,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,smorin/py-launch-blueprint,2025-02,1,0,0,2025-03,0,-1.0,pre_event,31,23,5,3,5,4,9,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,smorin/py-launch-blueprint,2025-03,1,1,1,2025-03,1,0.0,event_month,31,24,1,1,1,0,1,1,0,0,0,0,0,0,0.0,0.0,,0.0,0.0
treatment,smorin/py-launch-blueprint,2025-04,1,1,1,2025-03,1,1.0,post_event,130,108,23,16,23,23,46,40,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,smorin/py-launch-blueprint,2025-05,1,1,1,2025-03,1,2.0,post_event,67,48,8,7,8,8,16,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,smorin/py-launch-blueprint,2025-06,1,1,1,2025-03,1,3.0,post_event,6,6,8,1,8,8,16,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,sshtunnelvision/MCP-LOGO-GEN,2025-03,1,1,1,2025-03,1,0.0,event_month,15,15,16,4,16,6,22,18,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,synaptiai/prompt-decorators,2025-02,1,0,0,2025-03,0,-1.0,pre_event,3,3,110,1,110,0,110,110,0,0,0,0,0,0,0.0,0.0,,0.0,0.0
treatment,synaptiai/prompt-decorators,2025-03,1,1,1,2025-03,1,0.0,event_month,121,109,1382,49,1382,1114,2496,1792,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,synaptiai/prompt-decorators,2025-04,1,1,1,2025-03,1,1.0,post_event,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,synaptiai/prompt-decorators,2025-05,1,1,1,2025-03,1,2.0,post_event,45,21,14,5,14,8,22,20,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,synaptiai/prompt-decorators,2025-06,1,1,1,2025-03,1,3.0,post_event,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,synaptiai/prompt-decorators,2025-07,1,1,1,2025-03,1,4.0,post_event,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,synaptiai/prompt-decorators,2025-08,1,1,1,2025-03,1,5.0,post_event,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,terryyin/lizard,2024-04,1,0,0,2025-01,0,-9.0,pre_event,5,2,3,2,3,3,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,terryyin/lizard,2024-08,1,0,0,2025-01,0,-5.0,pre_event,1,1,2,1,2,2,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,terryyin/lizard,2024-10,1,0,0,2025-01,0,-3.0,pre_event,8,4,7,4,7,7,14,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,terryyin/lizard,2024-12,1,0,0,2025-01,0,-1.0,pre_event,9,9,13,9,13,13,26,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,terryyin/lizard,2025-01,1,1,1,2025-01,1,0.0,event_month,38,36,61,28,61,50,111,94,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,terryyin/lizard,2025-02,1,1,1,2025-01,1,1.0,post_event,58,58,102,52,102,102,204,176,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,terryyin/lizard,2025-03,1,1,1,2025-01,1,2.0,post_event,14,14,27,14,27,24,51,31,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,terryyin/lizard,2025-04,1,1,1,2025-01,1,3.0,post_event,8,8,13,6,13,11,24,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,terryyin/lizard,2025-05,1,1,1,2025-01,1,4.0,post_event,40,40,86,39,86,85,171,133,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,terryyin/lizard,2025-06,1,1,1,2025-01,1,5.0,post_event,3,3,7,3,7,7,14,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,terryyin/lizard,2025-07,1,1,1,2025-01,1,6.0,post_event,2,1,2,1,2,2,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,terryyin/lizard,2025-08,1,1,1,2025-01,1,7.0,post_event,2,1,2,1,2,2,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-01,1,0,0,2025-03,0,-14.0,pre_event,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tmux-python/tmuxp,2024-02,1,0,0,2025-03,0,-13.0,pre_event,53,46,100,16,100,100,200,177,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-03,1,0,0,2025-03,0,-12.0,pre_event,47,40,146,16,146,146,292,290,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-04,1,0,0,2025-03,0,-11.0,pre_event,36,32,29,14,29,29,58,54,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-05,1,0,0,2025-03,0,-10.0,pre_event,12,11,17,3,17,17,34,33,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-06,1,0,0,2025-03,0,-9.0,pre_event,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tmux-python/tmuxp,2024-07,1,0,0,2025-03,0,-8.0,pre_event,9,9,5,2,5,5,10,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-08,1,0,0,2025-03,0,-7.0,pre_event,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tmux-python/tmuxp,2024-09,1,0,0,2025-03,0,-6.0,pre_event,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tmux-python/tmuxp,2024-10,1,0,0,2025-03,0,-5.0,pre_event,10,10,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-11,1,0,0,2025-03,0,-4.0,pre_event,22,19,3,3,3,3,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tmux-python/tmuxp,2024-12,1,0,0,2025-03,0,-3.0,pre_event,24,21,37,4,37,37,74,74,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tmux-python/tmuxp,2025-01,1,0,0,2025-03,0,-2.0,pre_event,25,24,102,8,102,102,204,196,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tmux-python/tmuxp,2025-02,1,0,0,2025-03,0,-1.0,pre_event,71,63,33,29,33,33,66,63,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tmux-python/tmuxp,2025-03,1,1,1,2025-03,1,0.0,event_month,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tmux-python/tmuxp,2025-04,1,1,1,2025-03,1,1.0,post_event,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tmux-python/tmuxp,2025-05,1,1,1,2025-03,1,2.0,post_event,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tmux-python/tmuxp,2025-06,1,1,1,2025-03,1,3.0,post_event,14,14,8,5,8,8,16,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tmux-python/tmuxp,2025-07,1,1,1,2025-03,1,4.0,post_event,9,9,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tmux-python/tmuxp,2025-08,1,1,1,2025-03,1,5.0,post_event,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-docutils,2024-01,1,0,0,2025-03,0,-14.0,pre_event,6,6,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tony/django-docutils,2024-02,1,0,0,2025-03,0,-13.0,pre_event,24,23,39,6,39,39,78,64,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tony/django-docutils,2024-03,1,0,0,2025-03,0,-12.0,pre_event,21,18,79,5,79,79,158,158,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tony/django-docutils,2024-04,1,0,0,2025-03,0,-11.0,pre_event,16,15,6,3,6,6,12,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tony/django-docutils,2024-05,1,0,0,2025-03,0,-10.0,pre_event,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-docutils,2024-06,1,0,0,2025-03,0,-9.0,pre_event,9,9,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tony/django-docutils,2024-07,1,0,0,2025-03,0,-8.0,pre_event,13,12,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tony/django-docutils,2024-08,1,0,0,2025-03,0,-7.0,pre_event,10,9,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tony/django-docutils,2024-09,1,0,0,2025-03,0,-6.0,pre_event,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-docutils,2024-10,1,0,0,2025-03,0,-5.0,pre_event,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-docutils,2024-11,1,0,0,2025-03,0,-4.0,pre_event,13,12,2,2,2,2,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tony/django-docutils,2024-12,1,0,0,2025-03,0,-3.0,pre_event,29,25,36,4,36,36,72,72,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tony/django-docutils,2025-01,1,0,0,2025-03,0,-2.0,pre_event,21,20,52,5,52,52,104,101,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tony/django-docutils,2025-02,1,0,0,2025-03,0,-1.0,pre_event,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-docutils,2025-03,1,1,1,2025-03,1,0.0,event_month,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-docutils,2025-04,1,1,1,2025-03,1,1.0,post_event,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-docutils,2025-05,1,1,1,2025-03,1,2.0,post_event,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-docutils,2025-06,1,1,1,2025-03,1,3.0,post_event,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-docutils,2025-07,1,1,1,2025-03,1,4.0,post_event,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-docutils,2025-08,1,1,1,2025-03,1,5.0,post_event,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-slugify-processor,2024-01,1,0,0,2025-03,0,-14.0,pre_event,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-slugify-processor,2024-02,1,0,0,2025-03,0,-13.0,pre_event,20,19,7,3,7,7,14,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tony/django-slugify-processor,2024-03,1,0,0,2025-03,0,-12.0,pre_event,14,11,12,2,12,12,24,24,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tony/django-slugify-processor,2024-04,1,0,0,2025-03,0,-11.0,pre_event,13,13,2,2,2,2,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tony/django-slugify-processor,2024-05,1,0,0,2025-03,0,-10.0,pre_event,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-slugify-processor,2024-06,1,0,0,2025-03,0,-9.0,pre_event,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-slugify-processor,2024-07,1,0,0,2025-03,0,-8.0,pre_event,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-slugify-processor,2024-08,1,0,0,2025-03,0,-7.0,pre_event,17,15,3,3,3,3,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tony/django-slugify-processor,2024-09,1,0,0,2025-03,0,-6.0,pre_event,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-slugify-processor,2024-10,1,0,0,2025-03,0,-5.0,pre_event,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-slugify-processor,2024-11,1,0,0,2025-03,0,-4.0,pre_event,13,12,2,2,2,2,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tony/django-slugify-processor,2024-12,1,0,0,2025-03,0,-3.0,pre_event,22,20,3,2,3,3,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tony/django-slugify-processor,2025-01,1,0,0,2025-03,0,-2.0,pre_event,16,15,10,1,10,10,20,20,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tony/django-slugify-processor,2025-02,1,0,0,2025-03,0,-1.0,pre_event,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-slugify-processor,2025-03,1,1,1,2025-03,1,0.0,event_month,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-slugify-processor,2025-04,1,1,1,2025-03,1,1.0,post_event,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-slugify-processor,2025-05,1,1,1,2025-03,1,2.0,post_event,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-slugify-processor,2025-06,1,1,1,2025-03,1,3.0,post_event,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-slugify-processor,2025-07,1,1,1,2025-03,1,4.0,post_event,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tony/django-slugify-processor,2025-08,1,1,1,2025-03,1,5.0,post_event,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,trycua/cua,2025-01,1,0,0,2025-03,0,-2.0,pre_event,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,trycua/cua,2025-02,1,0,0,2025-03,0,-1.0,pre_event,37,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,trycua/cua,2025-03,1,1,1,2025-03,1,0.0,event_month,120,93,237,13,237,91,328,308,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,trycua/cua,2025-04,1,1,1,2025-03,1,1.0,post_event,286,237,136,66,136,111,247,226,2,2,0,2,2,1,0.008438818565400843,0.014705882352941176,0.0,0.008097165991902834,0.008849557522123894
treatment,trycua/cua,2025-05,1,1,1,2025-03,1,2.0,post_event,227,179,199,92,199,165,364,308,7,6,1,7,7,1,0.03910614525139665,0.03015075376884422,0.006060606060606061,0.019230769230769232,0.022727272727272728
treatment,trycua/cua,2025-06,1,1,1,2025-03,1,3.0,post_event,189,167,328,63,328,305,633,612,8,8,0,8,8,1,0.04790419161676647,0.024390243902439025,0.0,0.01263823064770932,0.013071895424836602
treatment,trycua/cua,2025-07,1,1,1,2025-03,1,4.0,post_event,138,121,189,52,189,114,303,276,15,14,1,14,11,1,0.09090909090909091,0.07407407407407407,0.008771929824561403,0.04950495049504951,0.050724637681159424
treatment,trycua/cua,2025-08,1,1,1,2025-03,1,5.0,post_event,278,232,262,142,262,208,470,405,22,22,0,22,21,1,0.09051724137931035,0.08396946564885496,0.0,0.04680851063829787,0.05432098765432099
treatment,tsukumijima/KonomiTV,2024-01,1,0,0,2025-01,0,-12.0,pre_event,89,84,47,12,47,46,93,84,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tsukumijima/KonomiTV,2024-02,1,0,0,2025-01,0,-11.0,pre_event,84,79,133,51,133,130,263,226,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tsukumijima/KonomiTV,2024-03,1,0,0,2025-01,0,-10.0,pre_event,10,9,10,6,10,10,20,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tsukumijima/KonomiTV,2024-04,1,0,0,2025-01,0,-9.0,pre_event,53,47,34,17,34,34,68,64,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tsukumijima/KonomiTV,2024-05,1,0,0,2025-01,0,-8.0,pre_event,38,37,14,13,14,14,28,28,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tsukumijima/KonomiTV,2024-06,1,0,0,2025-01,0,-7.0,pre_event,40,37,15,11,15,14,29,29,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tsukumijima/KonomiTV,2024-07,1,0,0,2025-01,0,-6.0,pre_event,17,13,5,5,5,5,10,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tsukumijima/KonomiTV,2024-08,1,0,0,2025-01,0,-5.0,pre_event,142,139,101,58,101,97,198,167,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tsukumijima/KonomiTV,2024-09,1,0,0,2025-01,0,-4.0,pre_event,42,38,21,10,21,21,42,41,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tsukumijima/KonomiTV,2024-10,1,0,0,2025-01,0,-3.0,pre_event,30,28,5,5,5,5,10,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tsukumijima/KonomiTV,2024-11,1,0,0,2025-01,0,-2.0,pre_event,16,14,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tsukumijima/KonomiTV,2024-12,1,0,0,2025-01,0,-1.0,pre_event,18,15,7,5,7,7,14,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tsukumijima/KonomiTV,2025-01,1,1,1,2025-01,1,0.0,event_month,45,44,63,22,63,60,123,115,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tsukumijima/KonomiTV,2025-02,1,1,1,2025-01,1,1.0,post_event,187,181,175,105,175,170,345,315,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tsukumijima/KonomiTV,2025-03,1,1,1,2025-01,1,2.0,post_event,70,62,49,36,49,49,98,89,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tsukumijima/KonomiTV,2025-04,1,1,1,2025-01,1,3.0,post_event,47,43,99,18,99,97,196,193,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tsukumijima/KonomiTV,2025-05,1,1,1,2025-01,1,4.0,post_event,7,5,3,3,3,3,6,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tsukumijima/KonomiTV,2025-06,1,1,1,2025-01,1,5.0,post_event,57,54,12,10,12,12,24,19,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tsukumijima/KonomiTV,2025-07,1,1,1,2025-01,1,6.0,post_event,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,tsukumijima/KonomiTV,2025-08,1,1,1,2025-01,1,7.0,post_event,33,33,13,11,13,13,26,24,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tw-haiven/haiven,2024-04,1,0,0,2025-02,0,-10.0,pre_event,225,209,480,112,480,376,856,808,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tw-haiven/haiven,2024-05,1,0,0,2025-02,0,-9.0,pre_event,223,204,387,92,387,379,766,670,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tw-haiven/haiven,2024-06,1,0,0,2025-02,0,-8.0,pre_event,37,31,11,7,11,11,22,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tw-haiven/haiven,2024-07,1,0,0,2025-02,0,-7.0,pre_event,36,33,19,11,19,18,37,35,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tw-haiven/haiven,2024-08,1,0,0,2025-02,0,-6.0,pre_event,166,165,419,72,419,412,831,674,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tw-haiven/haiven,2024-09,1,0,0,2025-02,0,-5.0,pre_event,101,101,69,28,69,51,120,106,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tw-haiven/haiven,2024-10,1,0,0,2025-02,0,-4.0,pre_event,120,120,95,31,95,92,187,173,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tw-haiven/haiven,2024-11,1,0,0,2025-02,0,-3.0,pre_event,107,106,48,21,48,48,96,88,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tw-haiven/haiven,2024-12,1,0,0,2025-02,0,-2.0,pre_event,87,84,41,24,41,39,80,75,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tw-haiven/haiven,2025-01,1,0,0,2025-02,0,-1.0,pre_event,29,29,11,7,11,10,21,18,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tw-haiven/haiven,2025-02,1,1,1,2025-02,1,0.0,event_month,76,76,23,11,23,21,44,43,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tw-haiven/haiven,2025-03,1,1,1,2025-02,1,1.0,post_event,125,122,209,57,209,206,415,352,4,2,2,2,4,1,0.03278688524590164,0.009569377990430622,0.009708737864077669,0.00963855421686747,0.005681818181818182
treatment,tw-haiven/haiven,2025-04,1,1,1,2025-02,1,2.0,post_event,42,42,52,19,52,51,103,93,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tw-haiven/haiven,2025-05,1,1,1,2025-02,1,3.0,post_event,53,53,37,19,37,36,73,65,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tw-haiven/haiven,2025-06,1,1,1,2025-02,1,4.0,post_event,13,13,16,6,16,15,31,30,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tw-haiven/haiven,2025-07,1,1,1,2025-02,1,5.0,post_event,31,30,61,13,61,43,104,96,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,tw-haiven/haiven,2025-08,1,1,1,2025-02,1,6.0,post_event,16,16,2,2,2,2,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,utensils/mcp-nixos,2025-03,1,1,1,2025-03,1,0.0,event_month,171,169,618,119,618,498,1116,949,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,utensils/mcp-nixos,2025-04,1,1,1,2025-03,1,1.0,post_event,136,122,204,61,204,181,385,354,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,utensils/mcp-nixos,2025-05,1,1,1,2025-03,1,2.0,post_event,18,16,49,4,49,19,68,68,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,utensils/mcp-nixos,2025-06,1,1,1,2025-03,1,3.0,post_event,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,utensils/mcp-nixos,2025-08,1,1,1,2025-03,1,5.0,post_event,18,17,19,2,19,15,34,34,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,vcs-python/vcspull,2024-01,1,0,0,2025-03,0,-14.0,pre_event,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,vcs-python/vcspull,2024-02,1,0,0,2025-03,0,-13.0,pre_event,40,35,41,10,41,41,82,76,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,vcs-python/vcspull,2024-03,1,0,0,2025-03,0,-12.0,pre_event,22,19,40,7,40,40,80,79,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,vcs-python/vcspull,2024-04,1,0,0,2025-03,0,-11.0,pre_event,16,15,3,2,3,3,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,vcs-python/vcspull,2024-05,1,0,0,2025-03,0,-10.0,pre_event,8,8,3,1,3,3,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,vcs-python/vcspull,2024-06,1,0,0,2025-03,0,-9.0,pre_event,17,15,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
