dataset_source,repo_name,time,commits_scanned,commits_with_python_changes,commits_with_function_change_events,function_change_events,added_function_events,modified_function_events,unique_changed_functions,unique_changed_files,time_to_event,is_treatment,post_event,event,cursor,commits_with_function_events_manifest,commits_with_function_events_scored,function_change_events_manifest,function_change_events_scored,function_change_events_failed,agc_function_change_events,hwc_function_change_events,agc_function_change_event_ratio,added_agc_function_events,added_hwc_function_events,modified_agc_function_events,modified_hwc_function_events,unique_changed_functions_scored,detection_complete,detector_merge_status,has_function_change_event,zero_function_event_month,treatment_group,treatment_period,parse_exclusion_records,has_parse_exclusion,log1p_function_change_events,log1p_agc_function_change_events,log1p_hwc_function_change_events,age,ncloc_paper,ncloc_python_snapshot,contributors,stars,issues,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,analysis_ready_agc_changed_block_paper_ncloc,analysis_ready_agc_changed_block_python_snapshot_ncloc,log1p_age,log1p_contributors,log1p_stars,log1p_issues,analysis_ready_paper_ncloc,analysis_ready_python_snapshot_ncloc,analysis_ready_ratio_paper_ncloc,analysis_ready_ratio_python_snapshot_ncloc,treat,unit_id,calendar_time,ratio_sample
control,bropines/chrome-lens-py,2025-02,13,10,6,40,6,34,30,4,,0,0,,0,6.0,6.0,40.0,40.0,0.0,11.0,29.0,0.275,3.0,3.0,8.0,26.0,30.0,True,both,1,0,control,control,0,0,3.713572066704308,2.4849066497880004,3.4011973816621555,173.0,1107.0,1153,5,2.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.159055299214529,1.791759469228055,1.0986122886681096,2.0794415416798357,1,1,1,1,0,bropines/chrome-lens-py,2025-02,1
control,bropines/chrome-lens-py,2025-03,24,14,6,63,16,47,51,6,,0,0,,0,6.0,6.0,63.0,63.0,0.0,12.0,51.0,0.1904761904761904,5.0,11.0,7.0,40.0,51.0,True,both,1,0,control,control,0,0,4.158883083359672,2.5649493574615367,3.951243718581428,201.0,2461.0,2537,3,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.308267697401204,1.3862943611198906,1.3862943611198906,1.0986122886681096,1,1,1,1,0,bropines/chrome-lens-py,2025-03,1
control,bropines/chrome-lens-py,2025-06,13,6,5,80,43,37,44,12,,0,0,,0,5.0,5.0,80.0,80.0,0.0,7.0,73.0,0.0875,4.0,39.0,3.0,34.0,44.0,True,both,1,0,control,control,0,0,4.394449154672439,2.079441541679836,4.304065093204169,293.0,3222.0,3409,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.683579767338681,1.0986122886681096,0.6931471805599453,0.6931471805599453,1,1,1,1,0,bropines/chrome-lens-py,2025-06,1
control,bropines/chrome-lens-py,2025-08,7,4,2,7,1,6,5,2,,0,0,,0,2.0,2.0,7.0,7.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,6.0,5.0,True,both,1,0,control,control,0,0,2.079441541679836,0.0,2.079441541679836,354.0,3308.0,3497,1,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.872117789475416,0.6931471805599453,0.0,1.3862943611198906,1,1,1,1,0,bropines/chrome-lens-py,2025-08,1
control,caffeinedoom/reconthing,2024-11,3,1,1,87,87,0,87,19,,0,0,,0,1.0,1.0,87.0,87.0,0.0,16.0,71.0,0.1839080459770115,16.0,71.0,0.0,0.0,87.0,True,both,1,0,control,control,0,0,4.477336814478207,2.833213344056216,4.276666119016055,0.0,1688.0,1669,1,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6931471805599453,2.3978952727983707,0.0,1,1,1,1,0,caffeinedoom/reconthing,2024-11,1
control,cyb3rfortr3ss/ByDeF,2025-05,7,1,1,12,12,0,12,1,,0,0,,0,1.0,1.0,12.0,12.0,0.0,5.0,7.0,0.4166666666666667,5.0,7.0,0.0,0.0,12.0,True,both,1,0,control,control,0,0,2.5649493574615367,1.791759469228055,2.079441541679836,0.0,317.0,317,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,0,cyb3rfortr3ss/ByDeF,2025-05,1
control,davidhandsome86/LLM_RAG,2024-02,3,1,1,5,5,0,5,3,,0,0,,0,1.0,1.0,5.0,5.0,0.0,3.0,2.0,0.6,3.0,2.0,0.0,0.0,5.0,True,both,1,0,control,control,0,0,1.791759469228055,1.3862943611198906,1.0986122886681096,0.0,101.0,115,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6931471805599453,1.3862943611198906,0.0,1,1,1,1,0,davidhandsome86/LLM_RAG,2024-02,1
control,daxa-ai/pebblo,2024-02,74,25,23,139,86,53,102,23,,0,0,,0,23.0,23.0,139.0,139.0,0.0,21.0,118.0,0.1510791366906475,17.0,69.0,4.0,49.0,102.0,True,both,1,0,control,control,0,0,4.941642422609304,3.091042453358316,4.77912349311153,2.0,6755.0,2618,12,43.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0986122886681096,2.5649493574615367,3.784189633918261,2.3025850929940455,1,1,1,1,0,daxa-ai/pebblo,2024-02,1
control,daxa-ai/pebblo,2024-03,46,25,23,144,49,95,102,29,,0,0,,0,23.0,23.0,144.0,144.0,0.0,29.0,115.0,0.2013888888888889,19.0,30.0,10.0,85.0,102.0,True,both,1,0,control,control,0,0,4.976733742420574,3.4011973816621555,4.7535901911063645,31.0,8418.0,3877,8,72.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.4657359027997265,2.197224577336219,4.290459441148391,1.6094379124341003,1,1,1,1,0,daxa-ai/pebblo,2024-03,1
control,daxa-ai/pebblo,2024-04,33,14,12,57,23,34,51,22,,0,0,,0,12.0,12.0,57.0,57.0,0.0,10.0,47.0,0.175438596491228,9.0,14.0,1.0,33.0,51.0,True,both,1,0,control,control,0,0,4.060443010546419,2.3978952727983707,3.8712010109078903,62.0,9821.0,4540,9,6.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.143134726391533,2.3025850929940455,1.9459101490553132,2.0794415416798357,1,1,1,1,0,daxa-ai/pebblo,2024-04,1
control,daxa-ai/pebblo,2024-05,21,10,9,84,42,42,71,23,,0,0,,0,9.0,9.0,84.0,84.0,0.0,14.0,70.0,0.1666666666666666,12.0,30.0,2.0,40.0,71.0,True,both,1,0,control,control,0,0,4.442651256490317,2.70805020110221,4.262679877041316,92.0,11439.0,5493,7,8.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.532599493153255,2.0794415416798357,2.197224577336219,1.791759469228055,1,1,1,1,0,daxa-ai/pebblo,2024-05,1
control,daxa-ai/pebblo,2024-06,5,2,2,16,14,2,16,6,,0,0,,0,2.0,2.0,16.0,16.0,0.0,2.0,14.0,0.125,2.0,12.0,0.0,2.0,16.0,True,both,1,0,control,control,0,0,2.833213344056216,1.0986122886681096,2.70805020110221,123.0,11761.0,5855,4,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.820281565605037,1.6094379124341003,1.6094379124341003,0.6931471805599453,1,1,1,1,0,daxa-ai/pebblo,2024-06,1
control,daxa-ai/pebblo,2024-07,40,17,15,127,52,75,90,30,,0,0,,0,15.0,15.0,127.0,127.0,0.0,21.0,106.0,0.1653543307086614,15.0,37.0,6.0,69.0,90.0,True,both,1,0,control,control,0,0,4.852030263919617,3.091042453358316,4.672828834461906,153.0,12857.0,6740,8,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.036952602413629,2.197224577336219,0.6931471805599453,0.6931471805599453,1,1,1,1,0,daxa-ai/pebblo,2024-07,1
control,daxa-ai/pebblo,2024-08,32,17,15,188,99,89,162,39,,0,0,,0,15.0,15.0,188.0,188.0,0.0,29.0,159.0,0.1542553191489361,24.0,75.0,5.0,84.0,162.0,True,both,1,0,control,control,0,0,5.241747015059643,3.4011973816621555,5.075173815233827,184.0,15733.0,9597,10,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.220355825078324,2.3978952727983707,1.3862943611198906,1.3862943611198906,1,1,1,1,0,daxa-ai/pebblo,2024-08,1
control,daxa-ai/pebblo,2024-09,54,24,23,206,84,122,158,39,,0,0,,0,23.0,23.0,206.0,206.0,0.0,32.0,174.0,0.1553398058252427,21.0,63.0,11.0,111.0,158.0,True,both,1,0,control,control,0,0,5.332718793265369,3.49650756146648,5.1647859739235145,215.0,17260.0,11263,10,8.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.375278407684164,2.3978952727983707,2.197224577336219,1.6094379124341003,1,1,1,1,0,daxa-ai/pebblo,2024-09,1
control,daxa-ai/pebblo,2024-10,7,3,2,35,28,7,35,7,,0,0,,0,2.0,2.0,35.0,35.0,0.0,5.0,30.0,0.1428571428571428,5.0,23.0,0.0,7.0,35.0,True,both,1,0,control,control,0,0,3.58351893845611,1.791759469228055,3.4339872044851463,245.0,17583.0,11586,3,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.5053315359323625,1.3862943611198906,3.295836866004329,0.0,1,1,1,1,0,daxa-ai/pebblo,2024-10,1
control,daxa-ai/pebblo,2024-11,1,1,1,10,10,0,10,4,,0,0,,0,1.0,1.0,10.0,10.0,0.0,1.0,9.0,0.1,1.0,9.0,0.0,0.0,10.0,True,both,1,0,control,control,0,0,2.3978952727983707,0.6931471805599453,2.302585092994046,276.0,17828.0,11870,1,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.6240175061873385,0.6931471805599453,2.0794415416798357,0.0,1,1,1,1,0,daxa-ai/pebblo,2024-11,1
control,daxa-ai/pebblo,2025-02,4,1,1,52,37,15,52,16,,0,0,,0,1.0,1.0,52.0,52.0,0.0,11.0,41.0,0.2115384615384615,11.0,26.0,0.0,15.0,52.0,True,both,1,0,control,control,0,0,3.970291913552122,2.4849066497880004,3.737669618283368,368.0,19211.0,13328,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.910796644040527,0.6931471805599453,1.0986122886681096,0.0,1,1,1,1,0,daxa-ai/pebblo,2025-02,1
control,daxa-ai/pebblo,2025-06,2,1,1,12,12,0,12,4,,0,0,,0,1.0,1.0,12.0,12.0,0.0,4.0,8.0,0.3333333333333333,4.0,8.0,0.0,0.0,12.0,True,both,1,0,control,control,0,0,2.5649493574615367,1.6094379124341005,2.19722457733622,488.0,19477.0,13666,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.1923624894748714,1.0986122886681096,0.6931471805599453,0.6931471805599453,1,1,1,1,0,daxa-ai/pebblo,2025-06,1
control,djeada/Kurs-Podstaw-Pythona,2024-06,30,1,1,1,1,0,1,1,,0,0,,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,both,1,0,control,control,0,0,0.6931471805599453,0.6931471805599453,0.0,980.0,3015.0,3124,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.888572459565363,0.6931471805599453,0.6931471805599453,0.0,1,1,1,1,0,djeada/Kurs-Podstaw-Pythona,2024-06,1
control,dottxt-ai/prompts,2024-07,13,5,5,38,27,11,27,3,,0,0,,0,5.0,5.0,38.0,38.0,0.0,16.0,22.0,0.4210526315789473,14.0,13.0,2.0,9.0,27.0,True,both,1,0,control,control,0,0,3.6635616461296463,2.833213344056216,3.1354942159291497,0.0,264.0,416,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,0,dottxt-ai/prompts,2024-07,1
control,dottxt-ai/prompts,2024-09,7,5,4,21,6,15,19,2,,0,0,,0,4.0,4.0,21.0,21.0,0.0,10.0,11.0,0.4761904761904761,2.0,4.0,8.0,7.0,19.0,True,both,1,0,control,control,0,0,3.091042453358316,2.3978952727983707,2.4849066497880004,0.0,229.0,384,2,17.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0986122886681096,2.8903717578961645,1.0986122886681096,1,1,1,1,0,dottxt-ai/prompts,2024-09,1
control,dromara/domain-admin,2024-01,27,20,14,113,88,25,102,40,,0,0,,0,14.0,14.0,113.0,113.0,0.0,49.0,64.0,0.4336283185840708,41.0,47.0,8.0,17.0,102.0,True,both,1,0,control,control,0,0,4.736198448394496,3.912023005428146,4.174387269895637,0.0,8888.0,10684,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,0,dromara/domain-admin,2024-01,1
control,dromara/domain-admin,2024-02,34,30,19,73,36,37,65,28,,0,0,,0,19.0,19.0,73.0,73.0,0.0,17.0,56.0,0.2328767123287671,16.0,20.0,1.0,36.0,65.0,True,both,1,0,control,control,0,0,4.304065093204169,2.8903717578961645,4.04305126783455,0.0,9410.0,11306,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,0,dromara/domain-admin,2024-02,1
control,dromara/domain-admin,2024-03,20,13,8,46,23,23,41,16,,0,0,,0,8.0,8.0,46.0,46.0,0.0,15.0,31.0,0.3260869565217391,11.0,12.0,4.0,19.0,41.0,True,both,1,0,control,control,0,0,3.8501476017100575,2.772588722239781,3.4657359027997265,0.0,9750.0,11756,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,0,dromara/domain-admin,2024-03,1
control,dromara/domain-admin,2024-04,28,24,12,25,7,18,19,14,,0,0,,0,12.0,12.0,25.0,25.0,0.0,5.0,20.0,0.2,3.0,4.0,2.0,16.0,19.0,True,both,1,0,control,control,0,0,3.258096538021482,1.791759469228055,3.044522437723423,0.0,9846.0,11871,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,0,dromara/domain-admin,2024-04,1
control,dromara/domain-admin,2024-05,9,3,2,8,5,3,8,3,,0,0,,0,2.0,2.0,8.0,8.0,0.0,3.0,5.0,0.375,2.0,3.0,1.0,2.0,8.0,True,both,1,0,control,control,0,0,2.19722457733622,1.3862943611198906,1.791759469228055,0.0,10099.0,11938,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,0,dromara/domain-admin,2024-05,1
control,dromara/domain-admin,2024-06,20,14,9,62,31,31,52,15,,0,0,,0,9.0,9.0,62.0,62.0,0.0,34.0,28.0,0.5483870967741935,24.0,7.0,10.0,21.0,52.0,True,both,1,0,control,control,0,0,4.143134726391533,3.555348061489413,3.367295829986474,0.0,10541.0,12671,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,0,dromara/domain-admin,2024-06,1
control,dromara/domain-admin,2024-07,36,27,17,312,32,280,201,47,,0,0,,0,17.0,17.0,312.0,312.0,0.0,53.0,259.0,0.1698717948717948,12.0,20.0,41.0,239.0,201.0,True,both,1,0,control,control,0,0,5.746203190540153,3.9889840465642745,5.560681631015528,0.0,11611.0,13912,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0986122886681096,0.0,0.0,1,1,1,1,0,dromara/domain-admin,2024-07,1
control,dromara/domain-admin,2024-08,8,6,4,53,43,10,53,13,,0,0,,0,4.0,4.0,53.0,53.0,0.0,18.0,35.0,0.3396226415094339,15.0,28.0,3.0,7.0,53.0,True,both,1,0,control,control,0,0,3.9889840465642745,2.9444389791664403,3.58351893845611,0.0,11929.0,14358,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0986122886681096,0.0,0.0,1,1,1,1,0,dromara/domain-admin,2024-08,1
control,dromara/domain-admin,2024-09,28,8,4,21,9,12,18,11,,0,0,,0,4.0,4.0,21.0,21.0,0.0,11.0,10.0,0.5238095238095238,6.0,3.0,5.0,7.0,18.0,True,both,1,0,control,control,0,0,3.091042453358316,2.4849066497880004,2.3978952727983707,0.0,12221.0,14459,1,92.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.6931471805599453,4.532599493153255,1.6094379124341003,1,1,1,1,0,dromara/domain-admin,2024-09,1
control,dromara/domain-admin,2024-10,24,6,3,22,13,9,22,7,,0,0,,0,3.0,3.0,22.0,22.0,0.0,8.0,14.0,0.3636363636363636,8.0,5.0,0.0,9.0,22.0,True,both,1,0,control,control,0,0,3.1354942159291497,2.19722457733622,2.70805020110221,28.0,12468.0,14742,1,123.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.3672958299864737,0.6931471805599453,4.820281565605037,2.197224577336219,1,1,1,1,0,dromara/domain-admin,2024-10,1
control,dromara/domain-admin,2024-11,20,15,6,27,8,19,27,11,,0,0,,0,6.0,6.0,27.0,27.0,0.0,6.0,21.0,0.2222222222222222,4.0,4.0,2.0,17.0,27.0,True,both,1,0,control,control,0,0,3.332204510175204,1.9459101490553128,3.091042453358316,59.0,12602.0,14895,3,84.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.0943445622221,1.3862943611198906,4.442651256490317,2.6390573296152584,1,1,1,1,0,dromara/domain-admin,2024-11,1
control,dromara/domain-admin,2024-12,6,3,1,1,0,1,1,1,,0,0,,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,True,both,1,0,control,control,0,0,0.6931471805599453,0.0,0.6931471805599453,89.0,12601.0,14894,1,81.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.499809670330265,0.6931471805599453,4.406719247264253,2.0794415416798357,1,1,1,1,0,dromara/domain-admin,2024-12,1
control,dromara/domain-admin,2025-02,3,2,1,1,0,1,1,1,,0,0,,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,True,both,1,0,control,control,0,0,0.6931471805599453,0.0,0.6931471805599453,151.0,12603.0,14896,2,31.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.0238805208462765,1.0986122886681096,3.4657359027997265,1.6094379124341003,1,1,1,1,0,dromara/domain-admin,2025-02,1
control,dromara/domain-admin,2025-03,2,2,1,2,0,2,2,2,,0,0,,0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,True,both,1,0,control,control,0,0,1.0986122886681096,0.0,1.0986122886681096,179.0,12633.0,14926,2,49.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.19295685089021,1.0986122886681096,3.912023005428146,1.791759469228055,1,1,1,1,0,dromara/domain-admin,2025-03,1
control,dromara/domain-admin,2025-04,2,2,1,4,3,1,4,2,,0,0,,0,1.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,4.0,True,both,1,0,control,control,0,0,1.6094379124341005,0.0,1.6094379124341005,210.0,12714.0,15033,2,39.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.351858133476067,1.0986122886681096,3.6888794541139363,1.791759469228055,1,1,1,1,0,dromara/domain-admin,2025-04,1
control,dromara/domain-admin,2025-06,7,5,3,12,11,1,12,5,,0,0,,0,3.0,3.0,12.0,12.0,0.0,1.0,11.0,0.0833333333333333,1.0,10.0,0.0,1.0,12.0,True,both,1,0,control,control,0,0,2.5649493574615367,0.6931471805599453,2.4849066497880004,271.0,12801.0,15139,3,27.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.605802066295997,1.3862943611198906,3.332204510175204,1.3862943611198906,1,1,1,1,0,dromara/domain-admin,2025-06,1
control,dromara/domain-admin,2025-07,7,4,2,8,0,8,6,2,,0,0,,0,2.0,2.0,8.0,8.0,0.0,1.0,7.0,0.125,0.0,0.0,1.0,7.0,6.0,True,both,1,0,control,control,0,0,2.19722457733622,0.6931471805599453,2.079441541679836,301.0,12828.0,15166,2,14.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.71042701737487,1.0986122886681096,2.70805020110221,1.3862943611198906,1,1,1,1,0,dromara/domain-admin,2025-07,1
control,dromara/domain-admin,2025-08,3,2,2,3,1,2,3,3,,0,0,,0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,True,both,1,0,control,control,0,0,1.3862943611198906,0.0,1.3862943611198906,332.0,12885.0,15233,1,18.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.808142489980444,0.6931471805599453,2.9444389791664403,0.6931471805599453,1,1,1,1,0,dromara/domain-admin,2025-08,1
control,dymmond/edgy,2024-01,36,30,18,370,288,82,346,69,,0,0,,0,18.0,18.0,370.0,370.0,0.0,39.0,331.0,0.1054054054054054,35.0,253.0,4.0,78.0,346.0,True,both,1,0,control,control,0,0,5.916202062607435,3.688879454113936,5.805134968916488,0.0,18358.0,19449,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0986122886681096,0.0,0.0,1,1,1,1,0,dymmond/edgy,2024-01,1
control,dymmond/edgy,2024-04,10,7,3,15,10,5,12,7,,0,0,,0,3.0,3.0,15.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,5.0,12.0,True,both,1,0,control,control,0,0,2.772588722239781,0.0,2.772588722239781,0.0,18554.0,19672,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.3862943611198906,0.0,0.0,1,1,1,1,0,dymmond/edgy,2024-04,1
control,dymmond/edgy,2024-05,17,11,8,340,261,79,330,62,,0,0,,0,8.0,8.0,340.0,340.0,0.0,114.0,226.0,0.3352941176470588,100.0,161.0,14.0,65.0,328.0,True,both,1,0,control,control,0,0,5.831882477283517,4.74493212836325,5.424950017481403,0.0,20849.0,22024,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.3862943611198906,0.0,0.0,1,1,1,1,0,dymmond/edgy,2024-05,1
control,dymmond/edgy,2024-06,13,10,9,548,330,218,482,73,,0,0,,0,9.0,9.0,548.0,548.0,0.0,130.0,418.0,0.2372262773722627,90.0,240.0,40.0,178.0,480.0,True,both,1,0,control,control,0,0,6.3080984415095305,4.875197323201151,6.037870919922137,0.0,23338.0,24543,3,7.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.3862943611198906,2.0794415416798357,1.9459101490553132,1,1,1,1,0,dymmond/edgy,2024-06,1
control,dymmond/edgy,2024-08,15,11,9,617,156,461,544,179,,0,0,,0,9.0,9.0,617.0,617.0,0.0,143.0,474.0,0.2317666126418152,79.0,77.0,64.0,397.0,542.0,True,both,1,0,control,control,0,0,6.42648845745769,4.969813299576001,6.163314804034641,56.0,24580.0,25810,3,22.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.04305126783455,1.3862943611198906,3.1354942159291497,1.791759469228055,1,1,1,1,0,dymmond/edgy,2024-08,1
control,dymmond/edgy,2024-09,14,14,13,1426,418,1008,997,276,,0,0,,0,13.0,13.0,1426.0,1426.0,0.0,293.0,1133.0,0.2054698457223001,102.0,316.0,191.0,817.0,986.0,True,both,1,0,control,control,0,0,7.263329617476836,5.683579767338681,7.033506484287697,87.0,29482.0,31100,1,23.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.477336814478206,0.6931471805599453,3.1780538303479453,1.0986122886681096,1,1,1,1,0,dymmond/edgy,2024-09,1
control,dymmond/edgy,2024-10,31,29,24,570,231,339,452,93,,0,0,,0,24.0,24.0,570.0,570.0,0.0,149.0,421.0,0.2614035087719298,82.0,149.0,67.0,272.0,445.0,True,both,1,0,control,control,0,0,6.3473892096560105,5.010635294096256,6.045005314036012,117.0,31836.0,33461,2,11.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.770684624465664,1.0986122886681096,2.4849066497880004,1.9459101490553132,1,1,1,1,0,dymmond/edgy,2024-10,1
control,dymmond/edgy,2024-11,14,14,10,242,72,170,230,89,,0,0,,0,10.0,10.0,242.0,242.0,0.0,61.0,181.0,0.2520661157024793,23.0,49.0,38.0,132.0,229.0,True,both,1,0,control,control,0,0,5.493061443340548,4.127134385045092,5.204006687076795,148.0,32016.0,33544,1,13.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.003946305945459,0.6931471805599453,2.6390573296152584,1.6094379124341003,1,1,1,1,0,dymmond/edgy,2024-11,1
control,dymmond/edgy,2024-12,13,8,7,67,39,28,64,28,,0,0,,0,7.0,7.0,67.0,67.0,0.0,12.0,55.0,0.1791044776119403,8.0,31.0,4.0,24.0,64.0,True,both,1,0,control,control,0,0,4.219507705176107,2.5649493574615367,4.02535169073515,178.0,32854.0,34438,2,13.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.187385805840755,1.0986122886681096,2.6390573296152584,1.6094379124341003,1,1,1,1,0,dymmond/edgy,2024-12,1
control,dymmond/edgy,2025-01,21,16,15,401,208,193,369,100,,0,0,,0,15.0,15.0,401.0,401.0,0.0,84.0,317.0,0.2094763092269326,44.0,164.0,40.0,153.0,362.0,True,both,1,0,control,control,0,0,5.996452088619021,4.442651256490317,5.762051382780177,209.0,36338.0,37967,3,18.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.3471075307174685,1.3862943611198906,2.9444389791664403,1.9459101490553132,1,1,1,1,0,dymmond/edgy,2025-01,1
control,dymmond/edgy,2025-02,15,14,12,134,79,55,129,39,,0,0,,0,12.0,12.0,134.0,134.0,0.0,20.0,114.0,0.1492537313432835,13.0,66.0,7.0,48.0,129.0,True,both,1,0,control,control,0,0,4.90527477843843,3.044522437723423,4.74493212836325,240.0,37886.0,39613,3,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.484796933490655,1.3862943611198906,2.6390573296152584,0.0,1,1,1,1,0,dymmond/edgy,2025-02,1
control,dymmond/edgy,2025-03,14,12,12,240,133,107,212,57,,0,0,,0,12.0,12.0,240.0,240.0,0.0,33.0,207.0,0.1375,24.0,109.0,9.0,98.0,211.0,True,both,1,0,control,control,0,0,5.484796933490655,3.5263605246161616,5.337538079701318,268.0,40340.0,42082,2,14.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.594711379601839,1.0986122886681096,2.70805020110221,1.0986122886681096,1,1,1,1,0,dymmond/edgy,2025-03,1
control,dymmond/edgy,2025-04,10,10,10,386,80,306,350,184,,0,0,,0,10.0,10.0,386.0,386.0,0.0,45.0,341.0,0.116580310880829,14.0,66.0,31.0,275.0,348.0,True,both,1,0,control,control,0,0,5.958424693029782,3.828641396489095,5.834810737062605,299.0,41282.0,43089,1,10.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.703782474656201,0.6931471805599453,2.3978952727983707,0.6931471805599453,1,1,1,1,0,dymmond/edgy,2025-04,1
control,dymmond/edgy,2025-05,11,11,10,557,90,467,464,93,,0,0,,0,10.0,10.0,557.0,557.0,0.0,153.0,404.0,0.2746858168761221,38.0,52.0,115.0,352.0,463.0,True,both,1,0,control,control,0,0,6.324358962381311,5.0369526024136295,6.003887067106539,329.0,42689.0,44203,2,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.799092654460526,1.0986122886681096,2.0794415416798357,0.0,1,1,1,1,0,dymmond/edgy,2025-05,1
